Track n°,Slice n°,X,Y,Distance,Velocity,Pixel Value
1,1,942,516,-1.000,-1.000,8469
1,2,956,524,3.660,0.366,8588
1,3,956,546,4.994,0.499,8405
1,4,952,564,4.186,0.419,9125
1,5,952,576,2.724,0.272,9104
1,6,952,582,1.362,0.136,8546
1,7,954,594,2.762,0.276,8587
1,8,954,618,5.448,0.545,9409
1,9,952,636,4.111,0.411,10323
1,10,946,640,1.637,0.164,9552
1,11,926,660,6.421,0.642,7767
1,12,914,676,4.540,0.454,7786
1,13,912,690,3.210,0.321,7938
1,14,908,706,3.744,0.374,7780
1,15,904,718,2.871,0.287,7540
1,16,896,740,5.314,0.531,8709
1,17,888,756,4.061,0.406,8759
1,18,878,774,4.674,0.467,8164
1,19,872,786,3.046,0.305,8905
1,20,868,800,3.305,0.331,8728
1,21,866,812,2.762,0.276,8693
1,22,866,818,1.362,0.136,8248
1,23,864,824,1.436,0.144,8199
1,24,854,836,3.546,0.355,7986
1,25,852,850,3.210,0.321,8149
1,26,850,868,4.111,0.411,8244
1,27,848,884,3.660,0.366,8639
1,28,844,900,3.744,0.374,8401
1,29,844,908,1.816,0.182,8780
1,30,838,916,2.270,0.227,8304
1,31,826,934,4.911,0.491,7809
1,32,822,942,2.030,0.203,7898
1,33,822,950,1.816,0.182,8384
1,34,820,964,3.210,0.321,7576
1,35,820,988,5.448,0.545,7973
1,36,820,1008,4.540,0.454,7017
1,37,822,1024,3.660,0.366,7978
1,38,828,1040,3.879,0.388,8351
1,39,832,1056,3.744,0.374,8188
1,40,834,1072,3.660,0.366,8674
1,41,836,1084,2.762,0.276,8573
1,42,838,1096,2.762,0.276,8691
1,43,842,1110,3.305,0.331,8209
1,44,846,1120,2.445,0.244,8039
1,45,856,1128,2.907,0.291,8134
1,46,866,1138,3.210,0.321,7545
1,47,872,1142,1.637,0.164,8212
1,48,884,1148,3.046,0.305,8065
1,49,892,1152,2.030,0.203,7829
1,50,922,1144,7.048,0.705,6374
1,51,928,1142,1.436,0.144,7672
1,52,938,1142,2.270,0.227,7941
1,53,950,1138,2.871,0.287,7952
1,54,958,1140,1.872,0.187,7942
1,55,966,1142,1.872,0.187,7836
1,56,978,1132,3.546,0.355,7371
1,57,988,1120,3.546,0.355,7666
1,58,1000,1108,3.852,0.385,8063
1,59,1014,1098,3.905,0.391,7896
1,60,1024,1078,5.076,0.508,8380
1,61,1036,1064,4.186,0.419,7330
1,62,1038,1056,1.872,0.187,7863
1,63,1044,1046,2.647,0.265,7769
1,64,1048,1040,1.637,0.164,7836
1,65,1060,1026,4.186,0.419,7943
1,66,1072,1018,3.274,0.327,7611
1,67,1090,1004,5.176,0.518,7933
1,68,1098,996,2.568,0.257,7412
1,69,1104,988,2.270,0.227,7391
1,70,1116,974,4.186,0.419,7655
1,71,1126,966,2.907,0.291,7434
1,72,1138,948,4.911,0.491,7465
1,73,1146,936,3.274,0.327,7346
2,1,1278,472,-1.000,-1.000,7668
2,2,1276,470,0.642,0.064,7560
2,3,1276,460,2.270,0.227,7412
2,4,1276,456,0.908,0.091,7805
2,5,1280,448,2.030,0.203,8446
2,6,1284,434,3.305,0.331,8853
2,7,1294,414,5.076,0.508,7513
2,8,1298,402,2.871,0.287,7592
2,9,1304,386,3.879,0.388,7633
2,10,1312,376,2.907,0.291,7761
2,11,1316,368,2.030,0.203,7504
2,12,1322,348,4.740,0.474,6987
2,13,1332,330,4.674,0.467,7154
2,14,1338,314,3.879,0.388,7742
2,15,1350,304,3.546,0.355,7654
2,16,1358,294,2.907,0.291,7272
2,17,1364,282,3.046,0.305,7331
2,18,1376,280,2.762,0.276,7367
2,19,1386,274,2.647,0.265,7360
2,20,1396,264,3.210,0.321,6898
2,21,1400,256,2.030,0.203,8193
2,22,1406,244,3.046,0.305,7267
2,23,1412,230,3.458,0.346,7299
2,24,1422,222,2.907,0.291,7118
2,25,1444,212,5.486,0.549,7037
2,26,1456,202,3.546,0.355,6233
2,27,1462,190,3.046,0.305,6911
2,28,1470,178,3.274,0.327,7080
2,29,1474,164,3.305,0.331,7009
2,30,1480,158,1.926,0.193,7437
2,31,1490,148,3.210,0.321,6447
2,32,1504,136,4.186,0.419,7630
2,33,1510,130,1.926,0.193,6379
2,34,1518,126,2.030,0.203,6276
2,35,1526,124,1.872,0.187,6892
2,36,1534,116,2.568,0.257,7427
2,37,1538,108,2.030,0.203,7348
2,38,1542,104,1.284,0.128,6671
2,39,1544,102,0.642,0.064,7022
2,40,1548,102,0.908,0.091,7390
2,41,1554,102,1.362,0.136,7479
2,42,1560,94,2.270,0.227,7148
2,43,1568,86,2.568,0.257,7293
2,44,1574,78,2.270,0.227,7086
2,45,1582,72,2.270,0.227,7333
2,46,1588,68,1.637,0.164,7073
2,47,1598,58,3.210,0.321,6909
2,48,1604,52,1.926,0.193,7418
2,49,1608,50,1.015,0.102,7387
2,50,1616,42,2.568,0.257,6894
2,51,1628,36,3.046,0.305,7228
2,52,1644,32,3.744,0.374,6998
2,53,1652,34,1.872,0.187,6929
2,54,1656,38,1.284,0.128,7027
2,55,1670,38,3.178,0.318,6870
2,56,1674,40,1.015,0.102,6942
2,57,1690,38,3.660,0.366,7522
2,58,1702,36,2.762,0.276,7429
2,59,1714,36,2.724,0.272,6969
2,60,1718,48,2.871,0.287,7065
2,61,1728,62,3.905,0.391,6716
2,62,1742,74,4.186,0.419,6935
2,63,1750,82,2.568,0.257,6838
2,64,1762,82,2.724,0.272,6522
2,65,1770,80,1.872,0.187,7170
2,66,1778,82,1.872,0.187,6941
3,1,1300,194,-1.000,-1.000,7737
3,2,1302,198,1.015,0.102,6997
3,3,1300,216,4.111,0.411,6876
3,4,1292,232,4.061,0.406,8207
3,5,1284,240,2.568,0.257,7952
3,6,1280,244,1.284,0.128,7341
3,7,1266,246,3.210,0.321,7640
3,8,1264,252,1.436,0.144,7844
3,9,1264,266,3.178,0.318,7359
3,10,1254,284,4.674,0.467,7176
3,11,1246,304,4.890,0.489,7769
3,12,1246,310,1.362,0.136,7642
3,13,1244,314,1.015,0.102,7416
3,14,1242,316,0.642,0.064,7144
3,15,1240,320,1.015,0.102,7308
3,16,1234,334,3.458,0.346,7470
3,17,1228,350,3.879,0.388,7719
3,18,1226,362,2.762,0.276,7794
3,19,1222,378,3.744,0.374,7594
3,20,1218,384,1.637,0.164,8091
3,21,1218,394,2.270,0.227,7804
3,22,1214,400,1.637,0.164,7675
3,23,1212,410,2.315,0.231,8122
3,24,1212,428,4.086,0.409,8292
3,25,1212,436,1.816,0.182,8025
