Track n°,Slice n°,X,Y,Distance,Velocity,Pixel Value
1,1,818,412,-1.000,-1.000,8929
1,2,836,416,4.186,0.419,9123
1,3,840,414,1.015,0.102,8748
1,4,854,400,4.494,0.449,9937
1,5,872,396,4.186,0.419,9009
1,6,902,386,7.178,0.718,8902
1,7,912,382,2.445,0.244,7928
1,8,928,376,3.879,0.388,8713
1,9,954,376,5.902,0.590,8537
1,10,970,376,3.632,0.363,8582
1,11,980,378,2.315,0.231,8805
1,12,1008,396,7.556,0.756,8265
1,13,1034,422,8.347,0.835,8081
1,14,1056,446,7.391,0.739,8650
1,15,1074,464,5.778,0.578,9159
1,16,1080,480,3.879,0.388,9015
1,17,1090,498,4.674,0.467,8430
1,18,1098,510,3.274,0.327,8701
1,19,1106,526,4.061,0.406,8784
1,20,1114,538,3.274,0.327,8912
1,21,1130,562,6.548,0.655,8465
1,22,1146,588,6.930,0.693,8918
1,23,1164,610,6.453,0.645,8286
1,24,1174,622,3.546,0.355,8279
1,25,1182,632,2.907,0.291,8443
1,26,1186,638,1.637,0.164,8270
1,27,1198,644,3.046,0.305,8266
1,28,1218,668,7.092,0.709,8307
1,29,1238,682,5.542,0.554,8207
1,30,1266,682,6.356,0.636,8370
1,31,1288,680,5.015,0.501,8263
1,32,1306,680,4.086,0.409,8068
1,33,1328,678,5.015,0.501,8338
1,34,1338,676,2.315,0.231,8236
1,35,1346,676,1.816,0.182,8051
1,36,1360,672,3.305,0.331,8106
1,37,1384,666,5.616,0.562,8033
1,38,1404,666,4.540,0.454,7936
1,39,1426,668,5.015,0.501,8095
1,40,1462,674,8.285,0.828,7281
1,41,1490,680,6.500,0.650,8076
1,42,1526,682,8.185,0.818,7045
1,43,1554,688,6.500,0.650,7073
1,44,1574,692,4.630,0.463,7440
1,45,1582,692,1.816,0.182,7501
1,46,1590,690,1.872,0.187,7490
1,47,1606,686,3.744,0.374,7887
1,48,1612,686,1.362,0.136,7282
1,49,1622,686,2.270,0.227,7348
1,50,1640,686,4.086,0.409,7766
1,51,1646,686,1.362,0.136,7340
1,52,1654,686,1.816,0.182,7274
1,53,1678,686,5.448,0.545,7391
1,54,1698,688,4.563,0.456,7655
1,55,1710,688,2.724,0.272,7533
1,56,1730,686,4.563,0.456,7127
1,57,1760,686,6.810,0.681,7314
1,58,1768,686,1.816,0.182,7473
1,59,1774,688,1.436,0.144,7269
1,60,1782,688,1.816,0.182,7640
1,61,1802,690,4.563,0.456,7156
1,62,1812,692,2.315,0.231,7311
1,63,1828,698,3.879,0.388,7092
1,64,1842,698,3.178,0.318,7323
1,65,1868,704,6.057,0.606,7188
1,66,1880,706,2.762,0.276,7414
