Track n°,Slice n°,X,Y,Distance,Velocity,Pixel Value
1,1,152,84,-1.000,-1.000,8523
1,2,164,90,3.046,0.305,8214
1,3,180,104,4.826,0.483,7216
1,4,190,116,3.546,0.355,7116
1,5,192,120,1.015,0.102,7036
1,6,196,138,4.186,0.419,7305
1,7,202,158,4.740,0.474,7202
1,8,210,178,4.890,0.489,8694
1,9,222,198,5.295,0.529,8242
1,10,230,202,2.030,0.203,8266
1,11,236,206,1.637,0.164,8706
1,12,254,206,4.086,0.409,8428
1,13,264,204,2.315,0.231,8379
1,14,282,196,4.471,0.447,7667
1,15,292,180,4.283,0.428,8105
1,16,302,158,5.486,0.549,7799
1,17,310,146,3.274,0.327,8175
1,18,322,132,4.186,0.419,7087
1,19,328,80,11.882,1.188,9431
1,20,328,54,5.902,0.590,7463
1,21,316,36,4.911,0.491,8438
1,22,304,26,3.546,0.355,8761
1,23,296,12,3.660,0.366,8422
2,1,1046,460,-1.000,-1.000,8647
2,2,1050,450,2.445,0.244,8663
2,3,1064,442,3.660,0.366,8652
2,4,1086,434,5.314,0.531,7575
2,5,1100,424,3.905,0.391,8713
2,6,1102,422,0.642,0.064,8514
2,7,1102,418,0.908,0.091,8928
2,8,1092,412,2.647,0.265,8617
2,9,1086,410,1.436,0.144,8758
2,10,1082,408,1.015,0.102,8609
2,11,1082,402,1.362,0.136,8665
2,12,1082,396,1.362,0.136,7741
2,13,1082,394,0.454,0.045,8017
2,14,1086,388,1.637,0.164,7459
2,15,1092,382,1.926,0.193,8654
2,16,1104,378,2.871,0.287,8556
2,17,1126,372,5.176,0.518,8751
2,18,1140,368,3.305,0.331,8702
2,19,1152,360,3.274,0.327,9015
2,20,1156,360,0.908,0.091,8253
2,21,1178,356,5.076,0.508,7626
2,22,1200,346,5.486,0.549,9248
2,23,1214,332,4.494,0.449,7838
2,24,1226,320,3.852,0.385,8701
2,25,1236,306,3.905,0.391,7056
2,26,1256,298,4.890,0.489,8505
2,27,1288,278,8.566,0.857,9229
2,28,1308,268,5.076,0.508,7816
2,29,1326,260,4.471,0.447,8657
2,30,1338,254,3.046,0.305,7278
2,31,1368,254,6.810,0.681,7111
2,32,1380,254,2.724,0.272,7798
2,33,1404,254,5.448,0.545,8137
2,34,1424,262,4.890,0.489,7618
2,35,1460,268,8.285,0.828,8380
2,36,1476,268,3.632,0.363,7665
2,37,1486,268,2.270,0.227,7838
2,38,1498,266,2.762,0.276,7740
2,39,1514,266,3.632,0.363,8070
2,40,1528,266,3.178,0.318,8290
2,41,1534,264,1.436,0.144,7784
2,42,1548,256,3.660,0.366,7639
2,43,1576,244,6.915,0.692,7416
2,44,1582,240,1.637,0.164,6976
2,45,1600,234,4.307,0.431,6972
2,46,1616,228,3.879,0.388,7427
2,47,1642,220,6.175,0.618,7507
2,48,1664,208,5.689,0.569,7426
2,49,1682,200,4.471,0.447,7569
2,50,1708,166,9.716,0.972,7567
2,51,1722,152,4.494,0.449,6945
2,52,1744,142,5.486,0.549,6855
2,53,1758,138,3.305,0.331,7416
2,54,1772,134,3.305,0.331,7204
2,55,1784,130,2.871,0.287,8006
2,56,1796,130,2.724,0.272,8055
2,57,1816,132,4.563,0.456,7659
2,58,1820,142,2.445,0.244,7905
2,59,1828,156,3.660,0.366,7271
2,60,1842,180,6.307,0.631,7515
2,61,1852,186,2.647,0.265,7570
2,62,1854,186,0.454,0.045,7509
2,63,1856,196,2.315,0.231,7999
2,64,1860,202,1.637,0.164,7832
2,65,1862,198,1.015,0.102,7730
2,66,1862,172,5.902,0.590,7243
2,67,1862,152,4.540,0.454,7993
2,68,1862,140,2.724,0.272,7143
2,69,1850,116,6.091,0.609,7504
2,70,1838,94,5.689,0.569,7796
2,71,1836,90,1.015,0.102,7545
2,72,1836,62,6.356,0.636,7587
2,73,1834,50,2.762,0.276,7387
3,1,1480,350,-1.000,-1.000,7561
3,2,1478,354,1.015,0.102,7899
3,3,1470,360,2.270,0.227,7999
3,4,1468,360,0.454,0.045,8710
