Track n°,Slice n°,X,Y,Distance,Velocity,Pixel Value
1,1,1050,346,-1.000,-1.000,6867
1,2,1074,312,9.447,0.945,6537
1,3,1074,310,0.454,0.045,7678
1,4,1086,292,4.911,0.491,8084
1,5,1092,290,1.436,0.144,4340
1,6,1108,276,4.826,0.483,7168
1,7,1126,262,5.176,0.518,7738
1,8,1144,252,4.674,0.467,7783
1,9,1152,250,1.872,0.187,4647
1,10,1180,244,6.500,0.650,4433
1,11,1204,244,5.448,0.545,7063
1,12,1218,242,3.210,0.321,7521
1,13,1234,244,3.660,0.366,6315
1,14,1256,274,8.445,0.844,6960
1,15,1274,298,6.810,0.681,7924
1,16,1300,322,8.032,0.803,8339
1,17,1310,332,3.210,0.321,6438
1,18,1320,356,5.902,0.590,7025
1,19,1328,382,6.175,0.618,6541
1,20,1330,400,4.111,0.411,7679
1,21,1328,418,4.111,0.411,7452
1,22,1328,442,5.448,0.545,8503
1,23,1330,472,6.825,0.683,6348
1,24,1334,510,8.674,0.867,6589
1,25,1336,534,5.467,0.547,6167
1,26,1336,552,4.086,0.409,4241
1,27,1336,560,1.816,0.182,7328
1,28,1336,568,1.816,0.182,7274
1,29,1338,574,1.436,0.144,7833
1,30,1332,582,2.270,0.227,7419
1,31,1324,590,2.568,0.257,6910
1,32,1312,608,4.911,0.491,7413
1,33,1306,620,3.046,0.305,8506
1,34,1282,628,5.743,0.574,6841
1,35,1272,642,3.905,0.391,8085
1,36,1272,654,2.724,0.272,8813
1,37,1278,668,3.458,0.346,6134
1,38,1286,684,4.061,0.406,6883
1,39,1288,688,1.015,0.102,6766
1,40,1286,690,0.642,0.064,6645
1,41,1284,690,0.454,0.045,6836
1,42,1282,688,0.642,0.064,6282
1,43,1284,688,0.454,0.045,8219
1,44,1294,692,2.445,0.244,8259
1,45,1302,706,3.660,0.366,6793
1,46,1306,708,1.015,0.102,7005
1,47,1310,708,0.908,0.091,6855
1,48,1326,708,3.632,0.363,9158
1,49,1338,708,2.724,0.272,8968
1,50,1352,710,3.210,0.321,9375
1,51,1358,718,2.270,0.227,7739
1,52,1374,732,4.826,0.483,5784
1,53,1388,734,3.210,0.321,6704
1,54,1396,738,2.030,0.203,6699
1,55,1402,742,1.637,0.164,6852
1,56,1410,748,2.270,0.227,6873
1,57,1418,756,2.568,0.257,6613
1,58,1430,764,3.274,0.327,7256
1,59,1438,770,2.270,0.227,6650
1,60,1446,774,2.030,0.203,6994
1,61,1454,776,1.872,0.187,7054
1,62,1464,786,3.210,0.321,6845
1,63,1470,794,2.270,0.227,6560
1,64,1484,812,5.176,0.518,6731
1,65,1494,836,5.902,0.590,6312
1,66,1502,852,4.061,0.406,6780
1,67,1514,862,3.546,0.355,6991
1,68,1544,874,7.335,0.733,6514
1,69,1552,878,2.030,0.203,6906
1,70,1556,878,0.908,0.091,6399
1,71,1568,884,3.046,0.305,6599
1,72,1568,886,0.454,0.045,6468
1,73,1574,886,1.362,0.136,6590
2,1,574,308,-1.000,-1.000,6935
2,2,582,308,1.816,0.182,7261
2,3,588,300,2.270,0.227,6907
2,4,604,284,5.136,0.514,8467
2,5,624,262,6.749,0.675,6111
2,6,642,252,4.674,0.467,7262
2,7,664,246,5.176,0.518,5682
2,8,694,222,8.721,0.872,7556
2,9,702,214,2.568,0.257,7782
2,10,714,212,2.762,0.276,5806
2,11,742,220,6.610,0.661,6630
2,12,762,232,5.295,0.529,7202
2,13,782,232,4.540,0.454,7307
2,14,800,222,4.674,0.467,6957
2,15,814,212,3.905,0.391,7194
2,16,830,200,4.540,0.454,7148
2,17,860,184,7.718,0.772,7364
2,18,886,172,6.500,0.650,6809
2,19,902,162,4.283,0.428,7338
2,20,912,158,2.445,0.244,7322
2,21,934,154,5.076,0.508,6649
2,22,962,158,6.421,0.642,6927
2,23,978,162,3.744,0.374,6765
2,24,992,174,4.186,0.419,6827
2,25,1006,184,3.905,0.391,6973
2,26,1014,190,2.270,0.227,6762
2,27,1026,206,4.540,0.454,7561
2,28,1038,228,5.689,0.569,7323
2,29,1038,246,4.086,0.409,7644
2,30,1038,268,4.994,0.499,7111
2,31,1038,272,0.908,0.091,7411
2,32,1038,272,0.000,0.000,7091
2,33,1032,280,2.270,0.227,7837
2,34,1028,302,5.076,0.508,7369
2,35,1022,320,4.307,0.431,7261
2,36,1018,346,5.971,0.597,6873
2,37,1016,366,4.563,0.456,7037
2,38,1010,390,5.616,0.562,7834
2,39,1006,412,5.076,0.508,7083
2,40,1002,428,3.744,0.374,7198
2,41,992,448,5.076,0.508,6858
2,42,978,462,4.494,0.449,6596
2,43,964,474,4.186,0.419,6684
2,44,944,496,6.749,0.675,7509
2,45,916,514,7.556,0.756,7510
2,46,894,520,5.176,0.518,7231
2,47,878,520,3.632,0.363,6818
2,48,858,520,4.540,0.454,6996
2,49,820,524,8.674,0.867,7662
2,50,802,524,4.086,0.409,7369
2,51,794,526,1.872,0.187,6817
2,52,778,538,4.540,0.454,6929
2,53,754,536,5.467,0.547,7231
2,54,738,536,3.632,0.363,6730
2,55,728,534,2.315,0.231,7103
2,56,716,536,2.762,0.276,6826
2,57,710,542,1.926,0.193,7129
2,58,688,544,5.015,0.501,7308
2,59,684,544,0.908,0.091,7139
2,60,684,544,0.000,0.000,7218
2,61,680,528,3.744,0.374,7704
2,62,680,524,0.908,0.091,7351
2,63,680,524,0.000,0.000,7482
2,64,676,538,3.305,0.331,6815
2,65,668,546,2.568,0.257,6487
2,66,662,552,1.926,0.193,7183
2,67,662,530,4.994,0.499,6962
2,68,662,514,3.632,0.363,6609
2,69,660,512,0.642,0.064,7083
2,70,658,514,0.642,0.064,7104
2,71,650,510,2.030,0.203,7250
2,72,644,524,3.458,0.346,7251
3,1,302,430,-1.000,-1.000,7321
3,2,294,442,3.274,0.327,7238
3,3,290,452,2.445,0.244,6997
3,4,276,466,4.494,0.449,7576
3,5,260,478,4.540,0.454,7320
3,6,246,490,4.186,0.419,6611
3,7,238,494,2.030,0.203,6702
3,8,238,500,1.362,0.136,7056
3,9,238,504,0.908,0.091,6705
3,10,236,516,2.762,0.276,7001
3,11,230,534,4.307,0.431,7641
3,12,222,548,3.660,0.366,7626
3,13,216,570,5.176,0.518,7652
3,14,208,578,2.568,0.257,6874
3,15,190,578,4.086,0.409,7050
3,16,186,572,1.637,0.164,6910
3,17,178,554,4.471,0.447,7175
3,18,176,544,2.315,0.231,7242
3,19,176,532,2.724,0.272,7067
3,20,170,512,4.740,0.474,7425
3,21,170,496,3.632,0.363,7023
3,22,178,484,3.274,0.327,7031
3,23,188,462,5.486,0.549,6618
3,24,194,448,3.458,0.346,7251
3,25,200,442,1.926,0.193,7429
3,26,206,438,1.637,0.164,7198
3,27,222,430,4.061,0.406,6957
3,28,244,428,5.015,0.501,7214
3,29,276,420,7.488,0.749,7025
3,30,298,414,5.176,0.518,7251
3,31,314,410,3.744,0.374,7235
3,32,324,408,2.315,0.231,7372
3,33,336,406,2.762,0.276,8155
3,34,352,414,4.061,0.406,7290
3,35,376,418,5.523,0.552,7112
3,36,396,418,4.540,0.454,6961
3,37,416,412,4.740,0.474,6877
3,38,438,408,5.076,0.508,7286
3,39,452,410,3.210,0.321,7281
3,40,454,414,1.015,0.102,6869
3,41,462,418,2.030,0.203,7155
3,42,462,434,3.632,0.363,7608
3,43,470,450,4.061,0.406,6981
3,44,478,462,3.274,0.327,7175
3,45,486,482,4.890,0.489,7240
3,46,502,498,5.136,0.514,7374
3,47,518,528,7.718,0.772,7240
3,48,524,552,5.616,0.562,7207
3,49,528,576,5.523,0.552,7305
3,50,532,582,1.637,0.164,6945
3,51,552,582,4.540,0.454,7532
3,52,570,570,4.911,0.491,6937
3,53,574,568,1.015,0.102,7664
3,54,580,570,1.436,0.144,7165
3,55,586,572,1.436,0.144,6935
3,56,598,560,3.852,0.385,7117
3,57,604,546,3.458,0.346,7382
3,58,610,530,3.879,0.388,7124
3,59,614,514,3.744,0.374,6878
3,60,614,504,2.270,0.227,7087
3,61,614,494,2.270,0.227,7363
3,62,620,464,6.945,0.694,7122
3,63,624,448,3.744,0.374,7056
3,64,624,434,3.178,0.318,7472
3,65,626,422,2.762,0.276,7118
3,66,630,406,3.744,0.374,7486
3,67,630,382,5.448,0.545,6812
3,68,636,356,6.057,0.606,7658
3,69,638,336,4.563,0.456,6956
3,70,650,312,6.091,0.609,7055
3,71,664,288,6.307,0.631,7306
3,72,700,242,13.260,1.326,7348
3,73,722,210,8.815,0.882,7376
4,1,858,666,-1.000,-1.000,7496
4,2,854,654,2.871,0.287,7196
4,3,852,648,1.436,0.144,7080
4,4,848,642,1.637,0.164,7772
4,5,832,630,4.540,0.454,7387
4,6,820,622,3.274,0.327,7377
4,7,800,604,6.108,0.611,7517
4,8,782,594,4.674,0.467,7360
4,9,762,590,4.630,0.463,8070
4,10,750,582,3.274,0.327,7832
4,11,734,568,4.826,0.483,7441
4,12,720,556,4.186,0.419,7685
4,13,704,546,4.283,0.428,7598
4,14,686,538,4.471,0.447,7128
4,15,676,536,2.315,0.231,7535
4,16,664,532,2.871,0.287,7520
4,17,656,530,1.872,0.187,7024
4,18,656,528,0.454,0.045,6987
5,1,1274,632,-1.000,-1.000,7127
5,2,1284,632,2.270,0.227,7089
5,3,1292,628,2.030,0.203,7002
5,4,1296,626,1.015,0.102,6759
5,5,1302,624,1.436,0.144,6845
5,6,1304,624,0.454,0.045,6503
5,7,1308,622,1.015,0.102,5686
5,8,1324,622,3.632,0.363,7973
5,9,1332,622,1.816,0.182,7050
5,10,1340,620,1.872,0.187,9053
5,11,1346,620,1.362,0.136,6086
5,12,1360,620,3.178,0.318,6274
5,13,1362,622,0.642,0.064,7443
5,14,1366,626,1.284,0.128,10733
5,15,1372,626,1.362,0.136,10173
5,16,1378,626,1.362,0.136,10193
5,17,1386,626,1.816,0.182,8550
5,18,1394,628,1.872,0.187,6639
5,19,1400,628,1.362,0.136,6491
5,20,1400,630,0.454,0.045,6326
5,21,1404,630,0.908,0.091,6228
5,22,1404,630,0.000,0.000,9205
5,23,1406,630,0.454,0.045,7549
5,24,1410,630,0.908,0.091,9178
5,25,1410,628,0.454,0.045,10171
5,26,1412,624,1.015,0.102,5696
5,27,1406,630,1.926,0.193,6038
5,28,1406,630,0.000,0.000,5997
5,29,1406,630,0.000,0.000,6271
5,30,1402,632,1.015,0.102,6176
5,31,1402,634,0.454,0.045,6189
5,32,1404,634,0.454,0.045,5748
5,33,1398,646,3.046,0.305,6109
5,34,1396,652,1.436,0.144,7072
5,35,1396,650,0.454,0.045,6751
5,36,1396,642,1.816,0.182,6335
5,37,1396,640,0.454,0.045,7757
5,38,1394,636,1.015,0.102,8321
5,39,1394,632,0.908,0.091,4215
5,40,1392,632,0.454,0.045,5301
5,41,1388,632,0.908,0.091,5444
5,42,1386,634,0.642,0.064,6670
5,43,1382,634,0.908,0.091,6572
5,44,1382,636,0.454,0.045,7494
5,45,1374,638,1.872,0.187,7440
5,46,1366,638,1.816,0.182,6570
5,47,1362,636,1.015,0.102,6797
5,48,1362,634,0.454,0.045,8397
5,49,1366,634,0.908,0.091,6063
5,50,1368,632,0.642,0.064,5903
5,51,1370,632,0.454,0.045,8007
5,52,1370,640,1.816,0.182,5758
5,53,1368,642,0.642,0.064,6783
5,54,1368,644,0.454,0.045,8667
5,55,1368,650,1.362,0.136,8747
5,56,1368,654,0.908,0.091,6892
5,57,1368,656,0.454,0.045,6912
5,58,1368,660,0.908,0.091,6896
5,59,1368,662,0.454,0.045,7614
5,60,1366,666,1.015,0.102,6008
5,61,1366,670,0.908,0.091,6105
5,62,1364,674,1.015,0.102,7674
5,63,1364,674,0.000,0.000,7753
5,64,1362,678,1.015,0.102,8788
5,65,1362,680,0.454,0.045,7464
5,66,1362,682,0.454,0.045,5757
5,67,1362,682,0.000,0.000,6238
5,68,1360,682,0.454,0.045,5593
5,69,1360,684,0.454,0.045,7133
5,70,1360,690,1.362,0.136,6819
5,71,1360,696,1.362,0.136,6590
5,72,1362,700,1.015,0.102,5841
5,73,1364,704,1.015,0.102,5940
6,1,1026,1032,-1.000,-1.000,6461
6,2,1032,1026,1.926,0.193,6749
6,3,1032,1026,0.000,0.000,7626
6,4,1032,1028,0.454,0.045,6595
6,5,1030,1030,0.642,0.064,6952
6,6,1026,1040,2.445,0.244,7480
6,7,1040,1038,3.210,0.321,7840
6,8,1044,1034,1.284,0.128,7792
6,9,1052,1028,2.270,0.227,8725
6,10,1058,1024,1.637,0.164,7332
6,11,1108,994,13.236,1.324,5483
6,12,1136,984,6.749,0.675,6797
6,13,1172,964,9.348,0.935,7000
6,14,1190,956,4.471,0.447,7941
6,15,1214,942,6.307,0.631,7154
6,16,1226,940,2.762,0.276,7002
6,17,1248,932,5.314,0.531,7044
6,18,1266,910,6.453,0.645,6737
6,19,1276,884,6.323,0.632,6386
6,20,1280,870,3.305,0.331,6999
6,21,1282,860,2.315,0.231,6478
6,22,1278,842,4.186,0.419,7268
6,23,1278,804,8.626,0.863,6620
6,24,1274,778,5.971,0.597,7331
6,25,1270,752,5.971,0.597,7380
6,26,1266,740,2.871,0.287,5687
6,27,1260,726,3.458,0.346,6172
6,28,1254,720,1.926,0.193,6253
6,29,1232,708,5.689,0.569,6079
6,30,1216,700,4.061,0.406,7092
6,31,1202,696,3.305,0.331,6849
6,32,1186,690,3.879,0.388,7320
6,33,1172,690,3.178,0.318,6978
6,34,1146,696,6.057,0.606,7185
6,35,1122,700,5.523,0.552,7393
6,36,1106,708,4.061,0.406,7264
6,37,1088,722,5.176,0.518,7512
6,38,1076,732,3.546,0.355,6942
6,39,1066,748,4.283,0.428,7055
6,40,1056,764,4.283,0.428,7418
6,41,1050,784,4.740,0.474,8521
6,42,1044,804,4.740,0.474,6153
6,43,1044,818,3.178,0.318,6894
6,44,1026,842,6.810,0.681,6920
6,45,1018,858,4.061,0.406,7026
6,46,1012,870,3.046,0.305,7506
6,47,994,868,4.111,0.411,7762
6,48,978,862,3.879,0.388,6661
6,49,956,856,5.176,0.518,7859
6,50,918,854,8.638,0.864,7742
6,51,894,856,5.467,0.547,7259
6,52,866,850,6.500,0.650,6259
6,53,842,850,5.448,0.545,5919
6,54,812,844,6.945,0.694,6324
6,55,790,838,5.176,0.518,7274
6,56,776,822,4.826,0.483,7567
6,57,760,814,4.061,0.406,6447
6,58,750,808,2.647,0.265,5844
6,59,740,780,6.749,0.675,6655
6,60,738,764,3.660,0.366,7756
6,61,738,744,4.540,0.454,7606
6,62,744,728,3.879,0.388,7558
6,63,748,716,2.871,0.287,7225
6,64,756,696,4.890,0.489,7542
6,65,772,680,5.136,0.514,6994
6,66,788,668,4.540,0.454,7748
6,67,806,660,4.471,0.447,10913
6,68,828,640,6.749,0.675,8293
6,69,838,626,3.905,0.391,7295
6,70,862,610,6.548,0.655,6582
6,71,880,588,6.453,0.645,7255
6,72,896,568,5.814,0.581,6580
6,73,914,558,4.674,0.467,7025
7,1,1494,1018,-1.000,-1.000,7309
7,2,1494,1018,0.000,0.000,7054
7,3,1494,1018,0.000,0.000,6985
7,4,1494,1018,0.000,0.000,6850
7,5,1498,1016,1.015,0.102,6972
7,6,1492,1016,1.362,0.136,6777
7,7,1488,1014,1.015,0.102,6439
7,8,1476,1014,2.724,0.272,6412
7,9,1466,1010,2.445,0.244,6667
7,10,1462,1008,1.015,0.102,5711
7,11,1448,1006,3.210,0.321,6861
7,12,1444,1006,0.908,0.091,6457
7,13,1444,1002,0.908,0.091,7065
7,14,1444,998,0.908,0.091,6728
7,15,1440,998,0.908,0.091,6918
7,16,1432,978,4.890,0.489,7031
7,17,1424,978,1.816,0.182,6954
7,18,1418,972,1.926,0.193,6713
7,19,1416,966,1.436,0.144,6838
7,20,1416,960,1.362,0.136,6744
7,21,1416,954,1.362,0.136,6759
7,22,1412,956,1.015,0.102,6731
7,23,1406,962,1.926,0.193,6971
7,24,1404,970,1.872,0.187,6207
7,25,1398,978,2.270,0.227,6365
7,26,1390,982,2.030,0.203,6598
7,27,1388,984,0.642,0.064,6736
7,28,1382,988,1.637,0.164,7185
7,29,1372,996,2.907,0.291,7187
7,30,1366,996,1.362,0.136,7405
7,31,1360,992,1.637,0.164,7117
7,32,1346,992,3.178,0.318,6686
7,33,1338,998,2.270,0.227,7243
7,34,1328,1012,3.905,0.391,6927
7,35,1326,1020,1.872,0.187,6390
7,36,1320,1018,1.436,0.144,7268
7,37,1294,1000,7.178,0.718,7185
7,38,1284,986,3.905,0.391,6464
7,39,1276,972,3.660,0.366,6776
7,40,1272,968,1.284,0.128,6932
7,41,1258,960,3.660,0.366,6872
7,42,1242,954,3.879,0.388,8460
7,43,1238,954,0.908,0.091,7172
7,44,1234,950,1.284,0.128,6750
7,45,1222,944,3.046,0.305,6960
7,46,1200,942,5.015,0.501,7228
7,47,1190,940,2.315,0.231,4806
7,48,1182,942,1.872,0.187,8483
7,49,1176,948,1.926,0.193,7824
7,50,1172,956,2.030,0.203,6480
7,51,1170,954,0.642,0.064,6607
7,52,1172,956,0.642,0.064,7423
7,53,1208,962,8.285,0.828,7010
7,54,1240,962,7.264,0.726,6815
7,55,1252,962,2.724,0.272,6432
7,56,1266,962,3.178,0.318,7544
7,57,1292,964,5.919,0.592,7106
7,58,1316,970,5.616,0.562,7303
7,59,1346,966,6.870,0.687,6930
7,60,1372,970,5.971,0.597,7038
7,61,1394,974,5.076,0.508,6843
7,62,1402,978,2.030,0.203,7141
7,63,1406,988,2.445,0.244,7524
7,64,1412,1002,3.458,0.346,7334
7,65,1418,1006,1.637,0.164,6777
7,66,1438,1010,4.630,0.463,6536
7,67,1454,1012,3.660,0.366,7210
7,68,1472,1016,4.186,0.419,6966
7,69,1488,1020,3.744,0.374,7257
7,70,1512,1030,5.902,0.590,6788
7,71,1524,1034,2.871,0.287,6987
7,72,1534,1038,2.445,0.244,6281
7,73,1540,1036,1.436,0.144,6505
8,1,296,882,-1.000,-1.000,7431
8,2,288,874,2.568,0.257,8074
8,3,272,862,4.540,0.454,8478
8,4,272,850,2.724,0.272,8610
8,5,282,820,7.178,0.718,7643
8,6,282,812,1.816,0.182,8164
8,7,272,802,3.210,0.321,7490
8,8,270,780,5.015,0.501,6850
8,9,270,772,1.816,0.182,7423
8,10,266,764,2.030,0.203,6362
8,11,262,750,3.305,0.331,6712
8,12,258,736,3.305,0.331,6848
8,13,248,722,3.905,0.391,6913
8,14,240,708,3.660,0.366,7131
8,15,238,702,1.436,0.144,7193
8,16,236,698,1.015,0.102,6638
8,17,226,700,2.315,0.231,7113
8,18,224,694,1.436,0.144,7313
8,19,222,688,1.436,0.144,6948
8,20,222,676,2.724,0.272,7318
8,21,216,660,3.879,0.388,7511
8,22,206,652,2.907,0.291,7355
8,23,206,634,4.086,0.409,7155
8,24,206,624,2.270,0.227,7157
8,25,206,612,2.724,0.272,6689
8,26,208,606,1.436,0.144,6794
8,27,204,598,2.030,0.203,7612
8,28,204,588,2.270,0.227,7269
8,29,206,582,1.436,0.144,7345
8,30,214,576,2.270,0.227,7203
8,31,226,566,3.546,0.355,7025
8,32,238,558,3.274,0.327,7178
8,33,244,546,3.046,0.305,7044
8,34,252,540,2.270,0.227,7268
8,35,258,532,2.270,0.227,7127
8,36,260,528,1.015,0.102,7392
8,37,264,526,1.015,0.102,7325
8,38,258,530,1.637,0.164,7348
8,39,246,530,2.724,0.272,7330
8,40,222,530,5.448,0.545,7272
8,41,220,536,1.436,0.144,7221
8,42,224,538,1.015,0.102,7220
8,43,236,532,3.046,0.305,6518
8,44,238,534,0.642,0.064,7224
8,45,244,524,2.647,0.265,6521
8,46,244,514,2.270,0.227,7020
8,47,244,508,1.362,0.136,7003
8,48,260,484,6.548,0.655,7129
8,49,288,456,8.989,0.899,6846
8,50,294,446,2.647,0.265,6207
8,51,300,440,1.926,0.193,7092
8,52,310,430,3.210,0.321,7100
8,53,328,414,5.467,0.547,7215
8,54,352,388,8.032,0.803,7176
8,55,368,364,6.548,0.655,6816
8,56,380,352,3.852,0.385,6906
8,57,386,338,3.458,0.346,6864
8,58,400,324,4.494,0.449,7054
8,59,416,304,5.814,0.581,7065
8,60,430,286,5.176,0.518,7070
8,61,448,270,5.467,0.547,7131
8,62,476,248,8.083,0.808,7100
8,63,500,242,5.616,0.562,7291
8,64,518,230,4.911,0.491,7133
8,65,532,222,3.660,0.366,6845
8,66,544,218,2.871,0.287,6782
8,67,558,212,3.458,0.346,7166
8,68,572,204,3.660,0.366,6751
8,69,584,194,3.546,0.355,6796
8,70,604,186,4.890,0.489,6513
8,71,630,172,6.703,0.670,6850
8,72,644,146,6.703,0.670,7131
8,73,654,122,5.902,0.590,6610
9,1,1860,732,-1.000,-1.000,6884
9,2,1848,736,2.871,0.287,6177
9,3,1846,736,0.454,0.045,6269
9,4,1842,734,1.015,0.102,6416
