Track n°,Slice n°,X,Y,Distance,Velocity,Pixel Value
1,1,708,360,-1.000,-1.000,7724
1,2,700,362,1.872,0.187,7292
1,3,688,372,3.546,0.355,7225
1,4,680,380,2.568,0.257,7085
1,5,678,380,0.454,0.045,7670
1,6,672,386,1.926,0.193,7538
1,7,672,388,0.454,0.045,7263
1,8,670,390,0.642,0.064,8018
1,9,668,398,1.872,0.187,7692
1,10,668,406,1.816,0.182,7496
1,11,668,408,0.454,0.045,7616
1,12,668,408,0.000,0.000,7300
1,13,678,404,2.445,0.244,7592
1,14,688,400,2.445,0.244,7275
1,15,692,390,2.445,0.244,6939
1,16,696,388,1.015,0.102,8175
1,17,696,388,0.000,0.000,7694
1,18,696,388,0.000,0.000,8031
1,19,696,388,0.000,0.000,7493
1,20,696,390,0.454,0.045,7662
1,21,696,390,0.000,0.000,7602
1,22,696,390,0.000,0.000,7257
1,23,696,388,0.454,0.045,6944
1,24,696,386,0.454,0.045,7440
1,25,698,380,1.436,0.144,7426
1,26,702,376,1.284,0.128,7704
1,27,708,370,1.926,0.193,7655
1,28,708,366,0.908,0.091,7999
1,29,712,364,1.015,0.102,7914
1,30,718,358,1.926,0.193,6623
1,31,720,352,1.436,0.144,7719
1,32,726,348,1.637,0.164,7593
1,33,730,342,1.637,0.164,7278
1,34,732,334,1.872,0.187,7607
1,35,734,322,2.762,0.276,7028
1,36,742,298,5.743,0.574,7646
1,37,750,282,4.061,0.406,8101
1,38,754,276,1.637,0.164,7581
1,39,756,262,3.210,0.321,7399
1,40,756,250,2.724,0.272,7610
1,41,758,244,1.436,0.144,7933
1,42,762,238,1.637,0.164,7739
1,43,766,224,3.305,0.331,7415
1,44,768,206,4.111,0.411,7316
1,45,772,184,5.076,0.508,7329
1,46,778,162,5.176,0.518,7622
1,47,780,156,1.436,0.144,7406
1,48,790,142,3.905,0.391,7580
1,49,794,128,3.305,0.331,7139
1,50,796,122,1.436,0.144,7544
1,51,796,114,1.816,0.182,7707
1,52,798,108,1.436,0.144,7688
1,53,808,96,3.546,0.355,7375
1,54,810,86,2.315,0.231,7547
1,55,814,80,1.637,0.164,7761
1,56,816,78,0.642,0.064,7270
1,57,818,70,1.872,0.187,7570
1,58,820,66,1.015,0.102,7182
1,59,820,64,0.454,0.045,7641
1,60,824,56,2.030,0.203,7421
1,61,824,56,0.000,0.000,7510
1,62,828,40,3.744,0.374,6979
1,63,822,32,2.270,0.227,7198
1,64,814,32,1.816,0.182,7468
1,65,806,24,2.568,0.257,7510
1,66,804,24,0.454,0.045,7396
1,67,794,18,2.647,0.265,7132
1,68,778,6,4.540,0.454,7592
2,1,836,240,-1.000,-1.000,7393
2,2,844,252,3.274,0.327,7813
2,3,852,258,2.270,0.227,6960
2,4,854,258,0.454,0.045,7339
2,5,858,260,1.015,0.102,7147
2,6,874,260,3.632,0.363,7403
2,7,886,254,3.046,0.305,6830
2,8,892,248,1.926,0.193,6948
2,9,900,246,1.872,0.187,7807
2,10,916,246,3.632,0.363,7269
2,11,930,248,3.210,0.321,7225
2,12,946,256,4.061,0.406,7624
2,13,962,262,3.879,0.388,6937
2,14,972,266,2.445,0.244,7082
2,15,986,266,3.178,0.318,7785
2,16,996,266,2.270,0.227,7434
2,17,1008,264,2.762,0.276,7415
2,18,1024,252,4.540,0.454,7697
2,19,1030,236,3.879,0.388,7984
2,20,1034,222,3.305,0.331,7552
2,21,1038,208,3.305,0.331,7633
2,22,1046,188,4.890,0.489,7419
2,23,1054,176,3.274,0.327,7547
2,24,1064,158,4.674,0.467,7323
2,25,1070,146,3.046,0.305,7533
2,26,1072,132,3.210,0.321,7196
2,27,1072,120,2.724,0.272,7514
2,28,1072,106,3.178,0.318,7533
