Track n°,Slice n°,X,Y,Distance,Velocity,Pixel Value
1,1,1340,226,-1.000,-1.000,8071
1,2,1314,226,5.902,0.590,8491
1,3,1312,228,0.642,0.064,9340
1,4,1300,232,2.871,0.287,8203
1,5,1264,236,8.222,0.822,7988
1,6,1258,236,1.362,0.136,8792
1,7,1230,246,6.749,0.675,8314
1,8,1222,250,2.030,0.203,8689
1,9,1214,252,1.872,0.187,9214
1,10,1198,266,4.826,0.483,9277
1,11,1182,272,3.879,0.388,8490
1,12,1162,282,5.076,0.508,8672
1,13,1144,298,5.467,0.547,8663
1,14,1140,304,1.637,0.164,8510
1,15,1138,308,1.015,0.102,8450
1,16,1136,308,0.454,0.045,8999
1,17,1122,318,3.905,0.391,8746
1,18,1116,320,1.436,0.144,7663
1,19,1108,332,3.274,0.327,8213
1,20,1096,344,3.852,0.385,8107
1,21,1092,348,1.284,0.128,8413
1,22,1080,354,3.046,0.305,8413
1,23,1058,358,5.076,0.508,8832
1,24,1042,362,3.744,0.374,8063
1,25,1030,366,2.871,0.287,8465
1,26,1012,362,4.186,0.419,8255
1,27,1000,356,3.046,0.305,9092
1,28,994,356,1.362,0.136,8769
1,29,984,348,2.907,0.291,8645
1,30,980,342,1.637,0.164,8612
1,31,966,322,5.542,0.554,9324
1,32,954,312,3.546,0.355,8411
1,33,950,308,1.284,0.128,8846
2,1,1594,256,-1.000,-1.000,8057
2,2,1592,254,0.642,0.064,8279
2,3,1592,254,0.000,0.000,7991
2,4,1592,254,0.000,0.000,8520
2,5,1592,252,0.454,0.045,8248
2,6,1592,250,0.454,0.045,8452
2,7,1592,250,0.000,0.000,8035
2,8,1592,250,0.000,0.000,8283
2,9,1592,258,1.816,0.182,7701
2,10,1594,260,0.642,0.064,7788
2,11,1596,254,1.436,0.144,7726
2,12,1596,252,0.454,0.045,8597
2,13,1596,252,0.000,0.000,7611
2,14,1596,254,0.454,0.045,7941
2,15,1596,254,0.000,0.000,8262
2,16,1596,254,0.000,0.000,7935
2,17,1596,256,0.454,0.045,8091
2,18,1596,256,0.000,0.000,8288
2,19,1596,260,0.908,0.091,8055
2,20,1596,260,0.000,0.000,7849
2,21,1594,262,0.642,0.064,7998
2,22,1594,264,0.454,0.045,8556
2,23,1594,264,0.000,0.000,7816
2,24,1592,264,0.454,0.045,7945
2,25,1590,264,0.454,0.045,7985
2,26,1588,264,0.454,0.045,8227
2,27,1588,264,0.000,0.000,8032
2,28,1586,266,0.642,0.064,8190
2,29,1584,266,0.454,0.045,7876
2,30,1584,268,0.454,0.045,8067
2,31,1584,268,0.000,0.000,7902
2,32,1584,266,0.454,0.045,8085
2,33,1586,264,0.642,0.064,8169
2,34,1590,264,0.908,0.091,8096
