Track n°,Slice n°,X,Y,Distance,Velocity,Pixel Value
1,1,1124,210,-1.000,-1.000,8009
1,2,1126,202,1.872,0.187,7315
1,3,1140,200,3.210,0.321,8093
1,4,1162,184,6.175,0.618,8089
1,5,1170,176,2.568,0.257,6948
1,6,1178,166,2.907,0.291,8471
1,7,1204,166,5.902,0.590,8392
1,8,1212,170,2.030,0.203,8148
1,9,1224,176,3.046,0.305,7966
1,10,1238,174,3.210,0.321,7788
1,11,1266,174,6.356,0.636,7934
1,12,1280,174,3.178,0.318,7615
1,13,1310,178,6.870,0.687,7313
1,14,1338,178,6.356,0.636,7666
1,15,1348,178,2.270,0.227,7385
1,16,1348,192,3.178,0.318,7840
2,1,760,356,-1.000,-1.000,9210
2,2,762,364,1.872,0.187,9183
2,3,772,368,2.445,0.244,8570
2,4,786,380,4.186,0.419,8941
2,5,804,394,5.176,0.518,8767
2,6,810,406,3.046,0.305,9049
2,7,814,418,2.871,0.287,8486
2,8,818,430,2.871,0.287,8928
2,9,828,448,4.674,0.467,9093
2,10,834,472,5.616,0.562,8385
2,11,840,488,3.879,0.388,7564
2,12,846,502,3.458,0.346,8627
2,13,856,522,5.076,0.508,9218
2,14,862,534,3.046,0.305,9206
2,15,866,556,5.076,0.508,8011
2,16,874,570,3.660,0.366,7971
2,17,882,584,3.660,0.366,8637
2,18,900,604,6.108,0.611,8311
2,19,908,610,2.270,0.227,8327
2,20,918,616,2.647,0.265,8391
2,21,924,618,1.436,0.144,8574
2,22,932,624,2.270,0.227,8202
2,23,938,624,1.362,0.136,9227
2,24,944,624,1.362,0.136,7654
2,25,968,628,5.523,0.552,8896
2,26,986,634,4.307,0.431,9068
2,27,996,640,2.647,0.265,8702
2,28,1002,642,1.436,0.144,8209
2,29,1020,646,4.186,0.419,8462
2,30,1032,654,3.274,0.327,8442
2,31,1036,656,1.015,0.102,8230
2,32,1048,656,2.724,0.272,7845
2,33,1064,652,3.744,0.374,8790
2,34,1074,648,2.445,0.244,8161
2,35,1086,648,2.724,0.272,7884
2,36,1106,648,4.540,0.454,8531
2,37,1116,648,2.270,0.227,7518
2,38,1130,650,3.210,0.321,8388
2,39,1138,650,1.816,0.182,8353
2,40,1144,650,1.362,0.136,7314
2,41,1154,650,2.270,0.227,7097
2,42,1162,650,1.816,0.182,8025
2,43,1176,654,3.305,0.331,8243
2,44,1182,658,1.637,0.164,7647
2,45,1196,664,3.458,0.346,7569
2,46,1208,672,3.274,0.327,7422
2,47,1214,688,3.879,0.388,7066
2,48,1220,698,2.647,0.265,7520
2,49,1220,702,0.908,0.091,8128
2,50,1222,708,1.436,0.144,7508
2,51,1230,706,1.872,0.187,7582
2,52,1232,698,1.872,0.187,7385
2,53,1234,698,0.454,0.045,7626
2,54,1234,698,0.000,0.000,7810
2,55,1234,700,0.454,0.045,7733
2,56,1232,712,2.762,0.276,7707
2,57,1228,714,1.015,0.102,7565
2,58,1230,726,2.762,0.276,7837
2,59,1236,740,3.458,0.346,7483
2,60,1242,748,2.270,0.227,7452
2,61,1250,750,1.872,0.187,7710
2,62,1254,758,2.030,0.203,8158
3,1,548,428,-1.000,-1.000,8858
3,2,544,426,1.015,0.102,8300
3,3,550,424,1.436,0.144,8920
3,4,558,428,2.030,0.203,8744
3,5,568,428,2.270,0.227,9110
3,6,596,430,6.372,0.637,8196
3,7,618,444,5.919,0.592,8217
3,8,648,452,7.048,0.705,9367
3,9,670,462,5.486,0.549,8676
3,10,688,478,5.467,0.547,8237
3,11,708,502,7.092,0.709,9376
3,12,714,514,3.046,0.305,7870
3,13,720,528,3.458,0.346,8583
3,14,728,548,4.890,0.489,7974
3,15,740,570,5.689,0.569,9090
3,16,756,606,8.943,0.894,8911
3,17,764,624,4.471,0.447,7606
3,18,768,642,4.186,0.419,8968
3,19,774,666,5.616,0.562,9122
3,20,784,696,7.178,0.718,8676
3,21,796,704,3.274,0.327,8109
3,22,800,710,1.637,0.164,8351
3,23,802,716,1.436,0.144,8585
3,24,806,722,1.637,0.164,8667
3,25,808,726,1.015,0.102,8608
3,26,814,738,3.046,0.305,8672
3,27,814,744,1.362,0.136,9022
3,28,814,748,0.908,0.091,8465
3,29,804,750,2.315,0.231,8468
3,30,798,758,2.270,0.227,7407
3,31,792,768,2.647,0.265,8902
3,32,790,768,0.454,0.045,8764
4,1,144,336,-1.000,-1.000,8598
4,2,156,322,4.186,0.419,8675
4,3,170,314,3.660,0.366,7898
4,4,182,310,2.871,0.287,8099
4,5,192,300,3.210,0.321,7263
4,6,210,288,4.911,0.491,8657
4,7,220,282,2.647,0.265,8721
4,8,228,280,1.872,0.187,8535
4,9,242,278,3.210,0.321,8178
4,10,248,276,1.436,0.144,7658
4,11,264,276,3.632,0.363,8395
4,12,288,278,5.467,0.547,8725
4,13,302,278,3.178,0.318,8544
4,14,314,278,2.724,0.272,8622
4,15,320,278,1.362,0.136,8671
4,16,330,274,2.445,0.244,8015
4,17,338,274,1.816,0.182,8875
4,18,356,276,4.111,0.411,8364
4,19,370,278,3.210,0.321,8612
4,20,388,284,4.307,0.431,7808
4,21,402,288,3.305,0.331,8519
4,22,412,288,2.270,0.227,8183
4,23,422,288,2.270,0.227,8328
4,24,430,288,1.816,0.182,8296
4,25,440,288,2.270,0.227,8452
4,26,450,288,2.270,0.227,8728
4,27,460,288,2.270,0.227,8668
4,28,466,288,1.362,0.136,8380
4,29,474,290,1.872,0.187,8223
4,30,478,290,0.908,0.091,8560
4,31,486,292,1.872,0.187,8832
4,32,492,300,2.270,0.227,8919
4,33,494,304,1.015,0.102,8406
4,34,498,312,2.030,0.203,8295
4,35,502,314,1.015,0.102,8345
4,36,514,320,3.046,0.305,8092
4,37,524,322,2.315,0.231,7280
4,38,534,320,2.315,0.231,8605
4,39,540,320,1.362,0.136,8393
4,40,544,316,1.284,0.128,7989
4,41,546,314,0.642,0.064,8147
