Track n°,Slice n°,X,Y,Distance,Velocity,Pixel Value
1,1,314,1018,-1.000,-1.000,7367
1,2,288,1014,5.971,0.597,7869
1,3,288,1014,0.000,0.000,8142
1,4,278,1014,2.270,0.227,8364
1,5,268,1016,2.315,0.231,7952
1,6,258,1014,2.315,0.231,8504
1,7,240,1010,4.186,0.419,8095
1,8,232,1008,1.872,0.187,8421
1,9,224,1006,1.872,0.187,8303
1,10,218,1000,1.926,0.193,8162
1,11,214,992,2.030,0.203,7714
1,12,208,974,4.307,0.431,7482
1,13,206,956,4.111,0.411,7752
1,14,206,934,4.994,0.499,7537
1,15,212,922,3.046,0.305,7694
2,1,1194,574,-1.000,-1.000,8622
2,2,1180,560,4.494,0.449,9046
2,3,1172,550,2.907,0.291,8072
2,4,1164,534,4.061,0.406,8767
2,5,1164,532,0.454,0.045,8632
2,6,1164,530,0.454,0.045,8160
2,7,1162,532,0.642,0.064,8272
2,8,1160,532,0.454,0.045,8654
2,9,1160,538,1.362,0.136,8086
2,10,1160,538,0.000,0.000,7797
2,11,1160,540,0.454,0.045,8626
2,12,1156,540,0.908,0.091,9008
2,13,1156,538,0.454,0.045,8799
2,14,1148,534,2.030,0.203,8955
2,15,1148,532,0.454,0.045,8508
2,16,1144,528,1.284,0.128,8736
2,17,1136,518,2.907,0.291,8349
2,18,1120,500,5.467,0.547,8896
2,19,1110,492,2.907,0.291,7739
2,20,1090,478,5.542,0.554,6302
2,21,1068,458,6.749,0.675,9320
2,22,1040,418,11.084,1.108,8367
2,23,1014,388,9.012,0.901,8613
2,24,1000,372,4.826,0.483,8222
2,25,990,354,4.674,0.467,7872
2,26,990,354,0.000,0.000,8011
2,27,990,354,0.000,0.000,8340
2,28,976,354,3.178,0.318,7882
2,29,970,350,1.637,0.164,7873
2,30,966,348,1.015,0.102,8134
2,31,956,342,2.647,0.265,7431
2,32,942,332,3.905,0.391,8261
2,33,932,324,2.907,0.291,8319
2,34,926,322,1.436,0.144,7834
2,35,926,322,0.000,0.000,8827
2,36,922,320,1.015,0.102,8731
2,37,922,314,1.362,0.136,8526
2,38,914,312,1.872,0.187,8495
2,39,886,296,7.321,0.732,8737
2,40,864,284,5.689,0.569,8298
2,41,844,274,5.076,0.508,7982
2,42,830,264,3.905,0.391,8651
2,43,824,250,3.458,0.346,8605
2,44,818,242,2.270,0.227,7635
2,45,814,240,1.015,0.102,8327
2,46,808,244,1.637,0.164,8770
2,47,798,254,3.210,0.321,8137
2,48,792,266,3.046,0.305,8181
2,49,792,280,3.178,0.318,8539
2,50,792,286,1.362,0.136,8153
2,51,788,290,1.284,0.128,8088
2,52,784,290,0.908,0.091,8547
2,53,776,292,1.872,0.187,8925
2,54,768,290,1.872,0.187,9050
2,55,758,286,2.445,0.244,8595
2,56,754,284,1.015,0.102,8387
2,57,748,284,1.362,0.136,8798
2,58,744,286,1.015,0.102,8531
2,59,738,288,1.436,0.144,8476
2,60,736,288,0.454,0.045,8217
2,61,740,284,1.284,0.128,8430
2,62,746,282,1.436,0.144,8124
2,63,752,280,1.436,0.144,8317
