Track n°,Slice n°,X,Y,Distance,Velocity,Pixel Value
1,1,878,728,-1.000,-1.000,9312
1,2,890,722,3.046,0.305,8136
1,3,882,714,2.568,0.257,8335
1,4,876,710,1.637,0.164,9255
1,5,864,698,3.852,0.385,9531
1,6,846,680,5.778,0.578,8735
1,7,838,668,3.274,0.327,9422
1,8,830,652,4.061,0.406,8704
1,9,826,636,3.744,0.374,9302
1,10,826,630,1.362,0.136,8665
1,11,826,624,1.362,0.136,9164
1,12,828,620,1.015,0.102,9049
1,13,846,592,7.556,0.756,9099
1,14,852,582,2.647,0.265,9069
1,15,862,576,2.647,0.265,8585
1,16,872,572,2.445,0.244,8344
1,17,896,570,5.467,0.547,9154
1,18,916,574,4.630,0.463,8760
1,19,930,578,3.305,0.331,9494
1,20,954,596,6.810,0.681,8519
1,21,964,612,4.283,0.428,8891
1,22,974,626,3.905,0.391,8899
1,23,982,650,5.743,0.574,8326
1,24,988,662,3.046,0.305,7796
1,25,998,674,3.546,0.355,9385
1,26,1006,680,2.270,0.227,9729
1,27,1008,688,1.872,0.187,9539
2,1,866,970,-1.000,-1.000,7066
2,2,854,964,3.046,0.305,7569
2,3,844,954,3.210,0.321,7968
2,4,832,950,2.871,0.287,8788
2,5,820,938,3.852,0.385,8300
2,6,804,922,5.136,0.514,9492
2,7,792,914,3.274,0.327,8871
2,8,788,914,0.908,0.091,8695
2,9,776,898,4.540,0.454,9112
2,10,766,888,3.210,0.321,8228
2,11,764,884,1.015,0.102,9145
2,12,764,868,3.632,0.363,7645
2,13,764,852,3.632,0.363,9202
2,14,766,834,4.111,0.411,8752
2,15,766,810,5.448,0.545,9233
2,16,766,796,3.178,0.318,8840
2,17,764,782,3.210,0.321,9462
2,18,758,766,3.879,0.388,9379
2,19,750,746,4.890,0.489,7520
2,20,740,742,2.445,0.244,9490
2,21,732,734,2.568,0.257,8613
2,22,722,724,3.210,0.321,9408
2,23,702,722,4.563,0.456,8002
2,24,692,730,2.907,0.291,8194
2,25,678,740,3.905,0.391,8617
2,26,662,760,5.814,0.581,8141
2,27,650,780,5.295,0.529,8595
2,28,646,796,3.744,0.374,8537
2,29,642,812,3.744,0.374,8387
2,30,632,820,2.907,0.291,8520
2,31,626,828,2.270,0.227,7889
2,32,626,842,3.178,0.318,8196
2,33,632,866,5.616,0.562,7199
2,34,638,890,5.616,0.562,9127
2,35,640,914,5.467,0.547,8238
2,36,646,932,4.307,0.431,8374
2,37,652,948,3.879,0.388,8252
2,38,658,962,3.458,0.346,7848
2,39,662,978,3.744,0.374,8828
2,40,666,984,1.637,0.164,7785
2,41,670,1018,7.771,0.777,7776
2,42,676,1044,6.057,0.606,8583
2,43,686,1052,2.907,0.291,7983
2,44,698,1072,5.295,0.529,8078
2,45,706,1086,3.660,0.366,7642
2,46,712,1094,2.270,0.227,8961
2,47,736,1138,11.377,1.138,8417
2,48,744,1162,5.743,0.574,8732
2,49,760,1174,4.540,0.454,9139
2,50,784,1180,5.616,0.562,7678
2,51,802,1182,4.111,0.411,8878
2,52,818,1184,3.660,0.366,7997
2,53,832,1176,3.660,0.366,8177
2,54,836,1164,2.871,0.287,8404
2,55,844,1142,5.314,0.531,8210
2,56,860,1126,5.136,0.514,8156
2,57,888,1106,7.811,0.781,7941
