Track n°,Slice n°,X,Y,Distance,Velocity,Pixel Value
1,1,642,466,-1.000,-1.000,7848
1,2,638,444,5.076,0.508,8081
1,3,624,434,3.905,0.391,8077
1,4,620,406,6.421,0.642,7418
1,5,616,392,3.305,0.331,8246
1,6,606,380,3.546,0.355,7203
1,7,598,376,2.030,0.203,7688
1,8,594,356,4.630,0.463,7475
1,9,590,334,5.076,0.508,7937
1,10,588,320,3.210,0.321,7910
1,11,588,310,2.270,0.227,8869
1,12,588,300,2.270,0.227,7619
1,13,596,282,4.471,0.447,8461
1,14,598,264,4.111,0.411,7940
1,15,608,248,4.283,0.428,7199
1,16,616,240,2.568,0.257,7319
1,17,626,232,2.907,0.291,8220
1,18,640,224,3.660,0.366,8394
1,19,654,218,3.458,0.346,8137
1,20,668,214,3.305,0.331,7992
1,21,690,208,5.176,0.518,7376
1,22,718,212,6.421,0.642,7974
1,23,748,216,6.870,0.687,8220
1,24,756,218,1.872,0.187,8306
1,25,766,222,2.445,0.244,7413
1,26,778,224,2.762,0.276,6931
1,27,790,226,2.762,0.276,7605
1,28,804,236,3.905,0.391,7957
1,29,806,240,1.015,0.102,8142
1,30,808,246,1.436,0.144,8049
1,31,808,268,4.994,0.499,8087
1,32,808,290,4.994,0.499,7622
1,33,808,302,2.724,0.272,7517
1,34,814,314,3.046,0.305,7300
1,35,816,322,1.872,0.187,8307
1,36,816,338,3.632,0.363,7914
1,37,816,354,3.632,0.363,7632
1,38,810,374,4.740,0.474,7380
1,39,804,384,2.647,0.265,7239
1,40,800,388,1.284,0.128,7880
1,41,800,390,0.454,0.045,7472
1,42,800,390,0.000,0.000,8500
1,43,798,392,0.642,0.064,8259
1,44,794,400,2.030,0.203,8292
1,45,794,400,0.000,0.000,7693
1,46,790,400,0.908,0.091,7289
1,47,790,400,0.000,0.000,8077
1,48,788,392,1.872,0.187,7617
1,49,788,390,0.454,0.045,7839
1,50,790,384,1.436,0.144,7540
1,51,802,378,3.046,0.305,7415
1,52,808,368,2.647,0.265,7805
1,53,832,348,7.092,0.709,7156
1,54,838,340,2.270,0.227,7897
1,55,848,326,3.905,0.391,8170
1,56,878,300,9.012,0.901,7966
1,57,890,276,6.091,0.609,7427
1,58,896,250,6.057,0.606,7805
1,59,898,244,1.436,0.144,8160
1,60,918,214,8.185,0.818,7921
1,61,926,210,2.030,0.203,8029
1,62,932,206,1.637,0.164,7747
1,63,942,202,2.445,0.244,8072
1,64,946,198,1.284,0.128,7916
1,65,952,206,2.270,0.227,8118
1,66,956,226,4.630,0.463,7410
1,67,960,238,2.871,0.287,8056
1,68,964,250,2.871,0.287,7760
1,69,982,256,4.307,0.431,7264
1,70,994,252,2.871,0.287,7727
1,71,1006,242,3.546,0.355,7724
1,72,1014,236,2.270,0.227,7997
1,73,1022,232,2.030,0.203,7422
2,1,1200,444,-1.000,-1.000,6245
2,2,1206,442,1.436,0.144,8231
2,3,1210,434,2.030,0.203,8537
2,4,1220,422,3.546,0.355,7830
2,5,1242,410,5.689,0.569,7718
2,6,1248,406,1.637,0.164,7778
2,7,1260,398,3.274,0.327,7755
2,8,1280,388,5.076,0.508,8278
2,9,1302,378,5.486,0.549,7641
2,10,1308,370,2.270,0.227,7040
2,11,1316,364,2.270,0.227,7140
2,12,1330,354,3.905,0.391,7540
2,13,1352,336,6.453,0.645,6982
2,14,1364,326,3.546,0.355,7758
2,15,1382,308,5.778,0.578,7607
2,16,1384,300,1.872,0.187,6991
2,17,1388,294,1.637,0.164,7400
2,18,1388,288,1.362,0.136,6902
2,19,1388,282,1.362,0.136,7668
2,20,1388,276,1.362,0.136,7090
2,21,1388,266,2.270,0.227,7782
2,22,1388,254,2.724,0.272,7106
2,23,1388,246,1.816,0.182,8049
2,24,1388,236,2.270,0.227,7518
2,25,1384,204,7.321,0.732,6959
2,26,1388,194,2.445,0.244,7277
2,27,1388,192,0.454,0.045,7152
3,1,936,510,-1.000,-1.000,7471
3,2,950,506,3.305,0.331,8322
3,3,958,500,2.270,0.227,8140
3,4,964,498,1.436,0.144,8055
3,5,972,496,1.872,0.187,7552
3,6,988,506,4.283,0.428,8248
3,7,1000,506,2.724,0.272,8294
3,8,1004,506,0.908,0.091,7797
3,9,1006,498,1.872,0.187,7990
3,10,1006,480,4.086,0.409,6888
3,11,1006,448,7.264,0.726,8050
3,12,1002,414,7.771,0.777,8252
3,13,994,394,4.890,0.489,7744
3,14,992,372,5.015,0.501,8109
3,15,998,346,6.057,0.606,7975
3,16,998,328,4.086,0.409,8128
3,17,1000,306,5.015,0.501,8383
3,18,1004,284,5.076,0.508,7302
3,19,1008,256,6.421,0.642,8087
3,20,1008,240,3.632,0.363,7838
3,21,1012,216,5.523,0.552,7964
3,22,1012,208,1.816,0.182,7807
3,23,1008,194,3.305,0.331,7805
3,24,1000,174,4.890,0.489,8085
3,25,996,154,4.630,0.463,7102
3,26,992,142,2.871,0.287,7343
3,27,986,130,3.046,0.305,8313
3,28,984,120,2.315,0.231,8289
3,29,984,112,1.816,0.182,7971
3,30,978,82,6.945,0.694,7717
3,31,978,80,0.454,0.045,7634
3,32,978,76,0.908,0.091,8084
3,33,978,66,2.270,0.227,7730
3,34,978,46,4.540,0.454,8270
3,35,978,32,3.178,0.318,7757
3,36,978,24,1.816,0.182,8172
4,1,868,646,-1.000,-1.000,7349
4,2,856,646,2.724,0.272,8230
4,3,830,648,5.919,0.592,8703
4,4,812,648,4.086,0.409,7587
4,5,792,644,4.630,0.463,7012
4,6,774,640,4.186,0.419,7789
4,7,754,640,4.540,0.454,8526
4,8,722,642,7.278,0.728,7980
4,9,706,648,3.879,0.388,6995
4,10,696,652,2.445,0.244,7894
4,11,680,648,3.744,0.374,8013
4,12,666,638,3.905,0.391,7258
4,13,640,628,6.323,0.632,7755
4,14,622,624,4.186,0.419,7952
4,15,600,620,5.076,0.508,7964
4,16,588,618,2.762,0.276,7393
4,17,568,618,4.540,0.454,7934
4,18,552,620,3.660,0.366,8300
4,19,534,628,4.471,0.447,7962
4,20,518,634,3.879,0.388,8269
