Track n°,Slice n°,X,Y,Distance,Velocity,Pixel Value
1,1,624,536,-1.000,-1.000,6692
1,2,652,520,7.321,0.732,6522
1,3,658,514,1.926,0.193,5601
1,4,680,500,5.919,0.592,5013
1,5,712,464,10.934,1.093,7079
1,6,764,430,14.103,1.410,5949
1,7,784,412,6.108,0.611,6414
1,8,798,370,10.050,1.005,7545
1,9,814,334,8.943,0.894,6384
1,10,820,316,4.307,0.431,6620
1,11,824,308,2.030,0.203,6826
1,12,824,300,1.816,0.182,6433
1,13,824,288,2.724,0.272,6425
1,14,816,266,5.314,0.531,5796
1,15,824,246,4.890,0.489,6973
1,16,844,230,5.814,0.581,6534
1,17,870,218,6.500,0.650,6142
1,18,886,196,6.175,0.618,5664
1,19,904,148,11.637,1.164,6962
1,20,906,132,3.660,0.366,5432
1,21,914,74,13.291,1.329,6263
1,22,916,68,1.436,0.144,6156
1,23,940,42,8.032,0.803,5885
1,24,940,26,3.632,0.363,5919
1,25,940,18,1.816,0.182,5846
2,1,950,486,-1.000,-1.000,6107
2,2,954,488,1.015,0.102,6677
2,3,956,504,3.660,0.366,7160
2,4,960,526,5.076,0.508,7091
2,5,966,538,3.046,0.305,7896
2,6,966,544,1.362,0.136,6218
2,7,972,562,4.307,0.431,7012
2,8,972,570,1.816,0.182,7121
2,9,974,590,4.563,0.456,7339
2,10,976,604,3.210,0.321,6986
2,11,976,610,1.362,0.136,7301
2,12,978,614,1.015,0.102,6997
2,13,986,620,2.270,0.227,6560
2,14,988,622,0.642,0.064,6965
2,15,980,632,2.907,0.291,6835
2,16,980,640,1.816,0.182,7027
2,17,978,644,1.015,0.102,7896
2,18,978,656,2.724,0.272,7668
2,19,978,664,1.816,0.182,7230
2,20,978,678,3.178,0.318,7282
2,21,984,696,4.307,0.431,6177
2,22,988,708,2.871,0.287,6601
2,23,1002,738,7.515,0.752,6143
2,24,1008,738,1.362,0.136,7403
2,25,1008,752,3.178,0.318,7789
2,26,1008,756,0.908,0.091,7116
2,27,1014,764,2.270,0.227,7259
2,28,1022,770,2.270,0.227,7265
2,29,1028,780,2.647,0.265,7379
2,30,1044,790,4.283,0.428,7116
2,31,1046,792,0.642,0.064,6120
2,32,1048,798,1.436,0.144,7186
2,33,1068,806,4.890,0.489,6964
2,34,1078,824,4.674,0.467,6917
2,35,1090,828,2.871,0.287,7138
2,36,1124,840,8.185,0.818,7141
2,37,1140,852,4.540,0.454,7369
2,38,1156,872,5.814,0.581,7012
2,39,1160,884,2.871,0.287,7781
2,40,1162,898,3.210,0.321,6295
2,41,1164,924,5.919,0.592,7549
2,42,1166,936,2.762,0.276,6985
2,43,1180,954,5.176,0.518,6974
2,44,1186,966,3.046,0.305,6482
2,45,1200,978,4.186,0.419,7247
2,46,1204,980,1.015,0.102,6672
2,47,1214,984,2.445,0.244,7338
2,48,1228,992,3.660,0.366,6370
2,49,1228,994,0.454,0.045,7476
2,50,1232,1012,4.186,0.419,6832
2,51,1236,1028,3.744,0.374,7223
2,52,1238,1050,5.015,0.501,6816
2,53,1244,1072,5.176,0.518,6555
2,54,1246,1078,1.436,0.144,6925
2,55,1248,1092,3.210,0.321,7038
2,56,1250,1112,4.563,0.456,6964
2,57,1256,1122,2.647,0.265,6783
2,58,1258,1136,3.210,0.321,7135
2,59,1264,1142,1.926,0.193,6876
2,60,1268,1158,3.744,0.374,7129
2,61,1274,1174,3.879,0.388,6497
2,62,1280,1184,2.647,0.265,7031
2,63,1282,1192,1.872,0.187,6974
2,64,1292,1224,7.610,0.761,6582
2,65,1292,1232,1.816,0.182,7004
2,66,1296,1254,5.076,0.508,6234
2,67,1298,1262,1.872,0.187,6648
2,68,1298,1268,1.362,0.136,6247
2,69,1292,1282,3.458,0.346,7014
2,70,1276,1302,5.814,0.581,6223
2,71,1264,1326,6.091,0.609,6910
2,72,1254,1338,3.546,0.355,6976
2,73,1246,1346,2.568,0.257,5993
3,1,1230,502,-1.000,-1.000,6057
3,2,1228,502,0.454,0.045,5881
3,3,1230,496,1.436,0.144,6184
3,4,1240,486,3.210,0.321,5898
3,5,1250,478,2.907,0.291,5524
3,6,1250,464,3.178,0.318,5992
3,7,1252,454,2.315,0.231,6237
3,8,1256,440,3.305,0.331,6723
3,9,1268,426,4.186,0.419,6663
3,10,1278,416,3.210,0.321,5945
3,11,1284,410,1.926,0.193,6551
3,12,1308,388,7.391,0.739,6518
3,13,1318,374,3.905,0.391,6479
3,14,1328,362,3.546,0.355,7300
3,15,1330,342,4.563,0.456,6746
3,16,1334,332,2.445,0.244,6654
3,17,1334,320,2.724,0.272,6835
3,18,1340,304,3.879,0.388,6165
3,19,1344,292,2.871,0.287,6317
3,20,1350,278,3.458,0.346,6909
3,21,1352,264,3.210,0.321,6306
3,22,1352,260,0.908,0.091,6840
3,23,1352,240,4.540,0.454,6358
3,24,1352,236,0.908,0.091,6542
3,25,1356,232,1.284,0.128,6930
3,26,1370,228,3.305,0.331,5725
3,27,1386,222,3.879,0.388,6768
3,28,1418,222,7.264,0.726,6290
3,29,1442,218,5.523,0.552,6273
3,30,1460,214,4.186,0.419,5922
3,31,1470,210,2.445,0.244,6227
3,32,1474,208,1.015,0.102,5861
3,33,1484,194,3.905,0.391,6484
3,34,1486,188,1.436,0.144,6720
3,35,1490,180,2.030,0.203,5831
3,36,1506,172,4.061,0.406,6587
3,37,1514,152,4.890,0.489,5369
3,38,1518,138,3.305,0.331,6368
3,39,1512,128,2.647,0.265,6306
3,40,1498,92,8.768,0.877,6584
3,41,1498,66,5.902,0.590,6125
3,42,1496,60,1.436,0.144,6113
3,43,1488,52,2.568,0.257,6331
3,44,1474,36,4.826,0.483,6291
3,45,1462,18,4.911,0.491,6502
4,1,1516,504,-1.000,-1.000,6364
4,2,1524,504,1.816,0.182,6412
4,3,1526,504,0.454,0.045,6634
4,4,1534,504,1.816,0.182,6102
4,5,1536,504,0.454,0.045,6338
4,6,1538,504,0.454,0.045,6425
4,7,1548,504,2.270,0.227,6821
4,8,1552,504,0.908,0.091,6433
4,9,1554,502,0.642,0.064,6705
4,10,1556,498,1.015,0.102,7092
4,11,1556,498,0.000,0.000,6401
4,12,1556,496,0.454,0.045,6531
4,13,1556,496,0.000,0.000,6176
4,14,1556,496,0.000,0.000,5978
4,15,1556,496,0.000,0.000,6328
4,16,1558,496,0.454,0.045,6232
4,17,1560,490,1.436,0.144,6114
4,18,1560,482,1.816,0.182,6341
4,19,1560,476,1.362,0.136,5923
4,20,1558,470,1.436,0.144,5925
4,21,1556,464,1.436,0.144,6671
4,22,1556,460,0.908,0.091,6672
4,23,1556,458,0.454,0.045,6008
4,24,1556,456,0.454,0.045,6309
4,25,1556,454,0.454,0.045,5952
4,26,1554,450,1.015,0.102,6362
4,27,1554,446,0.908,0.091,6443
4,28,1554,442,0.908,0.091,6710
4,29,1550,438,1.284,0.128,6401
4,30,1550,436,0.454,0.045,6408
4,31,1550,434,0.454,0.045,6133
4,32,1550,432,0.454,0.045,5924
4,33,1550,430,0.454,0.045,6298
4,34,1556,428,1.436,0.144,6287
4,35,1562,422,1.926,0.193,6428
4,36,1564,416,1.436,0.144,6418
4,37,1564,412,0.908,0.091,5778
4,38,1566,412,0.454,0.045,6384
4,39,1568,412,0.454,0.045,6005
4,40,1572,412,0.908,0.091,6076
4,41,1574,412,0.454,0.045,6432
4,42,1582,412,1.816,0.182,6360
4,43,1584,410,0.642,0.064,6295
4,44,1586,410,0.454,0.045,6223
4,45,1588,410,0.454,0.045,6309
4,46,1588,410,0.000,0.000,6131
4,47,1592,412,1.015,0.102,6233
4,48,1596,414,1.015,0.102,6157
4,49,1604,414,1.816,0.182,6026
4,50,1610,414,1.362,0.136,6097
4,51,1614,414,0.908,0.091,6095
4,52,1618,414,0.908,0.091,5970
4,53,1624,414,1.362,0.136,6354
4,54,1632,416,1.872,0.187,6207
4,55,1636,416,0.908,0.091,6126
4,56,1642,418,1.436,0.144,5948
4,57,1648,424,1.926,0.193,6285
4,58,1652,424,0.908,0.091,6662
4,59,1652,426,0.454,0.045,6038
5,1,566,782,-1.000,-1.000,5857
5,2,576,778,2.445,0.244,6125
5,3,576,770,1.816,0.182,7053
5,4,584,760,2.907,0.291,6560
5,5,588,756,1.284,0.128,6462
5,6,600,754,2.762,0.276,6322
5,7,630,760,6.945,0.694,6343
5,8,662,774,7.929,0.793,6874
5,9,686,776,5.467,0.547,6201
5,10,698,780,2.871,0.287,6721
5,11,704,776,1.637,0.164,6644
5,12,706,764,2.762,0.276,6517
5,13,706,762,0.454,0.045,6904
5,14,710,762,0.908,0.091,6990
5,15,718,762,1.816,0.182,6882
5,16,720,760,0.642,0.064,6818
5,17,730,758,2.315,0.231,7550
5,18,750,758,4.540,0.454,6538
5,19,766,762,3.744,0.374,6839
5,20,782,768,3.879,0.388,6652
5,21,806,770,5.467,0.547,6957
5,22,818,770,2.724,0.272,6716
5,23,830,770,2.724,0.272,6814
5,24,840,768,2.315,0.231,6996
5,25,846,758,2.647,0.265,7388
5,26,848,728,6.825,0.683,7691
5,27,848,718,2.270,0.227,7247
5,28,850,708,2.315,0.231,7577
5,29,850,694,3.178,0.318,7268
5,30,848,682,2.762,0.276,7729
5,31,842,670,3.046,0.305,7098
5,32,836,656,3.458,0.346,6827
5,33,824,632,6.091,0.609,6863
5,34,828,624,2.030,0.203,6821
5,35,840,610,4.186,0.419,7034
5,36,836,598,2.871,0.287,6832
5,37,826,562,8.481,0.848,6505
5,38,820,528,7.837,0.784,7290
5,39,810,514,3.905,0.391,6000
5,40,802,498,4.061,0.406,6438
5,41,788,478,5.542,0.554,6693
5,42,776,452,6.500,0.650,6732
5,43,770,438,3.458,0.346,6787
5,44,760,424,3.905,0.391,5991
5,45,744,426,3.660,0.366,6297
5,46,722,440,5.919,0.592,6657
5,47,698,456,6.548,0.655,6943
5,48,676,474,6.453,0.645,6278
5,49,656,490,5.814,0.581,7299
5,50,644,500,3.546,0.355,6807
5,51,624,514,5.542,0.554,5859
5,52,606,514,4.086,0.409,5438
5,53,584,514,4.994,0.499,7113
5,54,560,512,5.467,0.547,6041
5,55,540,500,5.295,0.529,6902
5,56,518,488,5.689,0.569,6322
5,57,498,482,4.740,0.474,7153
5,58,484,480,3.210,0.321,7648
5,59,466,474,4.307,0.431,6320
5,60,452,472,3.210,0.321,6097
5,61,430,472,4.994,0.499,6546
5,62,398,466,7.391,0.739,6047
5,63,364,458,7.929,0.793,5987
5,64,318,438,11.386,1.139,6174
5,65,308,432,2.647,0.265,6365
5,66,286,418,5.919,0.592,6092
5,67,254,404,7.929,0.793,6219
5,68,232,386,6.453,0.645,6188
5,69,218,380,3.458,0.346,6508
5,70,222,380,0.908,0.091,6105
5,71,220,374,1.436,0.144,6841
5,72,210,370,2.445,0.244,5362
5,73,196,364,3.458,0.346,5685
6,1,478,756,-1.000,-1.000,5792
6,2,476,750,1.436,0.144,6582
6,3,476,744,1.362,0.136,4700
6,4,472,726,4.186,0.419,6988
6,5,460,702,6.091,0.609,6158
6,6,452,694,2.568,0.257,6459
6,7,438,686,3.660,0.366,7013
6,8,410,682,6.421,0.642,6401
6,9,402,674,2.568,0.257,6830
6,10,386,668,3.879,0.388,6134
6,11,368,664,4.186,0.419,7100
6,12,350,664,4.086,0.409,7201
6,13,328,664,4.994,0.499,6966
6,14,318,662,2.315,0.231,6578
6,15,308,662,2.270,0.227,6390
6,16,298,650,3.546,0.355,6761
6,17,278,644,4.740,0.474,7363
6,18,260,638,4.307,0.431,4987
6,19,244,634,3.744,0.374,7313
6,20,230,640,3.458,0.346,7163
6,21,216,648,3.660,0.366,6633
6,22,178,664,9.359,0.936,6576
6,23,162,682,5.467,0.547,6635
6,24,146,694,4.540,0.454,6098
6,25,126,706,5.295,0.529,6377
6,26,96,712,6.945,0.694,6288
6,27,86,714,2.315,0.231,6882
6,28,68,720,4.307,0.431,5831
6,29,50,720,4.086,0.409,6211
6,30,38,722,2.762,0.276,7183
6,31,34,722,0.908,0.091,6736
6,32,30,722,0.908,0.091,6437
6,33,22,714,2.568,0.257,5879
6,34,18,712,1.015,0.102,6413
6,35,14,700,2.871,0.287,6348
6,36,14,694,1.362,0.136,6027
6,37,8,692,1.436,0.144,6945
6,38,8,694,0.454,0.045,6674
6,39,8,696,0.454,0.045,6887
7,1,298,880,-1.000,-1.000,6387
7,2,298,876,0.908,0.091,6038
7,3,300,866,2.315,0.231,7251
7,4,306,860,1.926,0.193,6644
7,5,324,856,4.186,0.419,6795
7,6,356,844,7.758,0.776,6840
7,7,368,832,3.852,0.385,6771
7,8,372,826,1.637,0.164,6937
7,9,392,808,6.108,0.611,5896
7,10,396,802,1.637,0.164,6370
7,11,400,798,1.284,0.128,6726
7,12,408,794,2.030,0.203,6548
7,13,422,790,3.305,0.331,6841
7,14,440,782,4.471,0.447,6169
7,15,454,772,3.905,0.391,6499
7,16,470,762,4.283,0.428,6539
7,17,480,758,2.445,0.244,6994
7,18,490,750,2.907,0.291,7153
7,19,508,744,4.307,0.431,6703
7,20,524,742,3.660,0.366,6993
7,21,536,738,2.871,0.287,7258
7,22,542,734,1.637,0.164,6872
7,23,552,728,2.647,0.265,6921
7,24,558,722,1.926,0.193,5848
7,25,566,716,2.270,0.227,6606
7,26,570,716,0.908,0.091,7112
7,27,580,716,2.270,0.227,7087
7,28,600,716,4.540,0.454,6455
7,29,614,718,3.210,0.321,6687
7,30,634,726,4.890,0.489,6618
7,31,642,730,2.030,0.203,6471
7,32,674,732,7.278,0.728,7053
7,33,686,732,2.724,0.272,6991
7,34,692,734,1.436,0.144,6830
7,35,704,736,2.762,0.276,6993
7,36,714,738,2.315,0.231,6972
7,37,748,738,7.718,0.772,7311
7,38,758,738,2.270,0.227,7406
7,39,774,738,3.632,0.363,6913
7,40,784,734,2.445,0.244,6871
7,41,792,734,1.816,0.182,7200
7,42,794,734,0.454,0.045,6967
7,43,800,734,1.362,0.136,7432
7,44,804,734,0.908,0.091,7062
7,45,814,738,2.445,0.244,7360
7,46,818,744,1.637,0.164,6986
7,47,822,758,3.305,0.331,7340
7,48,832,772,3.905,0.391,7106
7,49,842,778,2.647,0.265,7235
7,50,854,784,3.046,0.305,7391
7,51,856,792,1.872,0.187,7409
7,52,858,802,2.315,0.231,7453
7,53,852,818,3.879,0.388,7244
7,54,850,824,1.436,0.144,7021
7,55,848,828,1.015,0.102,7170
7,56,842,834,1.926,0.193,7193
7,57,836,842,2.270,0.227,7674
7,58,834,866,5.467,0.547,7020
7,59,834,880,3.178,0.318,7256
7,60,838,896,3.744,0.374,6764
7,61,846,910,3.660,0.366,7047
7,62,868,944,9.193,0.919,7370
7,63,852,960,5.136,0.514,7248
7,64,850,968,1.872,0.187,7301
7,65,852,986,4.111,0.411,7023
7,66,856,1010,5.523,0.552,7386
7,67,844,1006,2.871,0.287,7128
7,68,846,1016,2.315,0.231,7083
7,69,852,1024,2.270,0.227,7731
7,70,870,1032,4.471,0.447,6829
7,71,880,1038,2.647,0.265,7613
7,72,902,1042,5.076,0.508,6934
7,73,932,1042,6.810,0.681,7445
8,1,556,1158,-1.000,-1.000,7112
8,2,564,1164,2.270,0.227,7119
8,3,564,1172,1.816,0.182,7470
8,4,564,1180,1.816,0.182,7599
8,5,560,1196,3.744,0.374,6845
8,6,560,1216,4.540,0.454,6332
8,7,560,1228,2.724,0.272,6987
8,8,562,1244,3.660,0.366,7226
8,9,556,1250,1.926,0.193,6845
8,10,550,1260,2.647,0.265,7863
8,11,544,1266,1.926,0.193,8078
8,12,536,1270,2.030,0.203,7381
8,13,518,1280,4.674,0.467,8209
8,14,506,1302,5.689,0.569,7010
8,15,498,1312,2.907,0.291,7362
8,16,490,1318,2.270,0.227,7861
8,17,488,1322,1.015,0.102,7355
8,18,478,1332,3.210,0.321,7058
8,19,466,1352,5.295,0.529,8255
8,20,464,1362,2.315,0.231,7737
8,21,456,1372,2.907,0.291,7396
8,22,450,1382,2.647,0.265,7474
8,23,450,1394,2.724,0.272,7198
8,24,450,1410,3.632,0.363,6734
8,25,450,1412,0.454,0.045,6901
8,26,450,1416,0.908,0.091,7131
8,27,470,1436,6.421,0.642,8199
8,28,482,1442,3.046,0.305,6479
8,29,494,1450,3.274,0.327,7690
8,30,506,1454,2.871,0.287,8512
9,1,1228,1196,-1.000,-1.000,6801
9,2,1228,1198,0.454,0.045,6854
9,3,1224,1208,2.445,0.244,7122
9,4,1222,1222,3.210,0.321,6277
9,5,1222,1226,0.908,0.091,6298
9,6,1224,1248,5.015,0.501,7032
9,7,1228,1258,2.445,0.244,6205
9,8,1230,1270,2.762,0.276,6150
9,9,1234,1276,1.637,0.164,6453
9,10,1238,1286,2.445,0.244,6700
9,11,1242,1302,3.744,0.374,5884
9,12,1244,1310,1.872,0.187,7149
9,13,1244,1318,1.816,0.182,5848
9,14,1238,1336,4.307,0.431,6615
9,15,1236,1346,2.315,0.231,6903
9,16,1230,1372,6.057,0.606,6339
9,17,1230,1374,0.454,0.045,6720
9,18,1228,1376,0.642,0.064,6918
9,19,1228,1386,2.270,0.227,6826
9,20,1228,1396,2.270,0.227,6379
9,21,1228,1404,1.816,0.182,7277
9,22,1228,1424,4.540,0.454,6485
9,23,1226,1430,1.436,0.144,7234
9,24,1218,1436,2.270,0.227,6915
9,25,1208,1444,2.907,0.291,6297
9,26,1204,1452,2.030,0.203,7176
10,1,346,1402,-1.000,-1.000,7300
10,2,346,1402,0.000,0.000,6454
10,3,352,1402,1.362,0.136,6032
10,4,366,1402,3.178,0.318,6577
10,5,388,1402,4.994,0.499,7923
10,6,410,1406,5.076,0.508,7938
10,7,420,1408,2.315,0.231,6372
10,8,434,1412,3.305,0.331,7736
10,9,444,1416,2.445,0.244,7451
10,10,458,1428,4.186,0.419,6366
10,11,468,1442,3.905,0.391,6679
10,12,486,1462,6.108,0.611,0
