Track n°,Slice n°,X,Y,Distance,Velocity,Pixel Value
1,1,906,826,-1.000,-1.000,9673
1,2,900,800,6.057,0.606,8715
1,3,900,800,0.000,0.000,8976
1,4,896,796,1.284,0.128,8761
1,5,888,782,3.660,0.366,8592
1,6,884,778,1.284,0.128,9126
1,7,884,778,0.000,0.000,9138
1,8,876,774,2.030,0.203,9320
1,9,870,768,1.926,0.193,8878
1,10,870,766,0.454,0.045,8728
1,11,870,764,0.454,0.045,9625
1,12,860,762,2.315,0.231,8832
1,13,854,756,1.926,0.193,9595
1,14,848,748,2.270,0.227,8676
1,15,848,748,0.000,0.000,8947
1,16,848,740,1.816,0.182,9022
1,17,850,728,2.762,0.276,8609
1,18,850,726,0.454,0.045,9377
1,19,852,720,1.436,0.144,9185
1,20,858,710,2.647,0.265,9038
1,21,860,710,0.454,0.045,8843
1,22,864,708,1.015,0.102,9193
1,23,870,704,1.637,0.164,9477
1,24,876,700,1.637,0.164,9539
1,25,882,692,2.270,0.227,8936
1,26,884,680,2.762,0.276,9155
1,27,884,672,1.816,0.182,9417
1,28,882,668,1.015,0.102,8353
1,29,880,666,0.642,0.064,7695
1,30,886,664,1.436,0.144,7801
1,31,890,664,0.908,0.091,8827
1,32,894,664,0.908,0.091,8348
1,33,916,660,5.076,0.508,9652
1,34,922,660,1.362,0.136,9110
1,35,932,660,2.270,0.227,8295
1,36,944,660,2.724,0.272,9065
1,37,950,660,1.362,0.136,8042
1,38,958,660,1.816,0.182,9245
1,39,960,662,0.642,0.064,9510
1,40,964,666,1.284,0.128,9132
1,41,968,686,4.630,0.463,9243
1,42,974,696,2.647,0.265,8961
1,43,980,704,2.270,0.227,8076
1,44,984,710,1.637,0.164,9103
1,45,988,718,2.030,0.203,8303
1,46,994,734,3.879,0.388,8544
1,47,1000,740,1.926,0.193,9214
1,48,1004,740,0.908,0.091,8978
1,49,1014,740,2.270,0.227,9545
1,50,1022,742,1.872,0.187,8283
1,51,1024,746,1.015,0.102,8573
1,52,1024,746,0.000,0.000,8833
1,53,1024,750,0.908,0.091,8464
1,54,1024,754,0.908,0.091,8361
2,1,1704,262,-1.000,-1.000,8403
2,2,1700,258,1.284,0.128,7034
2,3,1684,250,4.061,0.406,7340
2,4,1672,242,3.274,0.327,7424
2,5,1666,236,1.926,0.193,6895
2,6,1654,232,2.871,0.287,7756
2,7,1648,228,1.637,0.164,7404
2,8,1640,220,2.568,0.257,7061
2,9,1624,208,4.540,0.454,8005
2,10,1612,200,3.274,0.327,8096
2,11,1606,192,2.270,0.227,7842
2,12,1592,184,3.660,0.366,8151
2,13,1586,182,1.436,0.144,8549
2,14,1584,176,1.436,0.144,8534
2,15,1576,168,2.568,0.257,7982
2,16,1572,156,2.871,0.287,7273
2,17,1570,148,1.872,0.187,7862
2,18,1570,138,2.270,0.227,7580
2,19,1554,128,4.283,0.428,8335
2,20,1538,134,3.879,0.388,7734
2,21,1524,150,4.826,0.483,6740
2,22,1510,176,6.703,0.670,6957
2,23,1480,206,9.631,0.963,7376
2,24,1456,232,8.032,0.803,8523
2,25,1438,244,4.911,0.491,8453
2,26,1418,256,5.295,0.529,6463
2,27,1404,266,3.905,0.391,9570
2,28,1372,290,9.080,0.908,8386
2,29,1348,304,6.307,0.631,8518
2,30,1336,326,5.689,0.569,7473
2,31,1326,356,7.178,0.718,6268
2,32,1326,370,3.178,0.318,8816
2,33,1330,388,4.186,0.419,7947
2,34,1334,394,1.637,0.164,8448
2,35,1336,404,2.315,0.231,8235
2,36,1342,410,1.926,0.193,8351
2,37,1344,412,0.642,0.064,8703
2,38,1344,412,0.000,0.000,8424
2,39,1344,412,0.000,0.000,8633
2,40,1344,414,0.454,0.045,8931
2,41,1342,414,0.454,0.045,8340
2,42,1340,412,0.642,0.064,8366
2,43,1336,412,0.908,0.091,8224
2,44,1322,404,3.660,0.366,8569
2,45,1308,398,3.458,0.346,8887
2,46,1286,394,5.076,0.508,8740
2,47,1270,392,3.660,0.366,8672
2,48,1252,384,4.471,0.447,8960
2,49,1238,382,3.210,0.321,8462
2,50,1230,382,1.816,0.182,8505
2,51,1222,380,1.872,0.187,8257
2,52,1216,380,1.362,0.136,8384
2,53,1204,380,2.724,0.272,8461
2,54,1192,378,2.762,0.276,9122
2,55,1184,376,1.872,0.187,8808
2,56,1164,372,4.630,0.463,9232
2,57,1152,372,2.724,0.272,8274
2,58,1144,370,1.872,0.187,9084
2,59,1124,362,4.890,0.489,8634
2,60,1110,356,3.458,0.346,8939
2,61,1070,338,9.957,0.996,8600
2,62,1054,334,3.744,0.374,9138
2,63,1030,328,5.616,0.562,9461
2,64,1020,322,2.647,0.265,8564
