Track n°,Slice n°,X,Y,Distance,Velocity,Pixel Value
1,1,772,734,-1.000,-1.000,9109
1,2,782,724,3.210,0.321,9080
1,3,782,708,3.632,0.363,9115
1,4,786,696,2.871,0.287,8423
1,5,786,696,0.000,0.000,9109
1,6,786,694,0.454,0.045,8780
1,7,788,694,0.454,0.045,8391
1,8,790,686,1.872,0.187,9004
1,9,796,676,2.647,0.265,8275
1,10,808,650,6.500,0.650,9186
1,11,816,638,3.274,0.327,9057
1,12,832,622,5.136,0.514,8285
1,13,844,618,2.871,0.287,9000
1,14,856,614,2.871,0.287,8640
1,15,866,610,2.445,0.244,9295
1,16,876,604,2.647,0.265,9243
1,17,884,602,1.872,0.187,8910
1,18,894,598,2.445,0.244,9560
1,19,904,598,2.270,0.227,9323
1,20,906,592,1.436,0.144,8762
1,21,904,586,1.436,0.144,8696
1,22,900,584,1.015,0.102,8989
1,23,898,582,0.642,0.064,9059
1,24,872,576,6.057,0.606,9273
1,25,866,574,1.436,0.144,7422
1,26,840,564,6.323,0.632,8960
1,27,820,558,4.740,0.474,8903
1,28,812,556,1.872,0.187,9087
1,29,804,554,1.872,0.187,8898
1,30,770,544,8.045,0.804,8539
1,31,748,536,5.314,0.531,8251
1,32,746,532,1.015,0.102,9247
1,33,738,528,2.030,0.203,9336
1,34,728,524,2.445,0.244,8904
1,35,722,518,1.926,0.193,8931
1,36,718,504,3.305,0.331,8936
1,37,714,496,2.030,0.203,8751
1,38,710,480,3.744,0.374,8431
1,39,706,470,2.445,0.244,8713
1,40,706,458,2.724,0.272,8283
1,41,708,440,4.111,0.411,9070
1,42,712,426,3.305,0.331,8390
1,43,706,410,3.879,0.388,8822
1,44,696,390,5.076,0.508,8505
1,45,692,384,1.637,0.164,9302
1,46,678,384,3.178,0.318,9113
1,47,672,384,1.362,0.136,8116
1,48,656,384,3.632,0.363,8702
1,49,640,386,3.660,0.366,8586
1,50,624,392,3.879,0.388,8472
1,51,604,398,4.740,0.474,8454
1,52,588,408,4.283,0.428,8874
1,53,560,422,7.106,0.711,8491
1,54,522,436,9.193,0.919,9130
1,55,502,442,4.740,0.474,8027
1,56,494,446,2.030,0.203,8909
1,57,460,448,7.731,0.773,7138
1,58,444,450,3.660,0.366,8386
1,59,436,450,1.816,0.182,8647
1,60,426,446,2.445,0.244,8934
1,61,420,434,3.046,0.305,8984
1,62,408,414,5.295,0.529,8939
1,63,402,406,2.270,0.227,8952
1,64,396,390,3.879,0.388,8877
1,65,388,368,5.314,0.531,8712
1,66,362,328,10.830,1.083,8646
1,67,358,318,2.445,0.244,8122
1,68,358,314,0.908,0.091,7904
1,69,358,294,4.540,0.454,7604
1,70,362,272,5.076,0.508,8722
1,71,364,260,2.762,0.276,8373
1,72,366,248,2.762,0.276,8271
1,73,368,226,5.015,0.501,8028
2,1,1256,542,-1.000,-1.000,8401
2,2,1266,542,2.270,0.227,7604
2,3,1282,542,3.632,0.363,7431
2,4,1304,542,4.994,0.499,8216
2,5,1350,540,10.452,1.045,8280
2,6,1398,532,11.046,1.105,8217
2,7,1418,528,4.630,0.463,8592
2,8,1432,526,3.210,0.321,8397
2,9,1462,526,6.810,0.681,7665
2,10,1486,524,5.467,0.547,7992
2,11,1504,522,4.111,0.411,7855
2,12,1532,520,6.372,0.637,7949
2,13,1574,512,9.705,0.971,7867
2,14,1598,502,5.902,0.590,7506
2,15,1616,492,4.674,0.467,8320
