Track n°,Slice n°,X,Y,Distance,Velocity,Pixel Value
1,1,1138,506,-1.000,-1.000,7353
1,2,1108,506,6.810,0.681,7764
1,3,1108,506,0.000,0.000,7663
1,4,1106,506,0.454,0.045,8390
1,5,1092,508,3.210,0.321,7129
1,6,1066,512,5.971,0.597,8017
1,7,1044,520,5.314,0.531,8309
1,8,1014,522,6.825,0.683,8164
1,9,1008,522,1.362,0.136,7837
1,10,988,520,4.563,0.456,8310
1,11,986,506,3.210,0.321,8946
1,12,984,500,1.436,0.144,8483
1,13,980,496,1.284,0.128,8255
1,14,968,488,3.274,0.327,8323
1,15,956,478,3.546,0.355,7972
1,16,954,466,2.762,0.276,7856
1,17,948,462,1.637,0.164,8774
1,18,948,450,2.724,0.272,8262
1,19,948,440,2.270,0.227,8173
1,20,960,432,3.274,0.327,8424
1,21,982,416,6.175,0.618,8471
1,22,988,408,2.270,0.227,8549
1,23,1000,404,2.871,0.287,8503
1,24,1012,402,2.762,0.276,8071
1,25,1018,402,1.362,0.136,8576
1,26,1042,402,5.448,0.545,6062
1,27,1052,402,2.270,0.227,8375
1,28,1060,406,2.030,0.203,8257
1,29,1066,410,1.637,0.164,8492
1,30,1078,422,3.852,0.385,8122
1,31,1086,432,2.907,0.291,8086
1,32,1118,448,8.121,0.812,7668
1,33,1142,470,7.391,0.739,8154
1,34,1156,478,3.660,0.366,8332
1,35,1172,490,4.540,0.454,8573
1,36,1178,498,2.270,0.227,8035
1,37,1198,520,6.749,0.675,7982
1,38,1202,536,3.744,0.374,8012
1,39,1202,550,3.178,0.318,7994
1,40,1206,574,5.523,0.552,7971
1,41,1206,588,3.178,0.318,8171
1,42,1198,596,2.568,0.257,7710
1,43,1182,600,3.744,0.374,6648
1,44,1164,606,4.307,0.431,8609
1,45,1150,608,3.210,0.321,8081
1,46,1128,608,4.994,0.499,8070
1,47,1110,608,4.086,0.409,8135
1,48,1104,604,1.637,0.164,8450
1,49,1094,592,3.546,0.355,7335
1,50,1086,590,1.872,0.187,8091
1,51,1076,588,2.315,0.231,8311
1,52,1064,582,3.046,0.305,8382
1,53,1046,568,5.176,0.518,8706
1,54,1032,554,4.494,0.449,8734
1,55,1018,542,4.186,0.419,8163
1,56,1018,528,3.178,0.318,8282
1,57,1018,514,3.178,0.318,7893
1,58,1022,502,2.871,0.287,8413
1,59,1014,490,3.274,0.327,8422
1,60,1000,478,4.186,0.419,8449
1,61,992,472,2.270,0.227,8133
1,62,984,462,2.907,0.291,8373
1,63,980,450,2.871,0.287,8287
1,64,970,430,5.076,0.508,8336
1,65,960,424,2.647,0.265,8256
1,66,950,418,2.647,0.265,8272
1,67,918,392,9.359,0.936,8426
1,68,908,378,3.905,0.391,8690
1,69,892,368,4.283,0.428,8591
1,70,876,352,5.136,0.514,7223
1,71,866,340,3.546,0.355,8209
1,72,864,330,2.315,0.231,8022
1,73,858,320,2.647,0.265,8083
2,1,1198,606,-1.000,-1.000,8013
2,2,1196,600,1.436,0.144,6832
2,3,1176,600,4.540,0.454,7670
2,4,1154,596,5.076,0.508,10993
2,5,1122,586,7.610,0.761,7211
2,6,1092,586,6.810,0.681,7727
2,7,1066,586,5.902,0.590,8934
2,8,1062,586,0.908,0.091,8168
2,9,1046,590,3.744,0.374,8276
2,10,1042,590,0.908,0.091,9127
2,11,996,592,10.452,1.045,8134
2,12,962,574,8.733,0.873,8159
2,13,932,574,6.810,0.681,7819
2,14,908,574,5.448,0.545,7295
2,15,878,574,6.810,0.681,8165
2,16,866,568,3.046,0.305,7660
2,17,830,564,8.222,0.822,8711
2,18,818,564,2.724,0.272,7909
2,19,784,568,7.771,0.777,7875
2,20,760,572,5.523,0.552,8413
2,21,744,582,4.283,0.428,8181
2,22,720,588,5.616,0.562,7364
2,23,704,588,3.632,0.363,8721
2,24,676,598,6.749,0.675,7478
2,25,666,604,2.647,0.265,7578
2,26,654,616,3.852,0.385,6955
2,27,650,632,3.744,0.374,7194
2,28,650,640,1.816,0.182,8636
2,29,650,644,0.908,0.091,7826
2,30,640,628,4.283,0.428,7746
2,31,630,620,2.907,0.291,8538
2,32,624,610,2.647,0.265,7779
2,33,610,596,4.494,0.449,7572
2,34,594,592,3.744,0.374,8244
2,35,582,590,2.762,0.276,8009
2,36,562,578,5.295,0.529,7347
2,37,548,566,4.186,0.419,7728
2,38,522,560,6.057,0.606,8081
3,1,1070,800,-1.000,-1.000,7555
3,2,1068,796,1.015,0.102,7475
3,3,1076,788,2.568,0.257,7887
3,4,1076,782,1.362,0.136,7774
3,5,1078,774,1.872,0.187,7580
3,6,1080,770,1.015,0.102,8497
3,7,1080,768,0.454,0.045,8463
3,8,1084,766,1.015,0.102,7868
3,9,1084,762,0.908,0.091,8372
3,10,1086,754,1.872,0.187,8446
3,11,1086,748,1.362,0.136,7089
3,12,1088,738,2.315,0.231,8037
3,13,1088,734,0.908,0.091,8010
3,14,1094,730,1.637,0.164,8231
3,15,1100,728,1.436,0.144,8121
3,16,1108,728,1.816,0.182,8258
3,17,1128,728,4.540,0.454,8439
3,18,1154,732,5.971,0.597,8241
3,19,1164,732,2.270,0.227,7487
3,20,1178,732,3.178,0.318,7802
3,21,1204,734,5.919,0.592,7593
3,22,1232,736,6.372,0.637,7860
3,23,1246,732,3.305,0.331,7781
3,24,1266,736,4.630,0.463,8300
3,25,1292,740,5.971,0.597,7577
3,26,1322,740,6.810,0.681,7710
3,27,1334,740,2.724,0.272,7246
3,28,1336,740,0.454,0.045,7377
3,29,1342,744,1.637,0.164,6854
3,30,1356,746,3.210,0.321,7662
3,31,1362,756,2.647,0.265,7804
3,32,1362,766,2.270,0.227,7682
