Track n°,Slice n°,X,Y,Distance,Velocity,Pixel Value
1,1,402,676,-1.000,-1.000,5488
1,2,398,680,1.284,0.128,5401
1,3,380,680,4.086,0.409,5611
1,4,368,680,2.724,0.272,5728
1,5,358,680,2.270,0.227,5003
1,6,354,680,0.908,0.091,5570
1,7,344,680,2.270,0.227,5489
1,8,334,680,2.270,0.227,5809
1,9,328,682,1.436,0.144,5905
1,10,324,682,0.908,0.091,5840
1,11,320,682,0.908,0.091,5922
1,12,310,682,2.270,0.227,5710
1,13,300,684,2.315,0.231,5569
1,14,294,684,1.362,0.136,5916
1,15,288,686,1.436,0.144,5863
1,16,278,686,2.270,0.227,6211
1,17,270,686,1.816,0.182,6012
1,18,264,686,1.362,0.136,5819
1,19,254,686,2.270,0.227,5651
1,20,244,684,2.315,0.231,5772
1,21,236,684,1.816,0.182,5518
1,22,234,678,1.436,0.144,5722
1,23,228,674,1.637,0.164,5421
1,24,218,674,2.270,0.227,6178
1,25,208,674,2.270,0.227,5100
1,26,194,674,3.178,0.318,5650
1,27,186,674,1.816,0.182,5655
1,28,180,678,1.637,0.164,5628
1,29,180,680,0.454,0.045,5553
1,30,176,692,2.871,0.287,5601
1,31,168,702,2.907,0.291,5867
1,32,168,704,0.454,0.045,5503
1,33,166,706,0.642,0.064,5479
1,34,160,710,1.637,0.164,5711
1,35,152,714,2.030,0.203,5851
1,36,150,720,1.436,0.144,5851
1,37,138,730,3.546,0.355,5436
1,38,132,742,3.046,0.305,5387
1,39,132,754,2.724,0.272,5840
1,40,132,774,4.540,0.454,5802
1,41,136,788,3.305,0.331,5735
1,42,136,804,3.632,0.363,5771
1,43,138,814,2.315,0.231,5189
1,44,138,814,0.000,0.000,5684
1,45,136,824,2.315,0.231,5159
1,46,136,832,1.816,0.182,5597
1,47,132,850,4.186,0.419,4770
1,48,124,870,4.890,0.489,5431
1,49,120,874,1.284,0.128,5587
1,50,100,896,6.749,0.675,5797
1,51,94,908,3.046,0.305,5728
1,52,90,914,1.637,0.164,5579
1,53,106,946,8.121,0.812,5851
1,54,102,950,1.284,0.128,5735
1,55,88,964,4.494,0.449,5383
1,56,72,978,4.826,0.483,5842
1,57,62,994,4.283,0.428,5344
1,58,56,1004,2.647,0.265,5748
1,59,48,1016,3.274,0.327,5772
1,60,46,1026,2.315,0.231,5650
1,61,42,1040,3.305,0.331,5206
1,62,42,1042,0.454,0.045,6128
1,63,42,1042,0.000,0.000,5960
1,64,34,1050,2.568,0.257,5488
1,65,26,1056,2.270,0.227,5440
1,66,22,1064,2.030,0.203,5537
1,67,18,1074,2.445,0.244,5914
1,68,18,1076,0.454,0.045,5610
1,69,12,1082,1.926,0.193,5940
1,70,8,1084,1.015,0.102,6170
1,71,2,1090,1.926,0.193,6116
1,72,-2,1096,1.637,0.164,0
2,1,1314,594,-1.000,-1.000,5581
2,2,1314,594,0.000,0.000,5535
2,3,1304,594,2.270,0.227,5824
2,4,1272,594,7.264,0.726,5028
2,5,1238,594,7.718,0.772,5620
2,6,1232,588,1.926,0.193,5771
2,7,1230,564,5.467,0.547,5453
2,8,1218,540,6.091,0.609,5679
2,9,1216,508,7.278,0.728,5698
2,10,1224,482,6.175,0.618,5607
