Track n°,Slice n°,X,Y,Distance,Velocity,Pixel Value
1,1,606,496,-1.000,-1.000,5963
1,2,596,500,2.445,0.244,6835
1,3,588,488,3.274,0.327,6326
1,4,588,488,0.000,0.000,5817
1,5,588,484,0.908,0.091,5548
1,6,588,486,0.454,0.045,6606
1,7,588,490,0.908,0.091,6631
1,8,586,490,0.454,0.045,7122
1,9,584,492,0.642,0.064,6222
1,10,584,492,0.000,0.000,6910
1,11,584,492,0.000,0.000,7079
1,12,584,492,0.000,0.000,5640
1,13,584,498,1.362,0.136,6001
1,14,584,500,0.454,0.045,6027
1,15,588,500,0.908,0.091,6410
1,16,594,500,1.362,0.136,6828
1,17,594,500,0.000,0.000,6860
1,18,594,500,0.000,0.000,6543
1,19,594,500,0.000,0.000,5833
1,20,594,500,0.000,0.000,6142
1,21,594,498,0.454,0.045,6472
1,22,594,498,0.000,0.000,7043
1,23,588,502,1.637,0.164,5775
1,24,586,506,1.015,0.102,6733
1,25,582,508,1.015,0.102,6675
1,26,572,512,2.445,0.244,6180
1,27,572,514,0.454,0.045,6978
1,28,572,514,0.000,0.000,7236
1,29,572,512,0.454,0.045,6949
1,30,572,512,0.000,0.000,6386
1,31,568,514,1.015,0.102,6890
1,32,566,516,0.642,0.064,6580
1,33,560,536,4.740,0.474,6540
1,34,560,548,2.724,0.272,6971
1,35,560,562,3.178,0.318,7148
1,36,560,568,1.362,0.136,6594
1,37,558,576,1.872,0.187,7033
1,38,546,584,3.274,0.327,6452
1,39,540,594,2.647,0.265,6752
1,40,540,596,0.454,0.045,6329
1,41,536,602,1.637,0.164,6912
1,42,532,610,2.030,0.203,7489
1,43,512,620,5.076,0.508,6084
1,44,506,622,1.436,0.144,7024
1,45,498,626,2.030,0.203,6281
1,46,490,622,2.030,0.203,7231
1,47,486,624,1.015,0.102,6783
1,48,482,624,0.908,0.091,6457
1,49,480,628,1.015,0.102,6693
1,50,468,638,3.546,0.355,6911
1,51,452,648,4.283,0.428,6497
1,52,446,652,1.637,0.164,6866
1,53,432,662,3.905,0.391,6686
