Track n°,Slice n°,X,Y,Distance,Velocity,Pixel Value
1,1,296,874,-1.000,-1.000,4162
1,2,282,862,4.186,0.419,4534
1,3,282,842,4.540,0.454,4725
1,4,282,828,3.178,0.318,4801
1,5,282,820,1.816,0.182,2738
1,6,272,780,9.359,0.936,5492
1,7,272,762,4.086,0.409,5819
1,8,274,728,7.731,0.773,5314
1,9,278,712,3.744,0.374,5626
1,10,284,700,3.046,0.305,5127
1,11,294,688,3.546,0.355,4513
1,12,304,664,5.902,0.590,4272
1,13,308,652,2.871,0.287,5525
1,14,308,648,0.908,0.091,4432
1,15,302,636,3.046,0.305,4250
1,16,290,618,4.911,0.491,4467
1,17,288,608,2.315,0.231,4793
1,18,288,602,1.362,0.136,5127
1,19,294,600,1.436,0.144,4599
1,20,302,594,2.270,0.227,5148
1,21,314,592,2.762,0.276,4900
1,22,324,592,2.270,0.227,4337
1,23,334,592,2.270,0.227,4426
1,24,344,592,2.270,0.227,4652
1,25,352,592,1.816,0.182,4245
1,26,372,594,4.563,0.456,3832
1,27,388,598,3.744,0.374,4910
1,28,400,602,2.871,0.287,4398
1,29,432,612,7.610,0.761,4661
1,30,452,620,4.890,0.489,4921
1,31,474,628,5.314,0.531,4358
1,32,502,636,6.610,0.661,3840
1,33,512,642,2.647,0.265,4035
1,34,528,648,3.879,0.388,5016
1,35,542,650,3.210,0.321,5153
1,36,564,652,5.015,0.501,5206
1,37,582,656,4.186,0.419,5845
1,38,606,664,5.743,0.574,3583
1,39,622,676,4.540,0.454,5101
1,40,642,696,6.421,0.642,5323
1,41,662,714,6.108,0.611,4123
1,42,676,722,3.660,0.366,5000
1,43,696,744,6.749,0.675,6054
1,44,716,766,6.749,0.675,5504
1,45,730,784,5.176,0.518,5329
1,46,732,786,0.642,0.064,4626
1,47,744,806,5.295,0.529,5398
1,48,748,816,2.445,0.244,4587
1,49,770,836,6.749,0.675,5182
1,50,776,852,3.879,0.388,4938
1,51,780,862,2.445,0.244,3946
1,52,784,870,2.030,0.203,4054
1,53,792,900,7.048,0.705,4416
1,54,794,910,2.315,0.231,6223
1,55,794,918,1.816,0.182,5518
1,56,788,920,1.436,0.144,6570
1,57,778,938,4.674,0.467,3791
1,58,726,936,11.813,1.181,5637
1,59,698,928,6.610,0.661,5852
1,60,666,916,7.758,0.776,5288
1,61,652,910,3.458,0.346,5251
1,62,634,898,4.911,0.491,5131
1,63,622,886,3.852,0.385,4445
1,64,608,874,4.186,0.419,4582
1,65,598,868,2.647,0.265,6676
1,66,570,844,8.371,0.837,5338
1,67,566,832,2.871,0.287,5192
1,68,550,812,5.814,0.581,7617
1,69,536,792,5.542,0.554,4646
1,70,522,776,4.826,0.483,5302
1,71,516,762,3.458,0.346,5033
1,72,516,732,6.810,0.681,4942
1,73,522,716,3.879,0.388,4561
2,1,738,606,-1.000,-1.000,5073
2,2,738,612,1.362,0.136,4966
2,3,744,632,4.740,0.474,5290
2,4,744,642,2.270,0.227,4099
2,5,744,650,1.816,0.182,5004
2,6,742,664,3.210,0.321,5286
2,7,740,672,1.872,0.187,4389
2,8,722,676,4.186,0.419,5404
2,9,706,682,3.879,0.388,5542
2,10,690,686,3.744,0.374,5184
2,11,682,692,2.270,0.227,3826
2,12,676,700,2.270,0.227,4656
2,13,656,716,5.814,0.581,4723
2,14,640,730,4.826,0.483,4165
2,15,634,738,2.270,0.227,4807
2,16,620,754,4.826,0.483,4937
2,17,614,776,5.176,0.518,5118
2,18,608,796,4.740,0.474,4697
2,19,606,808,2.762,0.276,6365
2,20,606,832,5.448,0.545,6076
2,21,610,852,4.630,0.463,5695
2,22,614,870,4.186,0.419,4641
2,23,614,886,3.632,0.363,5710
2,24,612,914,6.372,0.637,4519
2,25,612,920,1.362,0.136,4646
2,26,596,944,6.548,0.655,5099
2,27,594,952,1.872,0.187,5584
2,28,582,980,6.915,0.692,4948
2,29,564,982,4.111,0.411,5544
2,30,550,992,3.905,0.391,5349
2,31,524,1004,6.500,0.650,5216
2,32,508,1010,3.879,0.388,4187
2,33,494,1008,3.210,0.321,4374
2,34,466,1004,6.421,0.642,4328
2,35,456,1004,2.270,0.227,3169
2,36,442,998,3.458,0.346,4817
2,37,416,996,5.919,0.592,4841
2,38,406,994,2.315,0.231,4150
2,39,380,980,6.703,0.670,4940
2,40,360,972,4.890,0.489,4701
2,41,350,960,3.546,0.355,4878
2,42,340,952,2.907,0.291,3875
2,43,330,948,2.445,0.244,5044
2,44,318,946,2.762,0.276,4197
2,45,294,950,5.523,0.552,5209
2,46,282,956,3.046,0.305,5596
2,47,256,960,5.971,0.597,5335
2,48,230,964,5.971,0.597,4532
2,49,214,964,3.632,0.363,4845
2,50,186,966,6.372,0.637,4028
2,51,160,958,6.175,0.618,5301
2,52,130,966,7.048,0.705,4334
2,53,104,966,5.902,0.590,4775
2,54,90,964,3.210,0.321,4465
2,55,68,958,5.176,0.518,4749
2,56,62,946,3.046,0.305,4597
2,57,44,940,4.307,0.431,5198
2,58,34,934,2.647,0.265,4827
2,59,10,930,5.523,0.552,5345
3,1,838,866,-1.000,-1.000,4537
3,2,834,852,3.305,0.331,4864
3,3,830,844,2.030,0.203,4279
3,4,822,836,2.568,0.257,4665
3,5,820,824,2.762,0.276,4649
3,6,810,812,3.546,0.355,5261
3,7,800,806,2.647,0.265,4925
3,8,794,810,1.637,0.164,5027
3,9,782,814,2.871,0.287,5578
3,10,778,816,1.015,0.102,5762
3,11,778,824,1.816,0.182,5452
3,12,778,828,0.908,0.091,4884
3,13,778,860,7.264,0.726,5018
3,14,782,866,1.637,0.164,5133
3,15,788,876,2.647,0.265,5262
3,16,790,884,1.872,0.187,4771
3,17,794,894,2.445,0.244,5102
3,18,794,894,0.000,0.000,5129
3,19,788,892,1.436,0.144,5072
3,20,786,892,0.454,0.045,5417
3,21,786,894,0.454,0.045,5070
3,22,786,896,0.454,0.045,5038
3,23,782,900,1.284,0.128,4695
3,24,782,912,2.724,0.272,5041
3,25,788,920,2.270,0.227,4956
3,26,790,930,2.315,0.231,5707
3,27,794,934,1.284,0.128,5773
3,28,806,940,3.046,0.305,5491
3,29,810,944,1.284,0.128,5452
3,30,814,948,1.284,0.128,5523
3,31,828,958,3.905,0.391,5222
3,32,836,970,3.274,0.327,5329
3,33,840,976,1.637,0.164,5427
3,34,860,992,5.814,0.581,5542
3,35,882,1010,6.453,0.645,4954
3,36,898,1024,4.826,0.483,4622
3,37,906,1036,3.274,0.327,5131
3,38,912,1054,4.307,0.431,4731
3,39,918,1060,1.926,0.193,4880
3,40,926,1068,2.568,0.257,4785
3,41,934,1076,2.568,0.257,4806
3,42,944,1084,2.907,0.291,4913
3,43,948,1092,2.030,0.203,4785
3,44,952,1096,1.284,0.128,4804
3,45,956,1102,1.637,0.164,4761
3,46,962,1106,1.637,0.164,5286
3,47,978,1126,5.814,0.581,4973
3,48,998,1152,7.446,0.745,5195
3,49,1014,1168,5.136,0.514,5045
3,50,1022,1186,4.471,0.447,4857
3,51,1030,1198,3.274,0.327,5427
3,52,1040,1216,4.674,0.467,4884
3,53,1052,1230,4.186,0.419,4743
3,54,1064,1242,3.852,0.385,5323
3,55,1074,1254,3.546,0.355,4945
3,56,1082,1270,4.061,0.406,5083
3,57,1086,1276,1.637,0.164,5590
3,58,1090,1274,1.015,0.102,5657
3,59,1092,1272,0.642,0.064,4821
3,60,1096,1276,1.284,0.128,5176
3,61,1100,1276,0.908,0.091,5033
3,62,1100,1246,6.810,0.681,4779
3,63,1100,1244,0.454,0.045,6026
3,64,1104,1250,1.637,0.164,5628
3,65,980,1120,40.782,4.078,5265
3,66,958,1064,13.658,1.366,5103
3,67,942,1028,8.943,0.894,5033
3,68,936,1016,3.046,0.305,5220
3,69,934,1008,1.872,0.187,5335
3,70,926,984,5.743,0.574,5553
3,71,916,964,5.076,0.508,5409
3,72,894,926,9.967,0.997,5530
3,73,876,900,7.178,0.718,5703
4,1,1046,956,-1.000,-1.000,4763
4,2,1054,950,2.270,0.227,5555
4,3,1056,952,0.642,0.064,5214
4,4,1058,952,0.454,0.045,4222
4,5,1058,952,0.000,0.000,4857
4,6,1054,950,1.015,0.102,3976
4,7,1036,936,5.176,0.518,3980
4,8,1008,916,7.811,0.781,4932
4,9,982,896,7.446,0.745,4968
4,10,962,880,5.814,0.581,4748
4,11,944,858,6.453,0.645,4940
4,12,936,826,7.488,0.749,4626
4,13,932,818,2.030,0.203,5515
4,14,932,810,1.816,0.182,5176
4,15,938,800,2.647,0.265,5219
4,16,952,792,3.660,0.366,5779
4,17,978,790,5.919,0.592,5989
4,18,1010,794,7.321,0.732,5406
4,19,1022,800,3.046,0.305,5005
4,20,1038,804,3.744,0.374,4789
4,21,1060,814,5.486,0.549,4485
4,22,1072,816,2.762,0.276,4387
4,23,1082,816,2.270,0.227,3491
4,24,1086,816,0.908,0.091,4424
4,25,1086,800,3.632,0.363,4445
4,26,1074,784,4.540,0.454,5150
4,27,1074,774,2.270,0.227,4818
4,28,1080,752,5.176,0.518,4974
4,29,1084,748,1.284,0.128,4991
4,30,1080,746,1.015,0.102,5038
4,31,1078,744,0.642,0.064,5278
4,32,1072,752,2.270,0.227,4591
4,33,1082,782,7.178,0.718,4658
4,34,1094,798,4.540,0.454,4690
4,35,1110,822,6.548,0.655,5748
4,36,1116,840,4.307,0.431,5853
4,37,1130,874,8.347,0.835,5767
4,38,1146,896,6.175,0.618,6041
4,39,1162,912,5.136,0.514,4989
4,40,1164,912,0.454,0.045,4938
4,41,1170,916,1.637,0.164,5371
4,42,1172,912,1.015,0.102,4739
4,43,1164,892,4.890,0.489,5520
4,44,1160,866,5.971,0.597,4986
4,45,1152,854,3.274,0.327,5480
4,46,1138,846,3.660,0.366,4526
4,47,1108,826,8.185,0.818,5025
4,48,1094,810,4.826,0.483,5132
4,49,1078,778,8.121,0.812,5266
4,50,1076,774,1.015,0.102,5322
4,51,1080,766,2.030,0.203,6013
4,52,1086,754,3.046,0.305,5168
4,53,1098,728,6.500,0.650,5460
4,54,1102,718,2.445,0.244,4430
4,55,1114,706,3.852,0.385,5201
4,56,1130,698,4.061,0.406,6392
4,57,1154,692,5.616,0.562,5398
4,58,1170,688,3.744,0.374,5415
4,59,1184,680,3.660,0.366,5092
4,60,1196,666,4.186,0.419,5313
4,61,1202,654,3.046,0.305,5392
4,62,1204,648,1.436,0.144,4973
4,63,1210,638,2.647,0.265,5115
4,64,1212,626,2.762,0.276,5431
4,65,1214,594,7.278,0.728,5503
4,66,1218,576,4.186,0.419,5270
4,67,1220,552,5.467,0.547,5477
4,68,1224,522,6.870,0.687,5591
4,69,1226,506,3.660,0.366,5374
4,70,1230,484,5.076,0.508,5323
4,71,1236,466,4.307,0.431,5585
4,72,1244,448,4.471,0.447,5550
4,73,1250,426,5.176,0.518,5727
5,1,1234,554,-1.000,-1.000,5125
5,2,1234,546,1.816,0.182,5413
5,3,1234,546,0.000,0.000,5256
5,4,1234,542,0.908,0.091,5236
5,5,1216,530,4.911,0.491,9119
5,6,1200,516,4.826,0.483,6756
5,7,1166,482,10.915,1.091,6398
5,8,1158,464,4.471,0.447,6502
5,9,1148,448,4.283,0.428,6423
5,10,1138,434,3.905,0.391,5496
5,11,1130,428,2.270,0.227,5538
5,12,1112,424,4.186,0.419,6123
5,13,1094,424,4.086,0.409,5288
5,14,1078,426,3.660,0.366,6232
5,15,1060,424,4.111,0.411,7016
5,16,1048,420,2.871,0.287,7005
5,17,1040,410,2.907,0.291,6427
5,18,1036,402,2.030,0.203,4425
5,19,1034,398,1.015,0.102,4125
5,20,1024,402,2.445,0.244,5074
5,21,1020,424,5.076,0.508,5480
5,22,1044,486,15.092,1.509,4094
5,23,1044,506,4.540,0.454,4462
5,24,1044,526,4.540,0.454,4765
5,25,1042,536,2.315,0.231,4165
5,26,1036,550,3.458,0.346,5236
5,27,1028,558,2.568,0.257,4267
5,28,1012,574,5.136,0.514,4988
5,29,982,584,7.178,0.718,5953
5,30,964,590,4.307,0.431,5347
5,31,954,596,2.647,0.265,5482
5,32,940,608,4.186,0.419,5329
5,33,932,622,3.660,0.366,5142
5,34,928,638,3.744,0.374,5653
5,35,932,652,3.305,0.331,5618
5,36,922,678,6.323,0.632,4781
5,37,910,706,6.915,0.692,4318
5,38,908,712,1.436,0.144,4822
5,39,896,728,4.540,0.454,5245
5,40,890,736,2.270,0.227,4559
5,41,878,744,3.274,0.327,5688
5,42,878,748,0.908,0.091,5274
5,43,878,764,3.632,0.363,5509
5,44,876,796,7.278,0.728,6222
5,45,862,836,9.620,0.962,4314
5,46,862,844,1.816,0.182,5899
5,47,870,852,2.568,0.257,5748
5,48,872,854,0.642,0.064,5964
5,49,874,888,7.731,0.773,5363
5,50,880,916,6.500,0.650,5718
5,51,892,946,7.335,0.733,6279
5,52,896,968,5.076,0.508,5656
5,53,904,996,6.610,0.661,4772
5,54,906,1010,3.210,0.321,5314
5,55,912,1032,5.176,0.518,5372
5,56,914,1052,4.563,0.456,5109
5,57,916,1062,2.315,0.231,3823
5,58,918,1102,9.091,0.909,4366
5,59,898,1122,6.421,0.642,5074
5,60,874,1140,6.810,0.681,4928
5,61,852,1140,4.994,0.499,5043
5,62,832,1140,4.540,0.454,5246
5,63,804,1138,6.372,0.637,4829
5,64,794,1134,2.445,0.244,4919
5,65,774,1130,4.630,0.463,5285
5,66,766,1128,1.872,0.187,4638
5,67,748,1126,4.111,0.411,5063
5,68,706,1120,9.631,0.963,4908
5,69,700,1116,1.637,0.164,5176
5,70,694,1116,1.362,0.136,4759
5,71,672,1104,5.689,0.569,5722
5,72,642,1090,7.515,0.752,5178
5,73,614,1078,6.915,0.692,4906
6,1,1208,820,-1.000,-1.000,5581
6,2,1194,800,5.542,0.554,5761
6,3,1194,798,0.454,0.045,5802
6,4,1192,788,2.315,0.231,5457
6,5,1192,766,4.994,0.499,5427
6,6,1194,754,2.762,0.276,6061
6,7,1198,742,2.871,0.287,5568
6,8,1200,730,2.762,0.276,6227
6,9,1200,724,1.362,0.136,5885
6,10,1200,716,1.816,0.182,6112
6,11,1200,706,2.270,0.227,6144
6,12,1196,698,2.030,0.203,5951
6,13,1196,698,0.000,0.000,5465
6,14,1196,696,0.454,0.045,5732
6,15,1196,716,4.540,0.454,5374
6,16,1200,738,5.076,0.508,5627
6,17,1208,776,8.815,0.882,4225
6,18,1208,814,8.626,0.863,4827
6,19,1208,830,3.632,0.363,4810
6,20,1204,848,4.186,0.419,3475
6,21,1202,854,1.436,0.144,6318
6,22,1202,864,2.270,0.227,3962
6,23,1206,876,2.871,0.287,3221
6,24,1210,878,1.015,0.102,4734
6,25,1214,890,2.871,0.287,3692
6,26,1218,900,2.445,0.244,4995
6,27,1224,900,1.362,0.136,4091
6,28,1228,902,1.015,0.102,7333
6,29,1234,912,2.647,0.265,5422
6,30,1236,918,1.436,0.144,4765
6,31,1236,918,0.000,0.000,3905
6,32,1236,920,0.454,0.045,4038
6,33,1240,918,1.015,0.102,6390
6,34,1242,914,1.015,0.102,6335
6,35,1242,914,0.000,0.000,6066
6,36,1244,912,0.642,0.064,5635
6,37,1244,926,3.178,0.318,6903
6,38,1244,938,2.724,0.272,6840
6,39,1244,958,4.540,0.454,3166
6,40,1238,966,2.270,0.227,4243
6,41,1238,966,0.000,0.000,4067
6,42,1238,954,2.724,0.272,4682
6,43,1238,936,4.086,0.409,5014
6,44,1238,934,0.454,0.045,5357
6,45,1242,948,3.305,0.331,5595
6,46,1244,974,5.919,0.592,4954
6,47,1246,982,1.872,0.187,4407
6,48,1242,1004,5.076,0.508,5112
6,49,1238,1030,5.971,0.597,6615
6,50,1228,1062,7.610,0.761,3924
6,51,1228,1064,0.454,0.045,7080
6,52,1226,1072,1.872,0.187,6962
6,53,1224,1080,1.872,0.187,3857
6,54,1222,1086,1.436,0.144,4959
6,55,1216,1094,2.270,0.227,4938
6,56,1208,1106,3.274,0.327,4774
6,57,1198,1122,4.283,0.428,4851
6,58,1194,1126,1.284,0.128,4076
6,59,1182,1138,3.852,0.385,5172
6,60,1178,1148,2.445,0.244,5287
6,61,1168,1168,5.076,0.508,5044
6,62,1164,1170,1.015,0.102,4591
6,63,1154,1180,3.210,0.321,4672
6,64,1148,1190,2.647,0.265,4607
6,65,1144,1200,2.445,0.244,4082
6,66,1142,1202,0.642,0.064,5092
6,67,1142,1198,0.908,0.091,5028
6,68,1156,1182,4.826,0.483,4273
6,69,1164,1172,2.907,0.291,4832
6,70,1164,1172,0.000,0.000,5021
6,71,1158,1188,3.879,0.388,4595
6,72,1154,1190,1.015,0.102,4872
6,73,1150,1200,2.445,0.244,5398
7,1,1276,960,-1.000,-1.000,4989
7,2,1280,958,1.015,0.102,5242
7,3,1296,966,4.061,0.406,5701
7,4,1312,972,3.879,0.388,5355
7,5,1318,978,1.926,0.193,6034
7,6,1328,984,2.647,0.265,4491
7,7,1336,1002,4.471,0.447,4624
7,8,1338,1006,1.015,0.102,4817
7,9,1348,1016,3.210,0.321,4640
7,10,1358,1028,3.546,0.355,4524
7,11,1366,1040,3.274,0.327,5914
7,12,1376,1044,2.445,0.244,4652
7,13,1386,1056,3.546,0.355,4891
7,14,1398,1070,4.186,0.419,4058
7,15,1402,1074,1.284,0.128,5212
7,16,1406,1072,1.015,0.102,4993
7,17,1408,1078,1.436,0.144,5010
7,18,1410,1090,2.762,0.276,4446
7,19,1420,1104,3.905,0.391,4178
7,20,1424,1108,1.284,0.128,4864
7,21,1424,1122,3.178,0.318,5250
7,22,1424,1122,0.000,0.000,5126
7,23,1426,1122,0.454,0.045,5000
7,24,1428,1138,3.660,0.366,5743
7,25,1428,1142,0.908,0.091,4747
7,26,1428,1144,0.454,0.045,4371
7,27,1428,1152,1.816,0.182,5383
7,28,1428,1156,0.908,0.091,4540
7,29,1428,1168,2.724,0.272,4903
7,30,1428,1170,0.454,0.045,4631
7,31,1426,1172,0.642,0.064,4923
7,32,1426,1178,1.362,0.136,4609
7,33,1426,1184,1.362,0.136,5037
7,34,1426,1190,1.362,0.136,5067
7,35,1426,1198,1.816,0.182,4796
7,36,1426,1202,0.908,0.091,4754
7,37,1428,1208,1.436,0.144,4959
7,38,1430,1212,1.015,0.102,4827
7,39,1430,1214,0.454,0.045,5026
7,40,1434,1224,2.445,0.244,4830
7,41,1438,1224,0.908,0.091,4566
7,42,1442,1228,1.284,0.128,4182
7,43,1444,1234,1.436,0.144,4636
7,44,1448,1238,1.284,0.128,4658
7,45,1450,1242,1.015,0.102,5024
7,46,1450,1246,0.908,0.091,4565
7,47,1452,1252,1.436,0.144,4690
7,48,1454,1262,2.315,0.231,5034
7,49,1458,1266,1.284,0.128,5513
7,50,1460,1268,0.642,0.064,4903
7,51,1462,1274,1.436,0.144,4955
7,52,1468,1280,1.926,0.193,4816
7,53,1470,1280,0.454,0.045,4705
7,54,1474,1282,1.015,0.102,4948
7,55,1476,1284,0.642,0.064,4874
7,56,1476,1290,1.362,0.136,5395
7,57,1476,1294,0.908,0.091,5009
7,58,1476,1294,0.000,0.000,4800
7,59,1478,1294,0.454,0.045,5087
7,60,1478,1294,0.000,0.000,5059
7,61,1480,1294,0.454,0.045,4816
7,62,1482,1296,0.642,0.064,4957
7,63,1484,1296,0.454,0.045,4996
7,64,1492,1308,3.274,0.327,4616
7,65,1496,1312,1.284,0.128,4888
7,66,1504,1320,2.568,0.257,4990
7,67,1508,1322,1.015,0.102,4734
7,68,1510,1324,0.642,0.064,4899
7,69,1512,1326,0.642,0.064,4778
7,70,1512,1326,0.000,0.000,4770
7,71,1504,1318,2.568,0.257,4817
7,72,1504,1316,0.454,0.045,5093
7,73,1502,1316,0.454,0.045,4696
8,1,1092,284,-1.000,-1.000,5031
8,2,1092,282,0.454,0.045,4709
8,3,1088,274,2.030,0.203,4743
8,4,1086,272,0.642,0.064,5012
8,5,1084,272,0.454,0.045,5070
8,6,1084,272,0.000,0.000,5272
8,7,1082,272,0.454,0.045,5501
8,8,1080,274,0.642,0.064,5591
8,9,1078,274,0.454,0.045,5300
8,10,1076,270,1.015,0.102,5958
8,11,1074,266,1.015,0.102,5262
8,12,1072,256,2.315,0.231,5321
8,13,1066,250,1.926,0.193,4478
8,14,1064,244,1.436,0.144,4585
