Track n°,Slice n°,X,Y,Distance,Velocity,Pixel Value
1,1,362,400,-1.000,-1.000,8683
1,2,374,394,3.046,0.305,8006
1,3,374,408,3.178,0.318,8649
1,4,374,410,0.454,0.045,8375
1,5,382,422,3.274,0.327,8563
1,6,388,432,2.647,0.265,8118
1,7,402,454,5.919,0.592,8024
1,8,406,464,2.445,0.244,7694
1,9,410,474,2.445,0.244,8778
1,10,416,492,4.307,0.431,8782
1,11,428,512,5.295,0.529,8280
1,12,436,532,4.890,0.489,8212
1,13,446,568,8.481,0.848,8378
1,14,450,576,2.030,0.203,7869
1,15,450,578,0.454,0.045,8782
1,16,448,584,1.436,0.144,8434
1,17,446,594,2.315,0.231,8490
1,18,446,594,0.000,0.000,8509
1,19,446,600,1.362,0.136,8046
1,20,446,610,2.270,0.227,7963
1,21,462,616,3.879,0.388,8652
1,22,486,626,5.902,0.590,8531
1,23,494,634,2.568,0.257,8388
1,24,522,644,6.749,0.675,8338
1,25,536,658,4.494,0.449,8276
1,26,564,668,6.749,0.675,8327
1,27,582,696,7.556,0.756,8746
1,28,614,726,9.957,0.996,8511
1,29,632,750,6.810,0.681,8554
1,30,640,762,3.274,0.327,8627
1,31,664,784,7.391,0.739,8389
1,32,690,802,7.178,0.718,8764
1,33,706,818,5.136,0.514,8936
1,34,726,832,5.542,0.554,8623
1,35,746,838,4.740,0.474,8329
1,36,766,852,5.542,0.554,8273
1,37,780,866,4.494,0.449,8038
1,38,788,882,4.061,0.406,8044
1,39,792,892,2.445,0.244,7762
1,40,798,908,3.879,0.388,8475
1,41,804,924,3.879,0.388,8345
1,42,816,938,4.186,0.419,8228
1,43,824,946,2.568,0.257,8653
1,44,828,946,0.908,0.091,8435
1,45,838,942,2.445,0.244,8173
1,46,840,946,1.015,0.102,8680
1,47,840,960,3.178,0.318,8620
1,48,838,996,8.185,0.818,8025
1,49,838,1008,2.724,0.272,8389
1,50,846,1014,2.270,0.227,8215
1,51,852,1014,1.362,0.136,7290
1,52,852,1016,0.454,0.045,8028
1,53,848,1038,5.076,0.508,7853
2,1,1126,268,-1.000,-1.000,9081
2,2,1130,276,2.030,0.203,8320
2,3,1130,278,0.454,0.045,8558
2,4,1130,282,0.908,0.091,8116
2,5,1130,288,1.362,0.136,8796
2,6,1130,296,1.816,0.182,8188
2,7,1130,302,1.362,0.136,8531
2,8,1132,302,0.454,0.045,8639
2,9,1138,302,1.362,0.136,8431
2,10,1138,304,0.454,0.045,8457
2,11,1134,314,2.445,0.244,8926
2,12,1130,318,1.284,0.128,8909
2,13,1128,328,2.315,0.231,8715
2,14,1130,342,3.210,0.321,8289
2,15,1146,358,5.136,0.514,8933
2,16,1156,358,2.270,0.227,8321
2,17,1192,360,8.185,0.818,6889
2,18,1216,358,5.467,0.547,9846
2,19,1242,334,8.032,0.803,8638
2,20,1258,324,4.283,0.428,8583
2,21,1282,316,5.743,0.574,8045
2,22,1298,314,3.660,0.366,8867
2,23,1312,308,3.458,0.346,8131
2,24,1316,304,1.284,0.128,8521
2,25,1334,296,4.471,0.447,8557
2,26,1354,286,5.076,0.508,8684
2,27,1370,280,3.879,0.388,9012
2,28,1380,276,2.445,0.244,8616
2,29,1386,274,1.436,0.144,8280
2,30,1400,272,3.210,0.321,8102
2,31,1414,266,3.458,0.346,8425
2,32,1418,260,1.637,0.164,8788
2,33,1428,248,3.546,0.355,7918
2,34,1440,230,4.911,0.491,7539
2,35,1456,210,5.814,0.581,8612
2,36,1478,188,7.063,0.706,8159
2,37,1500,160,8.083,0.808,7699
2,38,1510,146,3.905,0.391,8848
2,39,1522,128,4.911,0.491,8268
2,40,1526,114,3.305,0.331,7767
2,41,1534,94,4.890,0.489,7443
2,42,1538,70,5.523,0.552,7895
2,43,1542,52,4.186,0.419,7380
2,44,1556,40,4.186,0.419,7700
2,45,1574,30,4.674,0.467,7853
2,46,1594,28,4.563,0.456,6742
2,47,1596,26,0.642,0.064,5030
2,48,1564,24,7.278,0.728,7777
2,49,1550,24,3.178,0.318,12200
2,50,1524,20,5.971,0.597,14081
2,51,1504,18,4.563,0.456,8865
2,52,1494,14,2.445,0.244,5840
3,1,1102,602,-1.000,-1.000,8601
3,2,1098,602,0.908,0.091,8615
3,3,1090,604,1.872,0.187,8541
3,4,1084,606,1.436,0.144,8500
3,5,1080,606,0.908,0.091,8399
3,6,1076,606,0.908,0.091,8722
3,7,1062,606,3.178,0.318,8547
3,8,1058,606,0.908,0.091,8553
3,9,1052,606,1.362,0.136,8791
3,10,1044,604,1.872,0.187,8358
3,11,1040,604,0.908,0.091,8144
3,12,1036,606,1.015,0.102,8380
3,13,1036,620,3.178,0.318,8806
3,14,1034,620,0.454,0.045,8752
3,15,1032,620,0.454,0.045,7599
3,16,1032,616,0.908,0.091,8159
3,17,1030,614,0.642,0.064,8703
3,18,1008,604,5.486,0.549,8897
3,19,992,598,3.879,0.388,8731
3,20,978,598,3.178,0.318,8825
3,21,970,598,1.816,0.182,8265
3,22,962,598,1.816,0.182,8227
3,23,954,610,3.274,0.327,8987
3,24,956,626,3.660,0.366,8257
3,25,968,644,4.911,0.491,8604
3,26,968,650,1.362,0.136,8758
3,27,978,666,4.283,0.428,8607
3,28,976,668,0.642,0.064,8729
3,29,978,678,2.315,0.231,8694
3,30,984,692,3.458,0.346,8759
3,31,984,692,0.000,0.000,8578
3,32,986,706,3.210,0.321,8678
3,33,990,736,6.870,0.687,8418
3,34,1002,764,6.915,0.692,7237
3,35,1010,788,5.743,0.574,7092
3,36,1020,822,8.045,0.804,8807
3,37,1054,870,13.353,1.335,7273
3,38,1066,880,3.546,0.355,8037
3,39,1068,886,1.436,0.144,8517
3,40,1056,892,3.046,0.305,8489
3,41,1046,886,2.647,0.265,8243
3,42,1042,882,1.284,0.128,8121
3,43,1038,896,3.305,0.331,8230
3,44,1038,908,2.724,0.272,8378
3,45,1038,918,2.270,0.227,8215
3,46,1038,920,0.454,0.045,8331
3,47,1034,920,0.908,0.091,8117
3,48,1030,924,1.284,0.128,8409
3,49,1030,926,0.454,0.045,8281
3,50,1030,932,1.362,0.136,8680
3,51,1044,956,6.307,0.631,7929
3,52,1058,972,4.826,0.483,8253
3,53,1066,992,4.890,0.489,8631
