Track n°,Slice n°,X,Y,Distance,Velocity,Pixel Value
1,1,812,370,-1.000,-1.000,8757
1,2,798,360,3.905,0.391,8264
1,3,798,348,2.724,0.272,9137
1,4,792,336,3.046,0.305,9266
1,5,788,308,6.421,0.642,8776
1,6,792,284,5.523,0.552,9041
1,7,802,256,6.749,0.675,7838
1,8,814,214,9.916,0.992,8539
1,9,826,192,5.689,0.569,10431
1,10,828,170,5.015,0.501,8140
1,11,866,130,12.524,1.252,8526
1,12,894,120,6.749,0.675,8544
1,13,916,100,6.749,0.675,8324
1,14,918,96,1.015,0.102,9061
1,15,936,92,4.186,0.419,8619
1,16,944,86,2.270,0.227,8220
1,17,952,74,3.274,0.327,8039
1,18,960,66,2.568,0.257,8499
1,19,974,70,3.305,0.331,8706
1,20,998,62,5.743,0.574,8665
1,21,1020,56,5.176,0.518,5153
1,22,1034,32,6.307,0.631,7559
1,23,1038,12,4.630,0.463,8039
2,1,1014,630,-1.000,-1.000,8046
2,2,1022,634,2.030,0.203,8829
2,3,1022,642,1.816,0.182,8625
2,4,1024,660,4.111,0.411,8597
2,5,1030,690,6.945,0.694,8780
2,6,1032,704,3.210,0.321,8867
2,7,1038,726,5.176,0.518,8493
2,8,1048,744,4.674,0.467,8246
2,9,1064,752,4.061,0.406,8482
2,10,1086,756,5.076,0.508,8379
2,11,1110,756,5.448,0.545,8370
2,12,1136,752,5.971,0.597,8220
2,13,1170,744,7.929,0.793,8502
2,14,1178,740,2.030,0.203,8265
2,15,1196,722,5.778,0.578,7711
2,16,1204,708,3.660,0.366,8453
2,17,1210,702,1.926,0.193,8523
2,18,1218,684,4.471,0.447,7776
2,19,1222,678,1.637,0.164,8601
2,20,1230,662,4.061,0.406,8483
2,21,1234,654,2.030,0.203,7749
2,22,1238,648,1.637,0.164,7916
2,23,1242,636,2.871,0.287,8529
2,24,1244,610,5.919,0.592,8611
2,25,1242,604,1.436,0.144,7970
2,26,1238,590,3.305,0.331,8446
2,27,1218,550,10.152,1.015,8426
2,28,1212,538,3.046,0.305,8572
2,29,1208,514,5.523,0.552,8491
2,30,1204,498,3.744,0.374,8983
2,31,1204,466,7.264,0.726,8538
2,32,1214,442,5.902,0.590,8521
2,33,1230,400,10.202,1.020,8389
2,34,1242,372,6.915,0.692,7885
2,35,1260,336,9.137,0.914,8361
2,36,1262,310,5.919,0.592,8064
2,37,1262,286,5.448,0.545,8330
2,38,1264,262,5.467,0.547,8482
2,39,1268,248,3.305,0.331,8416
2,40,1278,246,2.315,0.231,7940
2,41,1310,248,7.278,0.728,8118
2,42,1342,246,7.278,0.728,7976
2,43,1378,240,8.285,0.828,7590
2,44,1386,236,2.030,0.203,8033
2,45,1402,232,3.744,0.374,8845
2,46,1414,226,3.046,0.305,7741
2,47,1420,218,2.270,0.227,8211
2,48,1456,200,9.137,0.914,8277
2,49,1458,196,1.015,0.102,7821
2,50,1462,192,1.284,0.128,8159
2,51,1474,178,4.186,0.419,8230
2,52,1480,170,2.270,0.227,7215
2,53,1486,164,1.926,0.193,7952
2,54,1514,148,7.321,0.732,7995
2,55,1540,132,6.930,0.693,8170
2,56,1556,128,3.744,0.374,7832
2,57,1572,124,3.744,0.374,7907
2,58,1592,124,4.540,0.454,7741
2,59,1620,128,6.421,0.642,7477
2,60,1644,128,5.448,0.545,7451
2,61,1666,126,5.015,0.501,7934
2,62,1690,114,6.091,0.609,7464
2,63,1714,106,5.743,0.574,7574
2,64,1726,104,2.762,0.276,8189
2,65,1750,98,5.616,0.562,7887
2,66,1770,88,5.076,0.508,7571
2,67,1788,74,5.176,0.518,7639
2,68,1824,54,9.348,0.935,7547
2,69,1836,50,2.871,0.287,8207
2,70,1852,42,4.061,0.406,7880
2,71,1870,38,4.186,0.419,7544
2,72,1876,38,1.362,0.136,7269
3,1,904,834,-1.000,-1.000,8183
3,2,914,836,2.315,0.231,8763
3,3,914,836,0.000,0.000,7497
3,4,914,836,0.000,0.000,7946
3,5,916,836,0.454,0.045,8413
3,6,924,848,3.274,0.327,8498
3,7,930,858,2.647,0.265,8112
3,8,938,864,2.270,0.227,8470
3,9,952,876,4.186,0.419,8398
3,10,956,888,2.871,0.287,8118
3,11,968,892,2.871,0.287,8260
3,12,982,894,3.210,0.321,8316
3,13,1012,902,7.048,0.705,8640
3,14,1020,904,1.872,0.187,8503
3,15,1036,910,3.879,0.388,7901
3,16,1058,914,5.076,0.508,8334
3,17,1070,916,2.762,0.276,7975
3,18,1104,918,7.731,0.773,8580
3,19,1114,918,2.270,0.227,8321
3,20,1130,920,3.660,0.366,8286
3,21,1138,920,1.816,0.182,7973
3,22,1146,920,1.816,0.182,7751
3,23,1150,920,0.908,0.091,8091
3,24,1152,924,1.015,0.102,7179
3,25,1156,934,2.445,0.244,8460
3,26,1162,936,1.436,0.144,8288
3,27,1164,942,1.436,0.144,8468
3,28,1166,942,0.454,0.045,7860
3,29,1168,942,0.454,0.045,8027
3,30,1174,946,1.637,0.164,7017
3,31,1182,952,2.270,0.227,7683
3,32,1184,956,1.015,0.102,7539
3,33,1186,964,1.872,0.187,8281
3,34,1186,964,0.000,0.000,7565
3,35,1186,966,0.454,0.045,8592
