Track n°,Slice n°,X,Y,Distance,Velocity,Pixel Value
1,1,1032,210,-1.000,-1.000,7885
1,2,1024,224,3.660,0.366,7609
1,3,1028,250,5.971,0.597,7335
1,4,1060,246,7.321,0.732,7937
1,5,1078,248,4.111,0.411,7926
1,6,1084,252,1.637,0.164,7976
1,7,1108,252,5.448,0.545,7994
1,8,1114,248,1.637,0.164,8103
1,9,1116,248,0.454,0.045,8178
1,10,1132,246,3.660,0.366,8632
1,11,1156,232,6.307,0.631,7930
1,12,1178,198,9.193,0.919,7116
1,13,1204,164,9.716,0.972,7705
1,14,1232,146,7.556,0.756,7528
1,15,1248,132,4.826,0.483,7704
1,16,1256,116,4.061,0.406,7674
1,17,1256,96,4.540,0.454,7536
1,18,1256,82,3.178,0.318,8098
1,19,1254,64,4.111,0.411,6074
1,20,1238,32,8.121,0.812,7581
1,21,1236,18,3.210,0.321,7633
2,1,828,348,-1.000,-1.000,7873
2,2,832,356,2.030,0.203,7720
2,3,842,360,2.445,0.244,8546
2,4,858,364,3.744,0.374,6506
2,5,872,366,3.210,0.321,6992
2,6,892,374,4.890,0.489,9887
2,7,924,378,7.321,0.732,11077
2,8,954,388,7.178,0.718,6922
2,9,982,400,6.915,0.692,10324
2,10,998,406,3.879,0.388,7888
2,11,1042,432,11.601,1.160,7450
2,12,1064,440,5.314,0.531,7963
2,13,1090,446,6.057,0.606,6682
2,14,1112,452,5.176,0.518,8060
2,15,1132,460,4.890,0.489,6968
2,16,1150,476,5.467,0.547,6745
2,17,1186,510,11.241,1.124,8527
2,18,1202,536,6.930,0.693,7992
2,19,1210,552,4.061,0.406,7613
2,20,1222,588,8.614,0.861,9813
2,21,1224,612,5.467,0.547,7865
2,22,1224,630,4.086,0.409,8441
2,23,1230,656,6.057,0.606,7355
2,24,1240,704,11.130,1.113,7708
2,25,1240,718,3.178,0.318,8052
2,26,1246,740,5.176,0.518,7437
2,27,1258,742,2.762,0.276,7242
2,28,1278,750,4.890,0.489,7387
2,29,1296,762,4.911,0.491,7176
2,30,1312,772,4.283,0.428,7076
2,31,1334,790,6.453,0.645,8075
2,32,1348,800,3.905,0.391,8878
2,33,1366,804,4.186,0.419,6728
2,34,1410,806,9.998,1.000,7326
2,35,1434,810,5.523,0.552,7360
2,36,1468,822,8.185,0.818,7279
2,37,1494,826,5.971,0.597,7261
2,38,1516,820,5.176,0.518,7805
2,39,1536,820,4.540,0.454,8103
2,40,1556,820,4.540,0.454,6851
2,41,1580,816,5.523,0.552,7792
2,42,1604,794,7.391,0.739,7084
2,43,1616,778,4.540,0.454,7911
2,44,1622,758,4.740,0.474,7836
2,45,1624,724,7.731,0.773,8290
2,46,1626,696,6.372,0.637,8739
2,47,1622,666,6.870,0.687,8202
2,48,1618,632,7.771,0.777,7806
2,49,1624,608,5.616,0.562,6939
2,50,1626,576,7.278,0.728,8274
2,51,1626,566,2.270,0.227,6758
2,52,1624,546,4.563,0.456,11258
2,53,1624,512,7.718,0.772,7472
2,54,1634,458,12.466,1.247,8068
2,55,1636,440,4.111,0.411,6044
2,56,1630,424,3.879,0.388,7955
2,57,1614,418,3.879,0.388,7374
2,58,1594,404,5.542,0.554,7190
2,59,1570,400,5.523,0.552,7621
2,60,1554,398,3.660,0.366,6723
2,61,1532,394,5.076,0.508,7819
2,62,1500,388,7.391,0.739,7138
2,63,1470,386,6.825,0.683,7662
2,64,1442,388,6.372,0.637,7814
2,65,1426,406,5.467,0.547,6732
2,66,1410,452,11.056,1.106,12898
2,67,1380,486,10.293,1.029,7124
2,68,1364,510,6.548,0.655,7230
2,69,1356,534,5.743,0.574,7483
2,70,1334,552,6.453,0.645,7471
2,71,1314,574,6.749,0.675,7166
2,72,1304,598,5.902,0.590,7648
2,73,1276,632,9.998,1.000,7772
3,1,874,552,-1.000,-1.000,7437
3,2,874,550,0.454,0.045,7956
3,3,874,550,0.000,0.000,7889
3,4,874,548,0.454,0.045,8149
3,5,876,538,2.315,0.231,8352
3,6,878,526,2.762,0.276,5195
3,7,858,514,5.295,0.529,7891
3,8,794,508,14.592,1.459,8233
3,9,712,508,18.614,1.861,7708
3,10,676,508,8.172,0.817,7867
3,11,662,514,3.458,0.346,8881
3,12,662,514,0.000,0.000,7708
3,13,654,506,2.568,0.257,8089
3,14,648,484,5.176,0.518,8183
3,15,644,480,1.284,0.128,8183
3,16,624,466,5.542,0.554,8262
3,17,602,460,5.176,0.518,6452
3,18,588,454,3.458,0.346,8050
3,19,576,442,3.852,0.385,7932
3,20,546,424,7.942,0.794,8014
