Track n°,Slice n°,X,Y,Distance,Velocity,Pixel Value
1,1,1060,204,-1.000,-1.000,8254
1,2,1062,206,0.642,0.064,8381
1,3,1052,224,4.674,0.467,9186
1,4,1048,238,3.305,0.331,7994
1,5,1044,252,3.305,0.331,8229
1,6,1040,270,4.186,0.419,8482
1,7,1036,290,4.630,0.463,8096
1,8,1036,312,4.994,0.499,8767
1,9,1030,330,4.307,0.431,8871
1,10,1024,336,1.926,0.193,7686
1,11,1012,352,4.540,0.454,8305
1,12,998,360,3.660,0.366,7875
1,13,972,388,8.674,0.867,8224
1,14,946,418,9.012,0.901,7848
1,15,932,440,5.919,0.592,7495
1,16,926,444,1.637,0.164,7840
1,17,906,452,4.890,0.489,8331
1,18,888,468,5.467,0.547,8223
1,19,874,476,3.660,0.366,8120
1,20,856,480,4.186,0.419,7754
1,21,840,486,3.879,0.388,8035
1,22,824,486,3.632,0.363,8634
1,23,816,484,1.872,0.187,8042
1,24,806,476,2.907,0.291,7635
1,25,790,474,3.660,0.366,8543
1,26,758,474,7.264,0.726,7795
1,27,746,474,2.724,0.272,8239
1,28,716,472,6.825,0.683,6651
1,29,692,474,5.467,0.547,8029
1,30,670,478,5.076,0.508,7630
1,31,650,482,4.630,0.463,6990
1,32,618,486,7.321,0.732,7749
1,33,598,490,4.630,0.463,7005
1,34,558,500,9.359,0.936,6198
1,35,526,504,7.321,0.732,7606
1,36,512,506,3.210,0.321,8105
1,37,510,506,0.454,0.045,7831
1,38,492,510,4.186,0.419,7850
1,39,464,520,6.749,0.675,6923
1,40,432,540,8.566,0.857,6973
1,41,416,556,5.136,0.514,7416
1,42,396,574,6.108,0.611,7118
1,43,382,590,4.826,0.483,7475
1,44,382,590,0.000,0.000,7603
1,45,376,598,2.270,0.227,8677
2,1,826,324,-1.000,-1.000,7929
2,2,824,324,0.454,0.045,7396
2,3,810,316,3.660,0.366,5579
2,4,792,304,4.911,0.491,6538
2,5,764,282,8.083,0.808,7940
2,6,758,278,1.637,0.164,8468
2,7,742,264,4.826,0.483,8002
2,8,736,246,4.307,0.431,8574
2,9,730,230,3.879,0.388,7946
2,10,720,216,3.905,0.391,6959
2,11,718,204,2.762,0.276,5689
2,12,706,186,4.911,0.491,6080
2,13,698,168,4.471,0.447,6222
2,14,684,148,5.542,0.554,7319
2,15,680,136,2.871,0.287,9230
2,16,674,124,3.046,0.305,7576
2,17,648,110,6.703,0.670,7138
2,18,644,102,2.030,0.203,6227
2,19,630,98,3.305,0.331,7238
2,20,614,90,4.061,0.406,7204
2,21,592,84,5.176,0.518,8458
2,22,574,78,4.307,0.431,5888
2,23,552,62,6.175,0.618,6508
2,24,536,56,3.879,0.388,7793
2,25,522,52,3.305,0.331,7204
2,26,496,50,5.919,0.592,6945
2,27,472,50,5.448,0.545,6771
2,28,418,48,12.266,1.227,6649
2,29,398,54,4.740,0.474,7781
2,30,372,60,6.057,0.606,5356
2,31,346,60,5.902,0.590,4912
2,32,326,70,5.076,0.508,3580
2,33,312,88,5.176,0.518,6367
2,34,306,102,3.458,0.346,4280
2,35,302,114,2.871,0.287,8262
2,36,302,120,1.362,0.136,8429
2,37,304,128,1.872,0.187,7623
2,38,304,134,1.362,0.136,8714
2,39,300,154,4.630,0.463,7163
2,40,288,178,6.091,0.609,6302
2,41,268,226,11.804,1.180,6684
2,42,264,258,7.321,0.732,7212
2,43,260,292,7.771,0.777,6498
2,44,260,322,6.810,0.681,6411
2,45,258,336,3.210,0.321,6236
2,46,256,348,2.762,0.276,7539
2,47,216,402,15.255,1.525,6985
2,48,192,452,12.590,1.259,7010
2,49,194,468,3.660,0.366,7140
2,50,198,494,5.971,0.597,6703
2,51,198,502,1.816,0.182,7075
2,52,188,518,4.283,0.428,7510
2,53,152,532,8.768,0.877,7442
2,54,136,546,4.826,0.483,7765
2,55,98,566,9.748,0.975,7520
2,56,74,576,5.902,0.590,7295
2,57,50,586,5.902,0.590,6434
2,58,34,596,4.283,0.428,10444
2,59,20,596,3.178,0.318,4965
3,1,666,468,-1.000,-1.000,7478
3,2,668,472,1.015,0.102,7673
3,3,670,478,1.436,0.144,7132
3,4,678,494,4.061,0.406,7026
3,5,684,502,2.270,0.227,8379
3,6,688,512,2.445,0.244,7651
3,7,696,532,4.890,0.489,7825
3,8,710,562,7.515,0.752,8223
3,9,728,588,7.178,0.718,8066
3,10,730,618,6.825,0.683,8149
3,11,726,640,5.076,0.508,7350
3,12,722,666,5.971,0.597,8025
3,13,724,694,6.372,0.637,8013
3,14,734,712,4.674,0.467,8011
3,15,736,712,0.454,0.045,7791
3,16,738,712,0.454,0.045,7459
3,17,738,712,0.000,0.000,8078
3,18,738,718,1.362,0.136,8159
3,19,738,726,1.816,0.182,7670
3,20,740,744,4.111,0.411,8083
3,21,744,774,6.870,0.687,7709
3,22,744,778,0.908,0.091,7871
3,23,744,790,2.724,0.272,8273
3,24,744,802,2.724,0.272,7892
3,25,740,810,2.030,0.203,7351
3,26,740,816,1.362,0.136,7620
3,27,738,838,5.015,0.501,7238
3,28,740,836,0.642,0.064,7205
4,1,218,498,-1.000,-1.000,6913
4,2,220,496,0.642,0.064,7544
4,3,226,476,4.740,0.474,6428
4,4,232,458,4.307,0.431,7506
4,5,240,448,2.907,0.291,7160
4,6,252,434,4.186,0.419,8181
4,7,270,426,4.471,0.447,7775
4,8,286,418,4.061,0.406,7814
4,9,310,410,5.743,0.574,8496
4,10,320,408,2.315,0.231,8047
4,11,336,410,3.660,0.366,6399
4,12,352,424,4.826,0.483,8605
