Track n°,Slice n°,X,Y,Distance,Velocity,Pixel Value
1,1,172,516,-1.000,-1.000,7987
1,2,182,468,11.130,1.113,7774
1,3,178,466,1.015,0.102,10550
1,4,184,444,5.176,0.518,6910
1,5,198,420,6.307,0.631,8093
1,6,206,408,3.274,0.327,7748
1,7,208,396,2.762,0.276,7606
1,8,210,392,1.015,0.102,8146
1,9,208,388,1.015,0.102,7854
1,10,210,382,1.436,0.144,8419
1,11,214,374,2.030,0.203,7534
1,12,220,368,1.926,0.193,7073
1,13,224,364,1.284,0.128,8185
1,14,238,356,3.660,0.366,8485
1,15,244,352,1.637,0.164,7373
1,16,248,350,1.015,0.102,7830
1,17,252,346,1.284,0.128,7641
1,18,264,346,2.724,0.272,8387
1,19,276,346,2.724,0.272,8244
1,20,286,340,2.647,0.265,7011
1,21,300,336,3.305,0.331,8888
1,22,320,332,4.630,0.463,7613
1,23,346,326,6.057,0.606,7951
1,24,354,324,1.872,0.187,7685
1,25,356,322,0.642,0.064,7589
1,26,364,322,1.816,0.182,7626
1,27,408,324,9.998,1.000,7659
1,28,424,330,3.879,0.388,8374
1,29,438,334,3.305,0.331,8081
1,30,468,344,7.178,0.718,7950
1,31,486,352,4.471,0.447,8540
1,32,508,360,5.314,0.531,7760
1,33,520,368,3.274,0.327,8190
1,34,540,386,6.108,0.611,8188
1,35,570,414,9.315,0.932,7186
1,36,584,436,5.919,0.592,6341
1,37,628,464,11.839,1.184,7708
1,38,640,472,3.274,0.327,8039
1,39,674,512,11.917,1.192,7953
1,40,692,530,5.778,0.578,8034
1,41,710,542,4.911,0.491,8663
1,42,730,550,4.890,0.489,6897
1,43,750,558,4.890,0.489,7431
1,44,774,564,5.616,0.562,7287
1,45,818,586,11.167,1.117,8568
1,46,828,594,2.907,0.291,8382
1,47,840,602,3.274,0.327,8142
1,48,842,606,1.015,0.102,6467
1,49,842,612,1.362,0.136,8628
1,50,842,614,0.454,0.045,7162
1,51,844,614,0.454,0.045,7389
1,52,850,614,1.362,0.136,7991
1,53,858,614,1.816,0.182,7694
1,54,868,600,3.905,0.391,7826
1,55,876,576,5.743,0.574,8455
1,56,880,562,3.305,0.331,8238
1,57,884,556,1.637,0.164,8144
1,58,884,556,0.000,0.000,7061
1,59,886,562,1.436,0.144,7604
1,60,886,526,8.172,0.817,6776
1,61,880,492,7.837,0.784,7423
1,62,880,448,9.988,0.999,7564
1,63,880,422,5.902,0.590,7792
1,64,882,404,4.111,0.411,8482
1,65,882,386,4.086,0.409,7465
1,66,870,360,6.500,0.650,7020
1,67,866,338,5.076,0.508,5447
2,1,248,846,-1.000,-1.000,8646
2,2,226,840,5.176,0.518,7458
2,3,198,834,6.500,0.650,8158
2,4,162,826,8.371,0.837,7862
2,5,132,824,6.825,0.683,6832
2,6,106,822,5.919,0.592,8117
2,7,98,820,1.872,0.187,7539
2,8,90,820,1.816,0.182,7822
2,9,84,830,2.647,0.265,7186
2,10,62,824,5.176,0.518,8840
2,11,48,816,3.660,0.366,7643
2,12,42,758,13.236,1.324,7555
2,13,42,736,4.994,0.499,8197
2,14,22,708,7.811,0.781,7827
2,15,8,696,4.186,0.419,8155
3,1,1322,562,-1.000,-1.000,7640
3,2,1322,550,2.724,0.272,6599
3,3,1336,550,3.178,0.318,7143
3,4,1350,552,3.210,0.321,7294
3,5,1358,554,1.872,0.187,7380
3,6,1370,556,2.762,0.276,7541
3,7,1376,560,1.637,0.164,6925
3,8,1384,568,2.568,0.257,7688
3,9,1396,578,3.546,0.355,7226
3,10,1408,598,5.295,0.529,6837
3,11,1422,612,4.494,0.449,7048
3,12,1452,642,9.631,0.963,7116
3,13,1470,658,5.467,0.547,7098
3,14,1480,668,3.210,0.321,6932
3,15,1486,690,5.176,0.518,7251
3,16,1494,708,4.471,0.447,7138
3,17,1498,728,4.630,0.463,7121
3,18,1500,740,2.762,0.276,7511
3,19,1498,750,2.315,0.231,7122
3,20,1496,758,1.872,0.187,6640
3,21,1490,774,3.879,0.388,6517
3,22,1482,792,4.471,0.447,6637
3,23,1466,802,4.283,0.428,7011
3,24,1442,824,7.391,0.739,6958
3,25,1436,830,1.926,0.193,7162
3,26,1428,836,2.270,0.227,7312
3,27,1418,842,2.647,0.265,6514
3,28,1382,842,8.172,0.817,7525
3,29,1370,840,2.762,0.276,6896
3,30,1362,838,1.872,0.187,7682
3,31,1342,836,4.563,0.456,7404
3,32,1308,834,7.731,0.773,7351
3,33,1304,832,1.015,0.102,7541
3,34,1282,828,5.076,0.508,7322
3,35,1272,822,2.647,0.265,7283
3,36,1250,814,5.314,0.531,7484
3,37,1226,810,5.523,0.552,7593
3,38,1202,810,5.448,0.545,7591
3,39,1186,814,3.744,0.374,7944
3,40,1176,820,2.647,0.265,7760
3,41,1162,840,5.542,0.554,7697
3,42,1146,856,5.136,0.514,7645
3,43,1126,858,4.563,0.456,6949
3,44,1124,856,0.642,0.064,7941
3,45,1122,852,1.015,0.102,8315
3,46,1120,840,2.762,0.276,7161
3,47,1114,820,4.740,0.474,8468
3,48,1106,802,4.471,0.447,8129
3,49,1104,788,3.210,0.321,8714
3,50,1094,768,5.076,0.508,7839
3,51,1084,758,3.210,0.321,7717
3,52,1070,750,3.660,0.366,8823
3,53,1062,746,2.030,0.203,7821
3,54,1058,744,1.015,0.102,8498
3,55,1054,742,1.015,0.102,7748
3,56,1052,740,0.642,0.064,7552
4,1,1152,124,-1.000,-1.000,7577
4,2,1156,124,0.908,0.091,7046
4,3,1168,120,2.871,0.287,7691
4,4,1186,116,4.186,0.419,6800
4,5,1206,112,4.630,0.463,7956
4,6,1226,118,4.740,0.474,7616
4,7,1240,134,4.826,0.483,7232
4,8,1248,136,1.872,0.187,7632
4,9,1268,150,5.542,0.554,8020
4,10,1274,152,1.436,0.144,7370
4,11,1288,160,3.660,0.366,7478
4,12,1298,166,2.647,0.265,7934
4,13,1302,174,2.030,0.203,7128
4,14,1316,194,5.542,0.554,6632
4,15,1348,222,9.652,0.965,7498
4,16,1362,228,3.458,0.346,7176
4,17,1370,236,2.568,0.257,6704
4,18,1372,240,1.015,0.102,4195
5,1,1664,592,-1.000,-1.000,6748
5,2,1654,592,2.270,0.227,6831
5,3,1634,574,6.108,0.611,6709
5,4,1632,566,1.872,0.187,6552
5,5,1630,556,2.315,0.231,6931
5,6,1630,556,0.000,0.000,6903
5,7,1630,552,0.908,0.091,6883
5,8,1626,534,4.186,0.419,6801
5,9,1624,530,1.015,0.102,6923
5,10,1622,520,2.315,0.231,6218
5,11,1614,510,2.907,0.291,6785
5,12,1600,496,4.494,0.449,6683
5,13,1596,486,2.445,0.244,6789
5,14,1580,468,5.467,0.547,6945
5,15,1578,462,1.436,0.144,6331
5,16,1576,458,1.015,0.102,5792
5,17,1576,456,0.454,0.045,6624
5,18,1570,446,2.647,0.265,7288
