Track n°,Slice n°,X,Y,Distance,Velocity,Pixel Value
1,1,482,102,-1.000,-1.000,5657
1,2,462,116,5.542,0.554,5802
1,3,450,122,3.046,0.305,6965
1,4,436,132,3.905,0.391,6406
1,5,412,142,5.902,0.590,5966
1,6,394,144,4.111,0.411,6137
1,7,386,148,2.030,0.203,6655
1,8,372,150,3.210,0.321,6638
1,9,366,154,1.637,0.164,8003
2,1,904,676,-1.000,-1.000,6340
2,2,912,674,1.872,0.187,6150
2,3,930,656,5.778,0.578,5712
2,4,954,628,8.371,0.837,5946
2,5,960,616,3.046,0.305,6526
2,6,978,584,8.334,0.833,6262
2,7,994,552,8.121,0.812,6074
2,8,978,524,7.321,0.732,6843
2,9,964,506,5.176,0.518,5721
2,10,962,496,2.315,0.231,6455
2,11,946,482,4.826,0.483,5944
2,12,900,476,10.530,1.053,5867
2,13,878,476,4.994,0.499,6247
2,14,860,480,4.186,0.419,6786
2,15,836,484,5.523,0.552,6624
2,16,822,484,3.178,0.318,6719
2,17,796,494,6.323,0.632,6156
2,18,776,520,7.446,0.745,6321
2,19,770,544,5.616,0.562,6757
2,20,760,568,5.902,0.590,6590
2,21,756,592,5.523,0.552,7161
2,22,754,600,1.872,0.187,6997
2,23,746,610,2.907,0.291,6797
2,24,746,620,2.270,0.227,6745
2,25,740,644,5.616,0.562,6126
2,26,738,654,2.315,0.231,5791
2,27,724,658,3.305,0.331,6847
2,28,694,658,6.810,0.681,7460
2,29,670,662,5.523,0.552,6999
2,30,646,662,5.448,0.545,6995
2,31,634,662,2.724,0.272,7067
2,32,628,658,1.637,0.164,7012
2,33,618,652,2.647,0.265,6340
2,34,610,636,4.061,0.406,6531
2,35,570,604,11.628,1.163,6801
2,36,554,592,4.540,0.454,6577
2,37,540,588,3.305,0.331,6432
3,1,1544,504,-1.000,-1.000,5216
3,2,1524,496,4.890,0.489,5930
3,3,1524,496,0.000,0.000,6199
3,4,1526,488,1.872,0.187,5829
3,5,1528,486,0.642,0.064,5672
3,6,1536,476,2.907,0.291,6052
3,7,1542,456,4.740,0.474,6113
3,8,1546,448,2.030,0.203,6252
3,9,1550,434,3.305,0.331,6313
3,10,1554,416,4.186,0.419,6080
3,11,1564,406,3.210,0.321,6795
3,12,1576,386,5.295,0.529,6842
3,13,1584,376,2.907,0.291,6379
3,14,1584,364,2.724,0.272,6174
3,15,1588,350,3.305,0.331,5494
3,16,1588,338,2.724,0.272,5803
3,17,1580,324,3.660,0.366,6422
3,18,1576,306,4.186,0.419,6393
3,19,1572,296,2.445,0.244,6079
3,20,1570,290,1.436,0.144,6891
3,21,1570,290,0.000,0.000,5575
3,22,1568,288,0.642,0.064,5727
3,23,1560,278,2.907,0.291,5596
3,24,1544,264,4.826,0.483,6498
3,25,1534,264,2.270,0.227,5777
3,26,1514,264,4.540,0.454,6074
3,27,1502,264,2.724,0.272,6190
3,28,1494,264,1.816,0.182,5755
3,29,1480,262,3.210,0.321,6255
3,30,1464,258,3.744,0.374,6734
3,31,1442,258,4.994,0.499,5316
3,32,1420,258,4.994,0.499,5607
3,33,1412,258,1.816,0.182,7179
3,34,1394,258,4.086,0.409,5928
