Track n°,Slice n°,X,Y,Distance,Velocity,Pixel Value
1,1,1044,200,-1.000,-1.000,5269
1,2,1026,202,4.111,0.411,4699
1,3,1026,210,1.816,0.182,5354
1,4,1026,214,0.908,0.091,5418
1,5,1006,232,6.108,0.611,5057
1,6,998,240,2.568,0.257,5298
1,7,994,246,1.637,0.164,5515
1,8,992,252,1.436,0.144,5436
1,9,958,292,11.917,1.192,5401
1,10,946,304,3.852,0.385,5577
1,11,940,310,1.926,0.193,5508
1,12,924,306,3.744,0.374,5228
1,13,912,304,2.762,0.276,5532
1,14,904,304,1.816,0.182,5542
1,15,898,304,1.362,0.136,5446
1,16,894,306,1.015,0.102,5455
1,17,880,312,3.458,0.346,5256
1,18,876,310,1.015,0.102,5546
1,19,868,306,2.030,0.203,5744
1,20,862,306,1.362,0.136,5216
1,21,852,306,2.270,0.227,5067
1,22,842,306,2.270,0.227,5079
1,23,830,304,2.762,0.276,5079
1,24,830,304,0.000,0.000,5532
1,25,830,304,0.000,0.000,5747
1,26,832,312,1.872,0.187,5847
1,27,834,316,1.015,0.102,5290
1,28,836,316,0.454,0.045,5348
1,29,822,310,3.458,0.346,5670
1,30,814,304,2.270,0.227,5532
1,31,808,304,1.362,0.136,5413
1,32,804,300,1.284,0.128,5317
1,33,792,300,2.724,0.272,5232
1,34,792,300,0.000,0.000,5735
1,35,792,298,0.454,0.045,5846
1,36,786,296,1.436,0.144,5568
1,37,770,288,4.061,0.406,5528
1,38,752,276,4.911,0.491,5775
1,39,744,272,2.030,0.203,5576
1,40,726,270,4.111,0.411,5346
1,41,706,264,4.740,0.474,5233
1,42,688,258,4.307,0.431,5923
1,43,672,256,3.660,0.366,5385
1,44,644,254,6.372,0.637,5604
1,45,634,252,2.315,0.231,5420
1,46,616,246,4.307,0.431,5323
1,47,598,242,4.186,0.419,5474
1,48,582,238,3.744,0.374,5432
1,49,572,230,2.907,0.291,5887
1,50,554,220,4.674,0.467,6077
1,51,540,208,4.186,0.419,5675
1,52,528,192,4.540,0.454,5915
1,53,524,174,4.186,0.419,5509
1,54,518,162,3.046,0.305,5036
1,55,518,152,2.270,0.227,5341
1,56,516,148,1.015,0.102,5811
1,57,516,142,1.362,0.136,5443
1,58,516,122,4.540,0.454,4661
1,59,514,116,1.436,0.144,5760
1,60,512,106,2.315,0.231,5609
1,61,510,102,1.015,0.102,5219
1,62,502,94,2.568,0.257,5541
1,63,496,80,3.458,0.346,5793
1,64,486,66,3.905,0.391,5859
1,65,480,56,2.647,0.265,5979
1,66,460,28,7.811,0.781,5937
1,67,460,22,1.362,0.136,5816
1,68,458,8,3.210,0.321,5840
1,69,458,4,0.908,0.091,6126
2,1,712,704,-1.000,-1.000,5616
2,2,712,710,1.362,0.136,5657
2,3,702,724,3.905,0.391,5699
2,4,676,732,6.175,0.618,5294
2,5,634,732,9.534,0.953,5588
2,6,612,732,4.994,0.499,5473
2,7,588,728,5.523,0.552,5308
2,8,562,726,5.919,0.592,5252
2,9,538,722,5.523,0.552,5928
2,10,528,722,2.270,0.227,5102
2,11,510,722,4.086,0.409,4488
2,12,496,728,3.458,0.346,4362
2,13,492,730,1.015,0.102,6078
2,14,474,736,4.307,0.431,5750
2,15,460,754,5.176,0.518,5451
2,16,448,762,3.274,0.327,5642
2,17,428,770,4.890,0.489,5569
2,18,406,778,5.314,0.531,5282
2,19,398,780,1.872,0.187,5621
2,20,356,774,9.631,0.963,5680
2,21,336,760,5.542,0.554,5584
2,22,330,748,3.046,0.305,5179
2,23,330,732,3.632,0.363,5282
2,24,326,730,1.015,0.102,5803
2,25,322,724,1.637,0.164,5690
2,26,318,720,1.284,0.128,6152
2,27,310,708,3.274,0.327,5608
2,28,292,704,4.186,0.419,6181
2,29,292,704,0.000,0.000,5727
2,30,288,704,0.908,0.091,5895
2,31,278,704,2.270,0.227,5457
2,32,272,706,1.436,0.144,5880
2,33,268,712,1.637,0.164,5624
2,34,262,712,1.362,0.136,5192
3,1,306,484,-1.000,-1.000,6131
3,2,308,476,1.872,0.187,5168
3,3,310,466,2.315,0.231,5499
3,4,318,448,4.471,0.447,6145
3,5,324,430,4.307,0.431,5448
3,6,328,412,4.186,0.419,4907
3,7,336,398,3.660,0.366,5334
