Track n°,Slice n°,X,Y,Distance,Velocity,Pixel Value
1,1,504,592,-1.000,-1.000,3799
1,2,502,580,2.762,0.276,3871
1,3,482,570,5.076,0.508,3893
1,4,478,560,2.445,0.244,4028
1,5,466,540,5.295,0.529,4325
1,6,448,514,7.178,0.718,4059
1,7,440,502,3.274,0.327,4070
1,8,428,480,5.689,0.569,3555
1,9,408,458,6.749,0.675,4436
1,10,386,432,7.731,0.773,4009
1,11,386,430,0.454,0.045,4123
1,12,382,424,1.637,0.164,3812
1,13,368,414,3.905,0.391,3980
1,14,364,408,1.637,0.164,4150
1,15,354,402,2.647,0.265,4027
1,16,342,392,3.546,0.355,3372
1,17,336,380,3.046,0.305,3804
1,18,328,348,7.488,0.749,4195
1,19,326,344,1.015,0.102,3985
1,20,316,338,2.647,0.265,3927
1,21,302,328,3.905,0.391,4066
1,22,294,322,2.270,0.227,3967
1,23,290,320,1.015,0.102,3785
1,24,288,320,0.454,0.045,3728
1,25,284,320,0.908,0.091,3827
1,26,282,316,1.015,0.102,3818
1,27,278,314,1.015,0.102,4325
1,28,268,308,2.647,0.265,4607
1,29,266,306,0.642,0.064,3940
1,30,260,300,1.926,0.193,4695
1,31,250,278,5.486,0.549,3483
1,32,242,268,2.907,0.291,4181
1,33,238,260,2.030,0.203,3901
1,34,222,252,4.061,0.406,4191
1,35,216,246,1.926,0.193,4243
1,36,216,244,0.454,0.045,4502
1,37,216,240,0.908,0.091,4211
1,38,216,226,3.178,0.318,3992
1,39,216,210,3.632,0.363,4312
1,40,216,190,4.540,0.454,4393
1,41,218,174,3.660,0.366,4211
1,42,220,164,2.315,0.231,4209
1,43,222,152,2.762,0.276,3782
1,44,226,138,3.305,0.331,3573
1,45,232,128,2.647,0.265,3797
1,46,234,116,2.762,0.276,3853
1,47,236,104,2.762,0.276,4086
1,48,242,88,3.879,0.388,4085
1,49,246,78,2.445,0.244,4259
1,50,262,60,5.467,0.547,4296
1,51,270,52,2.568,0.257,4623
1,52,284,42,3.905,0.391,4911
1,53,294,36,2.647,0.265,2915
1,54,304,28,2.907,0.291,2925
1,55,310,20,2.270,0.227,3569
1,56,320,18,2.315,0.231,4491
1,57,324,18,0.908,0.091,3984
1,58,328,16,1.015,0.102,3759
1,59,330,16,0.454,0.045,3413
1,60,330,14,0.454,0.045,3526
1,61,330,14,0.000,0.000,4150
1,62,326,10,1.284,0.128,4205
1,63,326,10,0.000,0.000,4410
1,64,326,8,0.454,0.045,4383
2,1,496,376,-1.000,-1.000,4013
2,2,496,370,1.362,0.136,4210
2,3,490,360,2.647,0.265,4034
2,4,468,346,5.919,0.592,4068
2,5,436,330,8.121,0.812,4100
2,6,404,310,8.566,0.857,4029
2,7,354,262,15.734,1.573,3295
2,8,344,244,4.674,0.467,3581
2,9,332,228,4.540,0.454,3895
2,10,324,212,4.061,0.406,4026
2,11,308,194,5.467,0.547,3797
2,12,294,174,5.542,0.554,3671
2,13,278,156,5.467,0.547,4126
2,14,260,144,4.911,0.491,3985
2,15,222,110,11.575,1.157,3898
2,16,194,90,7.811,0.781,3688
2,17,180,78,4.186,0.419,3899
2,18,172,66,3.274,0.327,4209
2,19,156,50,5.136,0.514,4299
