Track n°,Slice n°,X,Y,Distance,Velocity,Pixel Value
1,1,350,508,-1.000,-1.000,5936
1,2,358,510,1.872,0.187,5381
1,3,376,502,4.471,0.447,5422
1,4,390,500,3.210,0.321,5696
1,5,406,504,3.744,0.374,5532
1,6,418,514,3.546,0.355,5728
1,7,430,524,3.546,0.355,5603
1,8,440,524,2.270,0.227,5625
1,9,448,524,1.816,0.182,5512
1,10,470,552,8.083,0.808,5908
1,11,462,546,2.270,0.227,5176
1,12,462,546,0.000,0.000,5749
1,13,470,546,1.816,0.182,5399
1,14,472,546,0.454,0.045,5653
1,15,486,546,3.178,0.318,5579
1,16,502,534,4.540,0.454,5931
1,17,522,516,6.108,0.611,6149
1,18,536,508,3.660,0.366,6147
1,19,546,504,2.445,0.244,5636
1,20,554,500,2.030,0.203,5865
1,21,564,496,2.445,0.244,5235
1,22,576,494,2.762,0.276,5947
1,23,594,482,4.911,0.491,4991
1,24,604,470,3.546,0.355,5984
1,25,616,458,3.852,0.385,5369
1,26,626,446,3.546,0.355,4288
1,27,636,414,7.610,0.761,5944
1,28,648,402,3.852,0.385,5982
1,29,666,374,7.556,0.756,6387
1,30,678,364,3.546,0.355,5666
1,31,688,352,3.546,0.355,5114
1,32,710,324,8.083,0.808,4325
1,33,724,308,4.826,0.483,5543
1,34,744,286,6.749,0.675,4929
1,35,758,268,5.176,0.518,6131
1,36,772,260,3.660,0.366,5277
1,37,786,260,3.178,0.318,5018
1,38,806,258,4.563,0.456,4688
1,39,822,236,6.175,0.618,5237
1,40,826,230,1.637,0.164,5506
1,41,836,220,3.210,0.321,5395
1,42,844,202,4.471,0.447,4784
1,43,854,188,3.905,0.391,4430
1,44,872,170,5.778,0.578,5308
1,45,878,162,2.270,0.227,5821
1,46,882,146,3.744,0.374,5436
1,47,882,136,2.270,0.227,5684
1,48,878,128,2.030,0.203,4817
1,49,866,104,6.091,0.609,5141
1,50,860,98,1.926,0.193,3242
1,51,852,70,6.610,0.661,6273
1,52,848,56,3.305,0.331,3912
1,53,842,30,6.057,0.606,5352
1,54,838,26,1.284,0.128,5663
1,55,836,12,3.210,0.321,2923
1,56,830,6,1.926,0.193,5301
2,1,744,724,-1.000,-1.000,5213
2,2,742,712,2.762,0.276,5187
2,3,748,688,5.616,0.562,5377
2,4,748,684,0.908,0.091,5515
2,5,748,682,0.454,0.045,5400
2,6,752,676,1.637,0.164,5738
2,7,756,668,2.030,0.203,5659
2,8,756,664,0.908,0.091,5543
2,9,746,660,2.445,0.244,5647
2,10,740,650,2.647,0.265,5441
2,11,726,636,4.494,0.449,5487
2,12,710,612,6.548,0.655,5535
2,13,702,606,2.270,0.227,5557
2,14,696,598,2.270,0.227,5619
2,15,686,588,3.210,0.321,5458
2,16,676,584,2.445,0.244,5645
2,17,666,574,3.210,0.321,5185
2,18,662,568,1.637,0.164,5324
2,19,660,564,1.015,0.102,5184
2,20,660,558,1.362,0.136,5531
