Track n°,Slice n°,X,Y,Distance,Velocity,Pixel Value
1,1,856,252,-1.000,-1.000,7252
1,2,832,226,8.032,0.803,9066
1,3,832,228,0.454,0.045,8794
1,4,834,232,1.015,0.102,8050
1,5,836,250,4.111,0.411,9151
1,6,836,276,5.902,0.590,8803
1,7,836,304,6.356,0.636,8636
1,8,834,314,2.315,0.231,6652
1,9,820,322,3.660,0.366,7242
1,10,794,332,6.323,0.632,6705
1,11,760,334,7.731,0.773,9046
1,12,744,338,3.744,0.374,9008
1,13,722,338,4.994,0.499,8564
1,14,714,332,2.270,0.227,7691
1,15,684,328,6.870,0.687,8977
1,16,668,322,3.879,0.388,8417
1,17,652,318,3.744,0.374,8802
1,18,638,312,3.458,0.346,7496
1,19,614,304,5.743,0.574,9737
1,20,600,302,3.210,0.321,9026
1,21,592,300,1.872,0.187,9242
1,22,584,292,2.568,0.257,9228
1,23,578,284,2.270,0.227,8413
1,24,570,280,2.030,0.203,8767
1,25,560,280,2.270,0.227,8737
1,26,542,278,4.111,0.411,8693
1,27,518,280,5.467,0.547,8580
1,28,488,288,7.048,0.705,8705
1,29,462,288,5.902,0.590,8495
1,30,444,294,4.307,0.431,8417
1,31,434,296,2.315,0.231,8212
1,32,416,292,4.186,0.419,7850
1,33,406,290,2.315,0.231,6856
1,34,382,288,5.467,0.547,8490
1,35,362,282,4.740,0.474,8312
1,36,352,280,2.315,0.231,9015
1,37,344,278,1.872,0.187,8629
1,38,342,272,1.436,0.144,8902
1,39,328,266,3.458,0.346,8753
1,40,316,264,2.762,0.276,8161
1,41,308,260,2.030,0.203,8351
1,42,302,256,1.637,0.164,8322
1,43,298,252,1.284,0.128,8866
1,44,296,248,1.015,0.102,8274
1,45,276,244,4.630,0.463,8628
1,46,266,242,2.315,0.231,8829
1,47,262,240,1.015,0.102,7655
1,48,262,238,0.454,0.045,8924
1,49,262,238,0.000,0.000,8967
1,50,262,236,0.454,0.045,9068
1,51,262,234,0.454,0.045,8397
1,52,262,232,0.454,0.045,8436
1,53,254,230,1.872,0.187,8314
1,54,244,226,2.445,0.244,8635
1,55,212,224,7.278,0.728,8360
1,56,192,224,4.540,0.454,8700
1,57,160,224,7.264,0.726,8293
1,58,78,222,18.620,1.862,8917
1,59,62,218,3.744,0.374,8840
1,60,46,218,3.632,0.363,8381
1,61,36,222,2.445,0.244,8503
1,62,20,222,3.632,0.363,8332
1,63,14,222,1.362,0.136,9809
2,1,486,472,-1.000,-1.000,9448
2,2,486,472,0.000,0.000,9153
2,3,482,466,1.637,0.164,9945
2,4,474,464,1.872,0.187,9284
2,5,460,464,3.178,0.318,8735
2,6,446,462,3.210,0.321,8114
2,7,436,462,2.270,0.227,8992
2,8,432,456,1.637,0.164,8339
2,9,414,446,4.674,0.467,8826
2,10,400,432,4.494,0.449,9073
2,11,392,424,2.568,0.257,8676
2,12,378,412,4.186,0.419,9062
2,13,352,404,6.175,0.618,9466
2,14,340,404,2.724,0.272,8616
2,15,332,402,1.872,0.187,9169
2,16,326,402,1.362,0.136,8798
2,17,324,400,0.642,0.064,8156
2,18,322,396,1.015,0.102,9569
2,19,316,390,1.926,0.193,8196
2,20,314,386,1.015,0.102,8402
2,21,294,384,4.563,0.456,8797
2,22,284,378,2.647,0.265,9431
2,23,280,372,1.637,0.164,8759
2,24,260,372,4.540,0.454,8769
2,25,248,372,2.724,0.272,9584
2,26,238,370,2.315,0.231,9024
2,27,226,362,3.274,0.327,9926
2,28,216,358,2.445,0.244,8824
2,29,210,350,2.270,0.227,8981
2,30,202,346,2.030,0.203,8757
2,31,192,350,2.445,0.244,8631
2,32,180,354,2.871,0.287,8824
2,33,172,358,2.030,0.203,8322
2,34,158,360,3.210,0.321,7610
2,35,148,364,2.445,0.244,8599
2,36,144,372,2.030,0.203,8394
3,1,878,470,-1.000,-1.000,8459
3,2,878,470,0.000,0.000,7831
3,3,878,470,0.000,0.000,8905
3,4,878,470,0.000,0.000,9107
3,5,878,470,0.000,0.000,9555
3,6,880,470,0.454,0.045,8494
3,7,888,470,1.816,0.182,8066
3,8,894,472,1.436,0.144,8779
3,9,896,472,0.454,0.045,8220
3,10,898,472,0.454,0.045,8734
3,11,902,474,1.015,0.102,8585
3,12,904,474,0.454,0.045,9172
3,13,906,474,0.454,0.045,9000
3,14,908,474,0.454,0.045,9352
3,15,908,472,0.454,0.045,8648
3,16,906,470,0.642,0.064,8555
3,17,898,466,2.030,0.203,8685
3,18,880,462,4.186,0.419,8899
3,19,868,456,3.046,0.305,8676
3,20,854,448,3.660,0.366,9552
3,21,848,436,3.046,0.305,9059
3,22,842,428,2.270,0.227,8870
3,23,842,418,2.270,0.227,8865
3,24,844,408,2.315,0.231,9092
3,25,846,404,1.015,0.102,8568
3,26,852,400,1.637,0.164,8726
3,27,860,400,1.816,0.182,9280
3,28,866,398,1.436,0.144,9274
3,29,882,392,3.879,0.388,8196
3,30,902,390,4.563,0.456,8772
3,31,916,386,3.305,0.331,8941
3,32,932,384,3.660,0.366,8760
3,33,940,384,1.816,0.182,8197
3,34,948,384,1.816,0.182,8511
3,35,954,382,1.436,0.144,8675
3,36,958,382,0.908,0.091,9225
3,37,960,384,0.642,0.064,8993
3,38,960,384,0.000,0.000,9187
