Track n°,Slice n°,X,Y,Distance,Velocity,Pixel Value
1,1,574,814,-1.000,-1.000,10875
1,2,574,804,2.270,0.227,7581
1,3,578,816,2.871,0.287,9766
1,4,578,818,0.454,0.045,7686
1,5,588,810,2.907,0.291,7459
1,6,592,804,1.637,0.164,7732
1,7,596,788,3.744,0.374,8040
1,8,596,782,1.362,0.136,6447
1,9,588,766,4.061,0.406,9525
1,10,582,758,2.270,0.227,9172
1,11,580,754,1.015,0.102,8199
1,12,580,748,1.362,0.136,8110
1,13,582,744,1.015,0.102,7835
1,14,582,738,1.362,0.136,6564
1,15,588,736,1.436,0.144,7469
1,16,584,730,1.637,0.164,5389
1,17,566,730,4.086,0.409,7662
1,18,550,740,4.283,0.428,8143
1,19,540,754,3.905,0.391,8347
1,20,536,762,2.030,0.203,8053
1,21,536,770,1.816,0.182,8456
1,22,542,788,4.307,0.431,6813
1,23,550,800,3.274,0.327,8360
1,24,568,784,5.467,0.547,7256
1,25,570,776,1.872,0.187,7720
1,26,570,770,1.362,0.136,8360
1,27,572,764,1.436,0.144,8568
1,28,570,760,1.015,0.102,8570
1,29,568,756,1.015,0.102,8140
1,30,566,752,1.015,0.102,7764
1,31,564,750,0.642,0.064,8948
1,32,558,750,1.362,0.136,8196
1,33,552,744,1.926,0.193,8274
1,34,550,738,1.436,0.144,7897
1,35,544,728,2.647,0.265,8341
1,36,542,726,0.642,0.064,7733
1,37,528,726,3.178,0.318,7977
1,38,514,732,3.458,0.346,7668
1,39,506,736,2.030,0.203,8062
1,40,498,742,2.270,0.227,7361
1,41,492,756,3.458,0.346,7115
1,42,494,760,1.015,0.102,7545
1,43,502,760,1.816,0.182,7556
1,44,512,760,2.270,0.227,8323
1,45,514,760,0.454,0.045,8067
1,46,514,764,0.908,0.091,7946
1,47,516,770,1.436,0.144,8051
1,48,518,782,2.762,0.276,7777
1,49,520,790,1.872,0.187,8041
1,50,522,794,1.015,0.102,8574
1,51,524,794,0.454,0.045,8169
1,52,524,796,0.454,0.045,7985
1,53,524,800,0.908,0.091,8173
1,54,518,802,1.436,0.144,7791
1,55,502,802,3.632,0.363,8076
1,56,494,802,1.816,0.182,8173
1,57,488,804,1.436,0.144,8581
1,58,486,804,0.454,0.045,8314
1,59,484,810,1.436,0.144,8567
1,60,480,816,1.637,0.164,7378
1,61,480,824,1.816,0.182,11150
1,62,496,830,3.879,0.388,8206
1,63,502,830,1.362,0.136,7889
1,64,508,830,1.362,0.136,7888
1,65,512,830,0.908,0.091,7193
1,66,516,834,1.284,0.128,7889
1,67,522,840,1.926,0.193,8420
1,68,528,846,1.926,0.193,7702
1,69,532,848,1.015,0.102,7379
1,70,536,850,1.015,0.102,7074
1,71,542,850,1.362,0.136,7461
1,72,550,850,1.816,0.182,6717
1,73,554,850,0.908,0.091,8086
2,1,838,628,-1.000,-1.000,8202
2,2,838,626,0.454,0.045,8640
2,3,842,616,2.445,0.244,7729
2,4,852,608,2.907,0.291,7988
2,5,862,596,3.546,0.355,7787
2,6,868,588,2.270,0.227,8662
2,7,872,580,2.030,0.203,8913
2,8,872,572,1.816,0.182,8559
2,9,870,564,1.872,0.187,7542
2,10,866,564,0.908,0.091,13976
2,11,866,556,1.816,0.182,7455
2,12,876,550,2.647,0.265,9907
2,13,876,546,0.908,0.091,8699
2,14,876,540,1.362,0.136,8182
2,15,870,536,1.637,0.164,8699
2,16,870,534,0.454,0.045,7670
2,17,870,532,0.454,0.045,7449
2,18,864,530,1.436,0.144,6986
2,19,854,514,4.283,0.428,8155
2,20,848,494,4.740,0.474,8448
2,21,844,490,1.284,0.128,8157
2,22,842,486,1.015,0.102,8139
2,23,836,480,1.926,0.193,8912
2,24,820,484,3.744,0.374,8369
2,25,812,486,1.872,0.187,7990
2,26,808,486,0.908,0.091,8443
2,27,808,486,0.000,0.000,8427
2,28,808,486,0.000,0.000,8647
2,29,802,486,1.362,0.136,9081
2,30,794,490,2.030,0.203,7712
2,31,794,490,0.000,0.000,8233
2,32,788,508,4.307,0.431,8700
2,33,788,518,2.270,0.227,8345
2,34,802,520,3.210,0.321,7512
2,35,804,522,0.642,0.064,7872
2,36,810,526,1.637,0.164,7892
2,37,810,530,0.908,0.091,8488
2,38,812,532,0.642,0.064,8405
2,39,812,536,0.908,0.091,8174
2,40,814,542,1.436,0.144,8459
2,41,814,554,2.724,0.272,7925
2,42,818,564,2.445,0.244,8465
2,43,822,576,2.871,0.287,8144
2,44,824,594,4.111,0.411,8307
2,45,826,618,5.467,0.547,8252
2,46,834,644,6.175,0.618,8379
2,47,852,678,8.733,0.873,8592
2,48,860,696,4.471,0.447,8423
2,49,864,700,1.284,0.128,8272
2,50,868,712,2.871,0.287,8295
2,51,874,726,3.458,0.346,8717
2,52,876,734,1.872,0.187,8130
2,53,876,738,0.908,0.091,7765
2,54,882,750,3.046,0.305,8169
2,55,884,758,1.872,0.187,8272
2,56,886,768,2.315,0.231,8648
2,57,886,778,2.270,0.227,8476
2,58,888,788,2.315,0.231,8138
2,59,890,790,0.642,0.064,7809
2,60,892,798,1.872,0.187,8637
2,61,896,792,1.637,0.164,8058
2,62,896,792,0.000,0.000,8731
2,63,890,798,1.926,0.193,8111
2,64,890,814,3.632,0.363,8341
2,65,890,826,2.724,0.272,8943
2,66,896,840,3.458,0.346,7739
2,67,898,846,1.436,0.144,8013
2,68,900,854,1.872,0.187,8565
2,69,896,868,3.305,0.331,7243
2,70,896,874,1.362,0.136,8374
2,71,898,876,0.642,0.064,8295
2,72,906,878,1.872,0.187,8854
2,73,918,884,3.046,0.305,8066
3,1,1096,534,-1.000,-1.000,7602
3,2,1094,546,2.762,0.276,8039
3,3,1114,552,4.740,0.474,8246
3,4,1126,556,2.871,0.287,8272
3,5,1130,568,2.871,0.287,8179
3,6,1140,588,5.076,0.508,7335
3,7,1150,596,2.907,0.291,7347
3,8,1176,622,8.347,0.835,8849
3,9,1206,632,7.178,0.718,8050
3,10,1232,652,7.446,0.745,7471
3,11,1246,656,3.305,0.331,7878
3,12,1280,674,8.733,0.873,7532
3,13,1332,694,12.647,1.265,7689
3,14,1346,700,3.458,0.346,7563
3,15,1378,718,8.334,0.833,7095
3,16,1404,732,6.703,0.670,7693
3,17,1408,740,2.030,0.203,7771
3,18,1412,750,2.445,0.244,6946
3,19,1412,768,4.086,0.409,7529
3,20,1404,780,3.274,0.327,8232
3,21,1390,792,4.186,0.419,7526
3,22,1388,798,1.436,0.144,7115
3,23,1388,810,2.724,0.272,7350
3,24,1388,814,0.908,0.091,7504
3,25,1388,818,0.908,0.091,7303
3,26,1388,818,0.000,0.000,7668
3,27,1388,822,0.908,0.091,7199
3,28,1386,828,1.436,0.144,7781
3,29,1382,836,2.030,0.203,7341
3,30,1370,844,3.274,0.327,6962
3,31,1370,848,0.908,0.091,8075
3,32,1352,854,4.307,0.431,7312
3,33,1308,838,10.628,1.063,7856
3,34,1280,820,7.556,0.756,7870
3,35,1248,798,8.815,0.882,7228
3,36,1224,790,5.743,0.574,7383
3,37,1218,786,1.637,0.164,7676
3,38,1200,782,4.186,0.419,7749
3,39,1184,794,4.540,0.454,7841
3,40,1174,816,5.486,0.549,7809
3,41,1144,822,6.945,0.694,7857
3,42,1140,820,1.015,0.102,8155
3,43,1124,820,3.632,0.363,8003
3,44,1112,832,3.852,0.385,8396
3,45,1098,866,8.347,0.835,8880
3,46,1088,910,10.243,1.024,6400
3,47,1072,942,8.121,0.812,9549
3,48,1054,978,9.137,0.914,5745
3,49,1040,988,3.905,0.391,7691
3,50,1010,1026,10.990,1.099,7790
3,51,996,1040,4.494,0.449,8135
3,52,964,1080,11.628,1.163,7538
3,53,958,1088,2.270,0.227,6996
3,54,918,1094,9.182,0.918,7717
3,55,890,1096,6.372,0.637,7919
3,56,854,1096,8.172,0.817,7996
3,57,834,1102,4.740,0.474,7161
3,58,822,1106,2.871,0.287,7785
3,59,804,1104,4.111,0.411,7626
3,60,796,1100,2.030,0.203,7634
3,61,778,1082,5.778,0.578,8474
3,62,774,1066,3.744,0.374,8208
3,63,774,1050,3.632,0.363,8220
3,64,772,1028,5.015,0.501,7816
3,65,762,1000,6.749,0.675,7828
3,66,758,954,10.481,1.048,7677
3,67,754,942,2.871,0.287,8161
3,68,754,936,1.362,0.136,8378
3,69,754,920,3.632,0.363,7333
3,70,746,894,6.175,0.618,8222
3,71,738,872,5.314,0.531,7787
3,72,730,844,6.610,0.661,7971
3,73,730,826,4.086,0.409,8325
4,1,482,416,-1.000,-1.000,7394
4,2,482,416,0.000,0.000,8598
4,3,484,416,0.454,0.045,7294
4,4,486,422,1.436,0.144,8250
4,5,492,432,2.647,0.265,8277
4,6,492,434,0.454,0.045,6964
4,7,492,434,0.000,0.000,8419
4,8,492,432,0.454,0.045,7305
4,9,494,432,0.454,0.045,7638
4,10,494,432,0.000,0.000,8101
4,11,494,432,0.000,0.000,8102
4,12,492,432,0.454,0.045,7314
4,13,494,434,0.642,0.064,7708
4,14,494,436,0.454,0.045,8417
4,15,498,440,1.284,0.128,7315
4,16,502,440,0.908,0.091,7629
4,17,508,444,1.637,0.164,8292
4,18,514,446,1.436,0.144,8436
4,19,518,446,0.908,0.091,7818
4,20,524,448,1.436,0.144,8514
4,21,532,454,2.270,0.227,7786
4,22,540,456,1.872,0.187,8036
4,23,544,462,1.637,0.164,8231
4,24,552,472,2.907,0.291,6728
4,25,558,486,3.458,0.346,7344
4,26,564,490,1.637,0.164,8085
4,27,566,492,0.642,0.064,7553
4,28,574,492,1.816,0.182,8351
4,29,580,492,1.362,0.136,7991
4,30,584,492,0.908,0.091,7907
4,31,590,494,1.436,0.144,7517
4,32,594,494,0.908,0.091,7579
4,33,598,498,1.284,0.128,7461
4,34,600,506,1.872,0.187,7670
4,35,600,516,2.270,0.227,7621
4,36,600,524,1.816,0.182,8123
4,37,598,528,1.015,0.102,7881
4,38,596,530,0.642,0.064,8447
4,39,602,534,1.637,0.164,7950
4,40,618,552,5.467,0.547,7906
4,41,630,562,3.546,0.355,8007
4,42,646,582,5.814,0.581,7117
4,43,648,586,1.015,0.102,8838
4,44,652,588,1.015,0.102,8763
4,45,662,602,3.905,0.391,9617
4,46,664,602,0.454,0.045,8347
4,47,672,596,2.270,0.227,8485
4,48,676,594,1.015,0.102,7818
4,49,682,592,1.436,0.144,7486
4,50,688,592,1.362,0.136,8111
4,51,694,588,1.637,0.164,8697
4,52,700,588,1.362,0.136,8235
4,53,702,588,0.454,0.045,8037
4,54,716,594,3.458,0.346,7873
4,55,726,602,2.907,0.291,7976
4,56,742,614,4.540,0.454,7655
4,57,752,626,3.546,0.355,8042
4,58,756,626,0.908,0.091,7520
4,59,762,630,1.637,0.164,7943
4,60,768,626,1.637,0.164,8442
4,61,774,616,2.647,0.265,8084
4,62,774,608,1.816,0.182,8365
4,63,772,604,1.015,0.102,7852
4,64,770,600,1.015,0.102,8263
4,65,752,590,4.674,0.467,8166
4,66,752,588,0.454,0.045,8084
4,67,750,584,1.015,0.102,7997
4,68,750,582,0.454,0.045,8423
4,69,750,580,0.454,0.045,8476
4,70,754,578,1.015,0.102,8755
4,71,764,590,3.546,0.355,7724
4,72,768,594,1.284,0.128,7438
4,73,788,608,5.542,0.554,8579
5,1,1396,834,-1.000,-1.000,7882
5,2,1404,820,3.660,0.366,7156
5,3,1412,812,2.568,0.257,7489
5,4,1420,808,2.030,0.203,7480
5,5,1430,800,2.907,0.291,7709
5,6,1440,796,2.445,0.244,8169
5,7,1460,790,4.740,0.474,7273
5,8,1486,776,6.703,0.670,7334
5,9,1506,768,4.890,0.489,6715
5,10,1524,754,5.176,0.518,7658
5,11,1530,746,2.270,0.227,6628
5,12,1530,732,3.178,0.318,7274
5,13,1530,718,3.178,0.318,7743
5,14,1530,702,3.632,0.363,6833
5,15,1532,692,2.315,0.231,7313
5,16,1530,680,2.762,0.276,6632
5,17,1510,658,6.749,0.675,7509
5,18,1498,638,5.295,0.529,6935
5,19,1490,628,2.907,0.291,7883
5,20,1488,618,2.315,0.231,7130
5,21,1482,606,3.046,0.305,7479
5,22,1472,594,3.546,0.355,7431
5,23,1464,586,2.568,0.257,6397
5,24,1458,582,1.637,0.164,6906
5,25,1454,578,1.284,0.128,6487
5,26,1438,554,6.548,0.655,5802
