Track n°,Slice n°,X,Y,Distance,Velocity,Pixel Value
1,1,494,460,-1.000,-1.000,3653
1,2,492,438,5.015,0.501,3667
1,3,486,430,2.270,0.227,3827
1,4,486,426,0.908,0.091,3191
1,5,480,418,2.270,0.227,3409
1,6,470,406,3.546,0.355,3547
1,7,466,398,2.030,0.203,3307
1,8,464,392,1.436,0.144,2927
1,9,464,392,0.000,0.000,2942
1,10,460,390,1.015,0.102,3009
1,11,456,390,0.908,0.091,3398
1,12,454,390,0.454,0.045,3401
1,13,436,388,4.111,0.411,3526
1,14,430,384,1.637,0.164,3403
1,15,422,380,2.030,0.203,3633
1,16,422,376,0.908,0.091,3314
1,17,422,376,0.000,0.000,3559
1,18,418,370,1.637,0.164,3839
1,19,410,358,3.274,0.327,3106
1,20,406,354,1.284,0.128,3136
1,21,400,352,1.436,0.144,3317
1,22,392,348,2.030,0.203,3226
1,23,384,340,2.568,0.257,3294
1,24,374,334,2.647,0.265,2947
1,25,372,328,1.436,0.144,3775
1,26,360,320,3.274,0.327,3096
1,27,348,314,3.046,0.305,2850
1,28,338,314,2.270,0.227,3680
1,29,330,312,1.872,0.187,3758
1,30,324,310,1.436,0.144,3564
1,31,312,308,2.762,0.276,3362
1,32,292,306,4.563,0.456,3518
1,33,284,306,1.816,0.182,3726
1,34,270,304,3.210,0.321,3454
1,35,246,298,5.616,0.562,3237
1,36,232,290,3.660,0.366,3199
1,37,220,288,2.762,0.276,3444
1,38,214,286,1.436,0.144,3466
1,39,198,284,3.660,0.366,3203
1,40,178,280,4.630,0.463,2941
1,41,148,276,6.870,0.687,3292
1,42,134,270,3.458,0.346,3331
1,43,120,262,3.660,0.366,3064
1,44,76,254,10.152,1.015,2608
1,45,68,254,1.816,0.182,2709
1,46,54,252,3.210,0.321,3009
1,47,48,252,1.362,0.136,2750
1,48,42,248,1.637,0.164,3180
1,49,38,244,1.284,0.128,3028
1,50,28,242,2.315,0.231,2670
1,51,20,240,1.872,0.187,3306
1,52,14,240,1.362,0.136,2375
1,53,8,240,1.362,0.136,1873
1,54,2,244,1.637,0.164,1913
2,1,490,898,-1.000,-1.000,3384
2,2,490,898,0.000,0.000,3029
2,3,500,898,2.270,0.227,2847
2,4,504,898,0.908,0.091,2171
2,5,518,900,3.210,0.321,4868
2,6,550,902,7.278,0.728,4127
2,7,568,892,4.674,0.467,3627
2,8,584,882,4.283,0.428,2485
2,9,596,874,3.274,0.327,2131
2,10,608,868,3.046,0.305,1751
2,11,636,866,6.372,0.637,2444
2,12,658,866,4.994,0.499,3130
2,13,674,858,4.061,0.406,3077
2,14,674,844,3.178,0.318,3336
2,15,658,800,10.628,1.063,2917
2,16,646,788,3.852,0.385,2504
2,17,640,778,2.647,0.265,2416
2,18,632,770,2.568,0.257,2696
2,19,626,764,1.926,0.193,3225
2,20,624,758,1.436,0.144,2713
2,21,622,752,1.436,0.144,3405
2,22,620,746,1.436,0.144,3591
2,23,618,734,2.762,0.276,3605
2,24,614,724,2.445,0.244,2970
2,25,606,704,4.890,0.489,2923
2,26,600,692,3.046,0.305,2812
2,27,584,666,6.930,0.693,3219
2,28,580,662,1.284,0.128,3094
2,29,576,654,2.030,0.203,3147
2,30,574,646,1.872,0.187,2822
2,31,572,632,3.210,0.321,2569
2,32,572,622,2.270,0.227,3098
2,33,570,612,2.315,0.231,3782
2,34,560,586,6.323,0.632,3227
2,35,540,564,6.749,0.675,2891
2,36,528,548,4.540,0.454,2882
2,37,514,532,4.826,0.483,2695
2,38,502,518,4.186,0.419,2893
2,39,498,508,2.445,0.244,3286
2,40,494,500,2.030,0.203,3433
2,41,488,488,3.046,0.305,2595
2,42,488,478,2.270,0.227,2677
2,43,484,444,7.771,0.777,3051
2,44,482,432,2.762,0.276,3143
2,45,460,408,7.391,0.739,3021
2,46,448,396,3.852,0.385,3399
2,47,430,372,6.810,0.681,3116
2,48,428,368,1.015,0.102,3234
2,49,420,356,3.274,0.327,2891
2,50,416,348,2.030,0.203,2897
2,51,406,338,3.210,0.321,2910
2,52,402,330,2.030,0.203,3246
2,53,396,322,2.270,0.227,2771
2,54,392,316,1.637,0.164,3478
2,55,386,304,3.046,0.305,3279
2,56,378,294,2.907,0.291,3328
2,57,370,286,2.568,0.257,3697
2,58,362,274,3.274,0.327,3243
2,59,346,262,4.540,0.454,2724
2,60,336,252,3.210,0.321,3522
2,61,320,238,4.826,0.483,3182
2,62,316,218,4.630,0.463,3204
2,63,310,210,2.270,0.227,3313
2,64,308,200,2.315,0.231,3110
2,65,304,190,2.445,0.244,3235
2,66,296,174,4.061,0.406,2805
2,67,288,164,2.907,0.291,3251
2,68,280,148,4.061,0.406,3307
2,69,278,140,1.872,0.187,3000
2,70,276,136,1.015,0.102,3074
2,71,282,132,1.637,0.164,3455
2,72,294,136,2.871,0.287,2853
2,73,294,120,3.632,0.363,3180
3,1,574,936,-1.000,-1.000,2957
3,2,578,936,0.908,0.091,2819
3,3,584,936,1.362,0.136,2854
3,4,594,936,2.270,0.227,2797
3,5,612,932,4.186,0.419,3429
3,6,638,928,5.971,0.597,2368
3,7,666,918,6.749,0.675,2682
3,8,688,910,5.314,0.531,3261
3,9,716,910,6.356,0.636,2732
3,10,742,922,6.500,0.650,3096
3,11,760,936,5.176,0.518,2430
3,12,766,944,2.270,0.227,2916
3,13,770,948,1.284,0.128,3049
3,14,780,952,2.445,0.244,3141
3,15,792,952,2.724,0.272,2747
3,16,808,958,3.879,0.388,2800
3,17,818,960,2.315,0.231,2597
3,18,830,964,2.871,0.287,2700
3,19,850,974,5.076,0.508,2606
3,20,862,996,5.689,0.569,3001
3,21,868,1010,3.458,0.346,2718
3,22,868,1022,2.724,0.272,2896
3,23,868,1046,5.448,0.545,2867
3,24,868,1066,4.540,0.454,2843
3,25,868,1084,4.086,0.409,3146
3,26,872,1102,4.186,0.419,3065
3,27,874,1116,3.210,0.321,2906
3,28,884,1136,5.076,0.508,2736
3,29,892,1164,6.610,0.661,2968
3,30,892,1190,5.902,0.590,2572
3,31,892,1198,1.816,0.182,2212
3,32,892,1210,2.724,0.272,2367
3,33,894,1224,3.210,0.321,3113
3,34,894,1242,4.086,0.409,2898
3,35,896,1254,2.762,0.276,2704
3,36,904,1278,5.743,0.574,2633
3,37,910,1286,2.270,0.227,2515
3,38,910,1292,1.362,0.136,2833
3,39,912,1300,1.872,0.187,2817
3,40,924,1316,4.540,0.454,2870
3,41,926,1322,1.436,0.144,2278
3,42,926,1338,3.632,0.363,1876
3,43,926,1358,4.540,0.454,2317
3,44,924,1366,1.872,0.187,2366
3,45,922,1378,2.762,0.276,2871
3,46,922,1384,1.362,0.136,3067
3,47,920,1392,1.872,0.187,2585
3,48,916,1400,2.030,0.203,2539
3,49,912,1412,2.871,0.287,2019
3,50,912,1426,3.178,0.318,2251
3,51,916,1438,2.871,0.287,3094
3,52,916,1446,1.816,0.182,2762
3,53,916,1454,1.816,0.182,2791
4,1,880,872,-1.000,-1.000,3394
4,2,884,864,2.030,0.203,2881
4,3,884,862,0.454,0.045,2853
4,4,884,860,0.454,0.045,2874
4,5,880,856,1.284,0.128,2764
4,6,876,854,1.015,0.102,3076
4,7,870,858,1.637,0.164,2785
4,8,868,858,0.454,0.045,2666
4,9,864,858,0.908,0.091,2293
4,10,860,856,1.015,0.102,2429
4,11,856,850,1.637,0.164,2344
4,12,854,844,1.436,0.144,3133
4,13,846,840,2.030,0.203,3125
4,14,840,836,1.637,0.164,3389
4,15,830,826,3.210,0.321,2797
4,16,828,826,0.454,0.045,2689
4,17,826,824,0.642,0.064,2467
4,18,816,824,2.270,0.227,2864
4,19,804,814,3.546,0.355,3473
4,20,796,804,2.907,0.291,3441
4,21,792,794,2.445,0.244,3379
4,22,776,774,5.814,0.581,2955
4,23,764,760,4.186,0.419,2885
4,24,758,752,2.270,0.227,3016
4,25,750,742,2.907,0.291,2824
4,26,732,728,5.176,0.518,2714
4,27,730,722,1.436,0.144,3522
4,28,718,712,3.546,0.355,3393
4,29,702,698,4.826,0.483,2773
4,30,688,688,3.905,0.391,3195
4,31,682,680,2.270,0.227,3037
4,32,680,674,1.436,0.144,2029
4,33,664,658,5.136,0.514,3002
4,34,646,630,7.556,0.756,3090
4,35,630,606,6.548,0.655,3229
4,36,624,588,4.307,0.431,2848
4,37,618,578,2.647,0.265,2903
4,38,608,556,5.486,0.549,3189
4,39,598,532,5.902,0.590,3100
4,40,592,524,2.270,0.227,3101
4,41,590,522,0.642,0.064,3172
4,42,590,518,0.908,0.091,2828
4,43,588,514,1.015,0.102,3037
4,44,588,514,0.000,0.000,3301
4,45,586,514,0.454,0.045,2824
4,46,586,514,0.000,0.000,3168
4,47,588,504,2.315,0.231,3189
4,48,592,494,2.445,0.244,2945
4,49,592,490,0.908,0.091,3488
4,50,594,482,1.872,0.187,3266
4,51,594,478,0.908,0.091,3356
4,52,598,466,2.871,0.287,3175
4,53,614,446,5.814,0.581,3184
4,54,622,440,2.270,0.227,3278
4,55,634,432,3.274,0.327,3345
4,56,634,432,0.000,0.000,3318
4,57,640,432,1.362,0.136,2885
4,58,656,414,5.467,0.547,3333
4,59,664,386,6.610,0.661,2987
4,60,664,374,2.724,0.272,2840
4,61,664,364,2.270,0.227,3413
4,62,664,352,2.724,0.272,3664
4,63,664,338,3.178,0.318,3110
4,64,664,336,0.454,0.045,3262
4,65,672,330,2.270,0.227,3274
4,66,680,326,2.030,0.203,3396
4,67,680,326,0.000,0.000,3326
4,68,676,324,1.015,0.102,3151
4,69,674,322,0.642,0.064,2963
4,70,670,322,0.908,0.091,3477
4,71,658,322,2.724,0.272,3183
4,72,652,322,1.362,0.136,3230
4,73,640,322,2.724,0.272,3177
5,1,1460,756,-1.000,-1.000,3057
5,2,1460,760,0.908,0.091,4951
5,3,1466,776,3.879,0.388,3083
5,4,1468,796,4.563,0.456,2975
5,5,1468,796,0.000,0.000,2737
5,6,1470,798,0.642,0.064,3100
5,7,1478,786,3.274,0.327,2936
5,8,1482,768,4.186,0.419,3198
5,9,1482,760,1.816,0.182,3487
5,10,1482,756,0.908,0.091,2890
5,11,1482,744,2.724,0.272,3186
5,12,1480,732,2.762,0.276,2868
5,13,1476,702,6.870,0.687,3555
5,14,1476,688,3.178,0.318,3404
5,15,1476,672,3.632,0.363,2632
5,16,1478,660,2.762,0.276,3188
5,17,1480,644,3.660,0.366,3248
5,18,1482,630,3.210,0.321,3095
5,19,1486,616,3.305,0.331,3653
5,20,1486,600,3.632,0.363,3137
5,21,1490,584,3.744,0.374,2675
5,22,1490,574,2.270,0.227,2752
5,23,1490,566,1.816,0.182,2729
5,24,1490,560,1.362,0.136,2817
5,25,1492,556,1.015,0.102,2993
5,26,1504,540,4.540,0.454,2635
5,27,1518,524,4.826,0.483,3220
