Track n°,Slice n°,X,Y,Distance,Velocity,Pixel Value
1,1,928,682,-1.000,-1.000,8341
1,2,916,672,3.546,0.355,8483
1,3,916,672,0.000,0.000,8281
1,4,912,674,1.015,0.102,8000
1,5,908,676,1.015,0.102,8201
1,6,900,676,1.816,0.182,8427
1,7,888,676,2.724,0.272,7807
1,8,886,674,0.642,0.064,7907
1,9,870,674,3.632,0.363,8537
1,10,864,674,1.362,0.136,7985
1,11,854,674,2.270,0.227,8232
1,12,832,684,5.486,0.549,7483
1,13,810,688,5.076,0.508,8223
1,14,798,690,2.762,0.276,7692
1,15,794,690,0.908,0.091,8271
1,16,794,690,0.000,0.000,8247
1,17,792,692,0.642,0.064,8647
1,18,788,694,1.015,0.102,8186
1,19,782,698,1.637,0.164,8215
1,20,768,700,3.210,0.321,7594
1,21,744,704,5.523,0.552,8469
1,22,730,708,3.305,0.331,7526
1,23,708,708,4.994,0.499,8444
1,24,700,708,1.816,0.182,8021
1,25,684,704,3.744,0.374,7545
1,26,668,700,3.744,0.374,8082
1,27,652,700,3.632,0.363,8523
1,28,644,694,2.270,0.227,7378
1,29,626,694,4.086,0.409,7512
1,30,620,692,1.436,0.144,7430
1,31,616,690,1.015,0.102,8061
1,32,616,688,0.454,0.045,8328
1,33,614,684,1.015,0.102,8458
1,34,604,684,2.270,0.227,8016
1,35,596,682,1.872,0.187,7938
1,36,590,684,1.436,0.144,7718
1,37,580,686,2.315,0.231,7328
1,38,562,688,4.111,0.411,7515
1,39,542,692,4.630,0.463,7922
1,40,506,700,8.371,0.837,7476
1,41,482,708,5.743,0.574,9014
1,42,464,714,4.307,0.431,8050
1,43,448,718,3.744,0.374,6406
1,44,430,734,5.467,0.547,7720
1,45,380,762,13.009,1.301,7702
1,46,334,774,10.791,1.079,8057
1,48,316,780,4.307,0.431,7944
1,49,296,784,4.630,0.463,7782
1,50,280,790,3.879,0.388,7062
1,51,272,790,1.816,0.182,7131
1,52,260,790,2.724,0.272,7095
1,53,250,790,2.270,0.227,7151
1,54,240,786,2.445,0.244,7037
1,55,228,786,2.724,0.272,7095
1,56,220,784,1.872,0.187,7350
1,57,206,780,3.305,0.331,7772
1,58,198,774,2.270,0.227,7922
1,59,194,774,0.908,0.091,7771
1,60,192,768,1.436,0.144,7784
1,61,190,758,2.315,0.231,7417
1,62,188,756,0.642,0.064,8097
1,63,186,754,0.642,0.064,7479
1,64,186,752,0.454,0.045,7252
1,65,174,744,3.274,0.327,7759
1,66,160,732,4.186,0.419,7746
1,67,146,724,3.660,0.366,7661
1,68,124,724,4.994,0.499,7625
1,69,94,724,6.810,0.681,7498
1,70,82,724,2.724,0.272,7546
1,71,72,724,2.270,0.227,7882
1,72,64,728,2.030,0.203,7472
1,73,52,730,2.762,0.276,7055
2,1,752,508,-1.000,-1.000,7939
2,2,750,506,0.642,0.064,8045
2,3,746,500,1.637,0.164,7759
2,4,738,494,2.270,0.227,8395
2,5,738,490,0.908,0.091,7823
2,6,736,486,1.015,0.102,8143
2,7,728,482,2.030,0.203,7817
2,8,728,478,0.908,0.091,7714
2,9,728,474,0.908,0.091,7810
2,10,728,468,1.362,0.136,7745
2,11,728,462,1.362,0.136,8230
2,12,728,460,0.454,0.045,7481
2,13,728,458,0.454,0.045,8306
2,14,728,458,0.000,0.000,8010
2,15,726,452,1.436,0.144,8062
2,16,726,448,0.908,0.091,7535
2,17,722,442,1.637,0.164,7385
2,18,716,438,1.637,0.164,8020
2,19,712,436,1.015,0.102,8364
2,20,706,434,1.436,0.144,8173
2,21,702,428,1.637,0.164,7681
2,22,700,420,1.872,0.187,7953
2,23,694,416,1.637,0.164,8086
2,24,684,416,2.270,0.227,7682
2,25,678,414,1.436,0.144,7849
2,26,666,416,2.762,0.276,7910
2,27,640,416,5.902,0.590,7975
2,28,636,420,1.284,0.128,7480
2,29,630,422,1.436,0.144,7702
2,30,628,424,0.642,0.064,8052
2,31,624,426,1.015,0.102,7423
2,32,620,430,1.284,0.128,7961
2,33,616,434,1.284,0.128,7977
2,34,614,436,0.642,0.064,7991
2,35,604,440,2.445,0.244,7477
2,36,600,446,1.637,0.164,7901
2,37,594,448,1.436,0.144,8610
2,38,592,448,0.454,0.045,7955
2,39,586,454,1.926,0.193,7672
2,40,574,468,4.186,0.419,7771
2,41,568,476,2.270,0.227,8372
2,42,564,482,1.637,0.164,8698
2,43,562,482,0.454,0.045,7066
2,44,550,486,2.871,0.287,8330
2,45,542,490,2.030,0.203,7956
2,46,534,492,1.872,0.187,8279
2,47,516,496,4.186,0.419,7883
2,48,500,504,4.061,0.406,6719
2,49,468,508,7.321,0.732,8357
2,50,446,516,5.314,0.531,7783
2,51,438,520,2.030,0.203,7876
2,52,432,526,1.926,0.193,8235
2,53,422,528,2.315,0.231,8170
2,54,414,534,2.270,0.227,7781
2,55,406,536,1.872,0.187,7564
2,56,402,538,1.015,0.102,8053
2,57,392,542,2.445,0.244,7938
2,58,376,544,3.660,0.366,8012
2,59,360,546,3.660,0.366,8007
2,60,352,550,2.030,0.203,7460
2,61,338,558,3.660,0.366,8201
2,62,336,558,0.454,0.045,7968
2,63,334,556,0.642,0.064,8030
2,64,328,556,1.362,0.136,7454
2,65,320,560,2.030,0.203,7681
2,66,312,564,2.030,0.203,6809
2,67,302,566,2.315,0.231,7937
2,68,292,570,2.445,0.244,7612
2,69,288,570,0.908,0.091,7755
2,70,274,568,3.210,0.321,7567
2,71,266,568,1.816,0.182,7501
2,72,252,568,3.178,0.318,7728
2,73,244,564,2.030,0.203,7628
3,1,458,492,-1.000,-1.000,8002
3,2,460,492,0.454,0.045,7512
3,3,462,492,0.454,0.045,8174
3,4,464,490,0.642,0.064,7960
3,5,464,494,0.908,0.091,7903
3,6,464,496,0.454,0.045,8052
3,7,464,496,0.000,0.000,8033
3,8,464,496,0.000,0.000,8124
3,9,462,494,0.642,0.064,7880
3,10,456,496,1.436,0.144,7488
3,11,454,498,0.642,0.064,8072
3,12,446,490,2.568,0.257,7720
3,13,430,486,3.744,0.374,7789
3,14,426,482,1.284,0.128,8126
3,15,414,478,2.871,0.287,7959
3,16,410,476,1.015,0.102,8219
3,17,410,476,0.000,0.000,8100
3,18,406,474,1.015,0.102,7967
3,19,404,472,0.642,0.064,7778
3,20,404,468,0.908,0.091,7990
3,21,400,458,2.445,0.244,8073
3,22,398,456,0.642,0.064,8417
3,23,394,456,0.908,0.091,6833
3,24,390,454,1.015,0.102,7942
3,25,386,444,2.445,0.244,7063
3,26,384,438,1.436,0.144,7585
3,27,382,426,2.762,0.276,8120
3,28,378,420,1.637,0.164,8034
3,29,374,416,1.284,0.128,8323
3,30,372,404,2.762,0.276,8025
3,31,370,398,1.436,0.144,7934
3,32,364,392,1.926,0.193,8178
3,33,358,382,2.647,0.265,8346
3,34,350,378,2.030,0.203,8112
3,35,346,376,1.015,0.102,7894
3,36,344,368,1.872,0.187,8125
3,37,344,366,0.454,0.045,7872
3,38,338,358,2.270,0.227,8084
3,39,336,356,0.642,0.064,8112
3,40,336,348,1.816,0.182,7774
3,41,336,344,0.908,0.091,8021
3,42,336,340,0.908,0.091,7825
3,43,334,336,1.015,0.102,7628
3,44,330,328,2.030,0.203,7775
3,45,328,324,1.015,0.102,7867
3,46,328,316,1.816,0.182,7788
3,47,326,308,1.872,0.187,8131
3,48,324,300,1.872,0.187,8003
3,49,322,292,1.872,0.187,7997
3,50,314,286,2.270,0.227,7938
3,51,308,278,2.270,0.227,7916
3,52,298,270,2.907,0.291,7819
3,53,282,252,5.467,0.547,7862
3,54,278,248,1.284,0.128,7825
3,55,276,254,1.436,0.144,7802
3,56,284,258,2.030,0.203,7868
3,57,292,256,1.872,0.187,7908
3,58,292,250,1.362,0.136,7908
3,59,292,248,0.454,0.045,7618
4,1,1272,736,-1.000,-1.000,8009
4,2,1278,732,1.637,0.164,7633
4,3,1288,732,2.270,0.227,7557
4,4,1310,732,4.994,0.499,7192
4,5,1322,732,2.724,0.272,7270
4,6,1330,732,1.816,0.182,7262
4,7,1340,732,2.270,0.227,7655
4,8,1346,732,1.362,0.136,7469
4,9,1362,730,3.660,0.366,8037
4,10,1380,728,4.111,0.411,7314
