Track n°,Slice n°,X,Y,Distance,Velocity,Pixel Value
1,1,560,582,-1.000,-1.000,6087
1,2,538,566,6.175,0.618,6133
1,3,524,570,3.305,0.331,6532
1,4,522,572,0.642,0.064,5879
1,5,520,578,1.436,0.144,5762
1,6,514,588,2.647,0.265,6438
1,7,502,600,3.852,0.385,5178
1,8,492,610,3.210,0.321,5967
1,9,486,624,3.458,0.346,5713
1,10,486,634,2.270,0.227,5203
1,11,484,644,2.315,0.231,5573
1,12,478,662,4.307,0.431,6018
1,13,474,678,3.744,0.374,6630
1,14,464,686,2.907,0.291,6536
1,15,440,686,5.448,0.545,5847
1,16,430,686,2.270,0.227,5673
1,17,420,684,2.315,0.231,5248
1,18,400,680,4.630,0.463,5140
1,19,374,680,5.902,0.590,5506
1,20,356,680,4.086,0.409,5490
1,21,340,684,3.744,0.374,5163
1,22,302,704,9.748,0.975,5728
1,23,278,720,6.548,0.655,5708
1,24,264,720,3.178,0.318,6510
1,25,248,718,3.660,0.366,5854
1,26,224,718,5.448,0.545,5360
1,27,210,718,3.178,0.318,5376
1,28,202,718,1.816,0.182,5848
1,29,194,726,2.568,0.257,5681
1,30,186,740,3.660,0.366,5599
1,31,170,742,3.660,0.366,5567
1,32,148,742,4.994,0.499,5800
1,33,144,742,0.908,0.091,6189
1,34,138,740,1.436,0.144,5467
1,35,128,738,2.315,0.231,5928
1,36,114,734,3.305,0.331,6451
1,37,104,730,2.445,0.244,5942
1,38,96,730,1.816,0.182,5897
1,39,86,726,2.445,0.244,5396
1,40,76,726,2.270,0.227,5692
1,41,68,726,1.816,0.182,5502
1,42,60,726,1.816,0.182,5989
1,43,56,726,0.908,0.091,6078
1,44,46,726,2.270,0.227,5345
1,45,40,726,1.362,0.136,5900
1,46,28,726,2.724,0.272,5761
1,47,14,728,3.210,0.321,5556
1,48,4,732,2.445,0.244,5904
1,49,42,750,9.545,0.954,5780
1,50,80,758,8.815,0.882,5670
1,51,94,766,3.660,0.366,5308
1,52,128,794,9.998,1.000,5248
1,53,144,806,4.540,0.454,5958
1,54,170,830,8.032,0.803,5200
1,55,204,846,8.530,0.853,5658
2,1,386,928,-1.000,-1.000,6105
2,2,388,924,1.015,0.102,5266
2,3,392,918,1.637,0.164,5663
2,4,398,914,1.637,0.164,5577
2,5,400,914,0.454,0.045,5803
2,6,400,914,0.000,0.000,4537
2,7,400,918,0.908,0.091,6014
2,8,386,936,5.176,0.518,4776
2,9,378,940,2.030,0.203,5268
2,10,378,942,0.454,0.045,6068
2,11,378,942,0.000,0.000,5765
2,12,384,938,1.637,0.164,5239
2,13,384,940,0.454,0.045,5500
2,14,368,952,4.540,0.454,6017
2,15,358,960,2.907,0.291,6070
2,16,358,962,0.454,0.045,6058
2,17,358,970,1.816,0.182,6314
2,18,356,972,0.642,0.064,5816
2,19,356,974,0.454,0.045,4905
2,20,348,990,4.061,0.406,5571
2,21,346,992,0.642,0.064,5442
2,22,338,1004,3.274,0.327,4887
2,23,326,1016,3.852,0.385,5772
2,24,324,1024,1.872,0.187,5327
2,25,322,1030,1.436,0.144,5150
2,26,320,1038,1.872,0.187,5948
2,27,318,1050,2.762,0.276,4945
2,28,318,1070,4.540,0.454,5820
2,29,316,1088,4.111,0.411,5402
2,30,314,1092,1.015,0.102,5539
2,31,304,1100,2.907,0.291,5896
2,32,290,1108,3.660,0.366,5799
2,33,282,1110,1.872,0.187,4779
2,34,264,1110,4.086,0.409,5669
2,35,252,1112,2.762,0.276,5936
2,36,242,1110,2.315,0.231,5861
2,37,228,1118,3.660,0.366,3835
2,38,210,1140,6.453,0.645,5531
2,39,206,1144,1.284,0.128,5307
2,40,196,1152,2.907,0.291,5159
2,41,190,1156,1.637,0.164,4880
2,42,182,1156,1.816,0.182,5119
2,43,174,1158,1.872,0.187,5172
2,44,160,1158,3.178,0.318,5339
2,45,156,1158,0.908,0.091,4717
2,46,148,1158,1.816,0.182,6002
2,47,126,1154,5.076,0.508,5564
2,48,120,1154,1.362,0.136,5391
2,49,108,1156,2.762,0.276,5914
2,50,98,1154,2.315,0.231,5639
2,51,86,1152,2.762,0.276,5126
2,52,72,1148,3.305,0.331,5665
2,53,56,1142,3.879,0.388,5456
2,54,48,1136,2.270,0.227,4629
2,55,40,1136,1.816,0.182,5069
2,56,32,1136,1.816,0.182,4470
2,57,26,1138,1.436,0.144,5395
2,58,16,1138,2.270,0.227,5590
