Track n°,Slice n°,X,Y,Distance,Velocity,Pixel Value
1,1,1204,218,-1.000,-1.000,5919
1,2,1184,228,5.076,0.508,6344
1,3,1170,236,3.660,0.366,6459
1,4,1158,238,2.762,0.276,6241
1,5,1136,246,5.314,0.531,6873
1,6,1126,250,2.445,0.244,6885
1,7,1122,252,1.015,0.102,6513
1,8,1118,258,1.637,0.164,6481
1,9,1118,278,4.540,0.454,6283
1,10,1140,288,5.486,0.549,6041
1,11,1146,286,1.436,0.144,6312
1,12,1150,286,0.908,0.091,6533
1,13,1160,290,2.445,0.244,5920
1,14,1168,298,2.568,0.257,6159
1,15,1178,310,3.546,0.355,5875
1,16,1184,320,2.647,0.265,6469
1,17,1186,322,0.642,0.064,6586
1,18,1188,322,0.454,0.045,6444
1,19,1190,324,0.642,0.064,5773
1,20,1190,326,0.454,0.045,6258
1,21,1190,330,0.908,0.091,6090
1,22,1190,338,1.816,0.182,6422
1,23,1190,348,2.270,0.227,6327
1,24,1196,362,3.458,0.346,6287
1,25,1202,376,3.458,0.346,5868
1,26,1206,394,4.186,0.419,6406
1,27,1208,408,3.210,0.321,6078
1,28,1210,420,2.762,0.276,5636
1,29,1216,436,3.879,0.388,5784
1,30,1220,442,1.637,0.164,6367
1,31,1220,456,3.178,0.318,5847
1,32,1218,464,1.872,0.187,6277
1,33,1214,468,1.284,0.128,5886
1,34,1214,470,0.454,0.045,5968
1,35,1216,468,0.642,0.064,6217
1,36,1220,462,1.637,0.164,6232
1,37,1220,460,0.454,0.045,5719
1,38,1220,458,0.454,0.045,5737
1,39,1220,456,0.454,0.045,5899
1,40,1216,456,0.908,0.091,6251
1,41,1200,456,3.632,0.363,5468
1,42,1196,460,1.284,0.128,5782
1,43,1186,468,2.907,0.291,5989
1,44,1176,480,3.546,0.355,5539
1,45,1174,482,0.642,0.064,6197
1,46,1160,488,3.458,0.346,5735
1,47,1148,500,3.852,0.385,5824
1,48,1136,510,3.546,0.355,5681
1,49,1120,524,4.826,0.483,5425
1,50,1110,532,2.907,0.291,5293
1,51,1104,540,2.270,0.227,5893
1,52,1096,546,2.270,0.227,5983
1,53,1084,560,4.186,0.419,6470
1,54,1074,566,2.647,0.265,6183
1,55,1062,568,2.762,0.276,5814
1,56,1042,574,4.740,0.474,6024
1,57,1030,578,2.871,0.287,5996
1,58,1004,588,6.323,0.632,6524
1,59,994,594,2.647,0.265,6183
1,60,982,598,2.871,0.287,6115
1,61,972,598,2.270,0.227,6103
1,62,966,598,1.362,0.136,6159
1,63,964,596,0.642,0.064,6268
1,64,960,600,1.284,0.128,6238
1,65,956,598,1.015,0.102,5887
1,66,954,596,0.642,0.064,5309
1,67,946,590,2.270,0.227,6106
1,68,938,590,1.816,0.182,6184
1,69,936,588,0.642,0.064,5882
1,70,928,582,2.270,0.227,5837
1,71,920,578,2.030,0.203,5848
1,72,916,578,0.908,0.091,5539
1,73,902,570,3.660,0.366,6161
2,1,456,344,-1.000,-1.000,6330
2,2,462,338,1.926,0.193,6803
2,3,468,336,1.436,0.144,6766
2,4,478,336,2.270,0.227,5729
2,5,484,334,1.436,0.144,6511
2,6,488,334,0.908,0.091,6523
2,7,494,334,1.362,0.136,5440
2,8,496,334,0.454,0.045,5778
2,9,496,334,0.000,0.000,4906
2,10,496,336,0.454,0.045,5401
2,11,496,338,0.454,0.045,6288
2,12,496,340,0.454,0.045,6542
2,13,496,340,0.000,0.000,7124
2,14,500,336,1.284,0.128,6390
2,15,502,336,0.454,0.045,5867
2,16,504,336,0.454,0.045,6267
2,17,512,336,1.816,0.182,6287
2,18,518,338,1.436,0.144,5253
2,19,524,342,1.637,0.164,5649
2,20,532,348,2.270,0.227,6085
2,21,544,354,3.046,0.305,6895
2,22,556,360,3.046,0.305,6115
2,23,574,362,4.111,0.411,6487
2,24,584,368,2.647,0.265,6479
2,25,590,378,2.647,0.265,6359
2,26,602,390,3.852,0.385,6159
2,27,610,394,2.030,0.203,6867
2,28,614,398,1.284,0.128,6292
2,29,618,404,1.637,0.164,6559
2,30,626,410,2.270,0.227,6049
2,31,636,414,2.445,0.244,6250
2,32,642,420,1.926,0.193,4438
2,33,658,448,7.321,0.732,6190
