Track n°,Slice n°,X,Y,Distance,Velocity,Pixel Value
1,1,406,418,-1.000,-1.000,6932
1,2,422,406,4.540,0.454,7195
1,3,422,396,2.270,0.227,8916
1,4,426,386,2.445,0.244,8072
1,5,432,370,3.879,0.388,7861
1,6,446,340,7.515,0.752,6864
1,7,454,320,4.890,0.489,8268
1,8,464,304,4.283,0.428,8294
1,9,480,280,6.548,0.655,8103
1,10,484,266,3.305,0.331,4305
1,11,488,250,3.744,0.374,9357
1,12,488,232,4.086,0.409,8676
1,13,490,224,1.872,0.187,8140
1,14,490,210,3.178,0.318,8363
1,15,480,170,9.359,0.936,7031
1,16,470,156,3.905,0.391,5882
1,17,462,152,2.030,0.203,7936
1,18,460,148,1.015,0.102,8164
1,19,446,148,3.178,0.318,5021
1,20,432,142,3.458,0.346,7956
1,21,430,142,0.454,0.045,7023
1,22,424,142,1.362,0.136,5854
1,23,408,142,3.632,0.363,6591
1,24,402,142,1.362,0.136,8780
1,25,386,142,3.632,0.363,7293
1,26,372,142,3.178,0.318,7782
1,27,360,142,2.724,0.272,7545
1,28,336,142,5.448,0.545,7438
1,29,310,142,5.902,0.590,9936
1,30,296,142,3.178,0.318,8033
1,31,274,134,5.314,0.531,7222
1,32,256,130,4.186,0.419,7834
1,33,240,128,3.660,0.366,7974
1,34,218,128,4.994,0.499,7414
1,35,210,128,1.816,0.182,8358
1,36,200,128,2.270,0.227,7630
1,37,180,128,4.540,0.454,8093
1,38,152,128,6.356,0.636,7055
1,39,132,132,4.630,0.463,7331
1,40,114,134,4.111,0.411,7160
1,41,98,134,3.632,0.363,7221
1,42,90,138,2.030,0.203,7607
1,43,80,150,3.546,0.355,7342
1,44,74,164,3.458,0.346,7801
1,45,66,174,2.907,0.291,7292
1,46,64,184,2.315,0.231,8029
1,47,54,194,3.210,0.321,7062
1,48,34,214,6.421,0.642,6654
1,49,22,232,4.911,0.491,7103
1,50,10,244,3.852,0.385,4239
2,1,1024,538,-1.000,-1.000,8222
2,2,1020,538,0.908,0.091,8268
2,3,1018,538,0.454,0.045,8637
2,4,1018,540,0.454,0.045,6590
2,5,1018,542,0.454,0.045,6387
2,6,1018,540,0.454,0.045,9890
2,7,1024,536,1.637,0.164,8200
2,8,1026,536,0.454,0.045,8403
2,9,1026,534,0.454,0.045,7781
2,10,1026,532,0.454,0.045,8691
2,11,1026,528,0.908,0.091,8572
2,12,1026,520,1.816,0.182,7593
2,13,1024,516,1.015,0.102,8641
2,14,1022,516,0.454,0.045,8210
2,15,1014,516,1.816,0.182,7659
2,16,1008,510,1.926,0.193,7234
2,17,996,506,2.871,0.287,8518
2,18,980,504,3.660,0.366,8531
2,19,958,504,4.994,0.499,7906
2,20,950,508,2.030,0.203,7221
2,21,942,512,2.030,0.203,7542
2,22,934,514,1.872,0.187,7173
2,23,928,514,1.362,0.136,7244
2,24,910,514,4.086,0.409,7235
2,25,900,514,2.270,0.227,7402
2,26,892,512,1.872,0.187,7710
2,27,882,512,2.270,0.227,8810
2,28,874,506,2.270,0.227,7824
2,29,862,504,2.762,0.276,7935
2,30,854,496,2.568,0.257,8940
2,31,846,482,3.660,0.366,7015
2,32,838,476,2.270,0.227,7479
2,33,832,472,1.637,0.164,7262
2,34,818,462,3.905,0.391,8862
2,35,810,454,2.568,0.257,7269
2,36,804,450,1.637,0.164,7373
2,37,802,448,0.642,0.064,7869
2,38,794,446,1.872,0.187,7776
2,39,780,444,3.210,0.321,8295
2,40,776,442,1.015,0.102,8288
2,41,770,440,1.436,0.144,8132
2,42,762,440,1.816,0.182,8396
2,43,756,438,1.436,0.144,7920
2,44,748,436,1.872,0.187,7407
2,45,746,436,0.454,0.045,7214
2,46,744,434,0.642,0.064,7859
2,47,744,428,1.362,0.136,8182
2,48,742,418,2.315,0.231,7962
2,49,742,416,0.454,0.045,8145
2,50,740,416,0.454,0.045,8268
2,51,736,422,1.637,0.164,8045
2,52,732,422,0.908,0.091,8179
2,53,724,414,2.568,0.257,8352
2,54,718,406,2.270,0.227,7907
2,55,718,396,2.270,0.227,8129
2,56,718,380,3.632,0.363,8284
2,57,716,374,1.436,0.144,7752
2,58,716,364,2.270,0.227,7915
2,59,716,340,5.448,0.545,7958
2,60,716,318,4.994,0.499,8783
2,61,716,310,1.816,0.182,7145
2,62,716,302,1.816,0.182,8771
2,63,716,288,3.178,0.318,6241
2,64,718,280,1.872,0.187,10341
2,65,724,242,8.733,0.873,7662
2,66,724,234,1.816,0.182,7561
2,67,724,224,2.270,0.227,7614
2,68,726,210,3.210,0.321,7155
2,69,730,190,4.630,0.463,7728
2,70,736,156,7.837,0.784,8360
2,71,742,140,3.879,0.388,8071
2,72,750,120,4.890,0.489,7374
2,73,756,108,3.046,0.305,7928
3,1,1034,762,-1.000,-1.000,7303
3,2,1034,762,0.000,0.000,8139
3,3,1038,766,1.284,0.128,7260
3,4,1038,778,2.724,0.272,8023
3,5,1040,794,3.660,0.366,7822
3,6,1044,812,4.186,0.419,7897
3,7,1050,820,2.270,0.227,7203
3,8,1050,830,2.270,0.227,6845
3,9,1050,846,3.632,0.363,8317
3,10,1052,856,2.315,0.231,8078
3,11,1048,862,1.637,0.164,7838
3,12,1040,874,3.274,0.327,7935
3,13,1034,880,1.926,0.193,7180
3,14,1022,894,4.186,0.419,8915
3,15,1016,900,1.926,0.193,8190
3,16,1010,924,5.616,0.562,7298
3,17,1004,932,2.270,0.227,8027
3,18,1002,938,1.436,0.144,7567
3,19,992,950,3.546,0.355,7193
3,20,986,964,3.458,0.346,8545
3,21,984,970,1.436,0.144,7922
3,22,978,1008,8.733,0.873,7491
3,23,976,1026,4.111,0.411,6562
3,24,974,1034,1.872,0.187,8767
3,25,966,1050,4.061,0.406,6790
3,26,950,1070,5.814,0.581,7518
3,27,942,1080,2.907,0.291,7756
3,28,928,1092,4.186,0.419,6764
3,29,906,1114,7.063,0.706,7746
3,30,884,1150,9.577,0.958,6595
3,31,874,1172,5.486,0.549,7704
3,32,864,1202,7.178,0.718,7883
3,33,856,1220,4.471,0.447,7882
3,34,850,1226,1.926,0.193,6601
3,35,832,1258,8.334,0.833,7287
3,36,828,1266,2.030,0.203,7292
3,37,822,1290,5.616,0.562,9265
3,38,820,1312,5.015,0.501,6766
3,39,814,1332,4.740,0.474,7810
3,40,812,1348,3.660,0.366,7350
3,41,812,1368,4.540,0.454,7921
3,42,812,1384,3.632,0.363,6227
3,43,814,1396,2.762,0.276,8641
3,44,814,1404,1.816,0.182,9080
3,45,814,1412,1.816,0.182,7286
3,46,806,1420,2.568,0.257,7497
3,47,796,1422,2.315,0.231,7601
3,48,782,1428,3.458,0.346,7503
3,49,770,1432,2.871,0.287,7429
3,50,760,1434,2.315,0.231,6573
3,51,754,1432,1.436,0.144,6424
3,52,786,1434,7.278,0.728,7624
3,53,786,1434,0.000,0.000,7426
3,54,800,1434,3.178,0.318,6938
3,55,816,1434,3.632,0.363,6630
3,56,832,1426,4.061,0.406,7452
3,57,850,1420,4.307,0.431,7513
3,58,866,1410,4.283,0.428,6857
3,59,878,1406,2.871,0.287,7004
3,60,894,1406,3.632,0.363,7136
3,61,904,1400,2.647,0.265,7292
3,62,914,1396,2.445,0.244,6859
3,63,924,1392,2.445,0.244,7429
3,64,934,1390,2.315,0.231,7643
3,65,940,1382,2.270,0.227,7440
3,66,958,1376,4.307,0.431,7444
3,67,976,1366,4.674,0.467,7245
3,68,986,1360,2.647,0.265,6822
3,69,1008,1352,5.314,0.531,6824
3,70,1030,1346,5.176,0.518,7624
3,71,1038,1344,1.872,0.187,7735
3,72,1040,1344,0.454,0.045,7580
3,73,1062,1342,5.015,0.501,6906
4,1,1136,838,-1.000,-1.000,7576
4,2,1136,836,0.454,0.045,7609
4,3,1138,834,0.642,0.064,7304
4,4,1140,828,1.436,0.144,8075
4,5,1140,826,0.454,0.045,7786
4,6,1140,822,0.908,0.091,7697
4,7,1144,820,1.015,0.102,8404
4,8,1144,818,0.454,0.045,6438
4,9,1144,818,0.000,0.000,7944
4,10,1144,818,0.000,0.000,7657
4,11,1148,818,0.908,0.091,7521
4,12,1152,816,1.015,0.102,7920
4,13,1152,812,0.908,0.091,7548
4,14,1158,808,1.637,0.164,7813
4,15,1158,806,0.454,0.045,7816
4,16,1160,804,0.642,0.064,7911
4,17,1162,800,1.015,0.102,7469
4,18,1164,796,1.015,0.102,7444
4,19,1170,790,1.926,0.193,7055
4,20,1172,788,0.642,0.064,7112
4,21,1174,788,0.454,0.045,7566
4,22,1176,788,0.454,0.045,7193
4,23,1178,786,0.642,0.064,7468
4,24,1180,786,0.454,0.045,7115
4,25,1180,786,0.000,0.000,7540
4,26,1182,788,0.642,0.064,7767
4,27,1182,792,0.908,0.091,7371
4,28,1182,798,1.362,0.136,7499
4,29,1182,800,0.454,0.045,7506
4,30,1188,800,1.362,0.136,7390
