Track n°,Slice n°,X,Y,Distance,Velocity,Pixel Value
1,1,1274,524,-1.000,-1.000,6857
1,2,1288,538,4.494,0.449,7471
1,3,1288,538,0.000,0.000,6860
1,4,1288,538,0.000,0.000,7751
1,5,1288,538,0.000,0.000,6941
1,6,1288,538,0.000,0.000,6440
1,7,1278,542,2.445,0.244,6662
1,8,1266,554,3.852,0.385,5678
1,9,1246,572,6.108,0.611,6709
1,10,1242,592,4.630,0.463,8138
1,11,1242,598,1.362,0.136,6102
1,12,1242,616,4.086,0.409,7463
1,13,1242,628,2.724,0.272,7887
1,14,1242,636,1.816,0.182,7779
1,15,1244,642,1.436,0.144,7525
1,16,1246,648,1.436,0.144,8062
1,17,1250,660,2.871,0.287,6831
1,18,1258,692,7.488,0.749,7718
1,19,1264,704,3.046,0.305,7114
1,20,1268,720,3.744,0.374,6855
1,21,1280,746,6.500,0.650,8848
1,22,1298,766,6.108,0.611,7625
1,23,1308,788,5.486,0.549,6916
1,24,1312,794,1.637,0.164,6686
1,25,1286,772,7.731,0.773,6693
1,26,1280,784,3.046,0.305,6829
1,27,1284,796,2.871,0.287,7230
1,28,1294,806,3.210,0.321,6888
1,29,1302,820,3.660,0.366,7289
1,30,1316,840,5.542,0.554,6308
1,31,1322,854,3.458,0.346,6509
1,32,1328,858,1.637,0.164,6640
1,33,1338,864,2.647,0.265,7356
1,34,1340,870,1.436,0.144,5960
1,35,1348,890,4.890,0.489,6629
1,36,1352,896,1.637,0.164,6765
1,37,1364,898,2.762,0.276,6326
1,38,1374,900,2.315,0.231,7510
1,39,1382,906,2.270,0.227,6837
1,40,1396,916,3.905,0.391,6169
1,41,1402,926,2.647,0.265,7133
1,42,1402,932,1.362,0.136,7039
1,43,1402,950,4.086,0.409,6868
1,44,1398,970,4.630,0.463,5996
1,45,1398,1002,7.264,0.726,7551
1,46,1410,1044,9.916,0.992,6816
1,47,1412,1070,5.919,0.592,7015
1,48,1402,1080,3.210,0.321,6298
1,49,1390,1100,5.295,0.529,6244
1,50,1384,1120,4.740,0.474,6470
1,51,1380,1138,4.186,0.419,7157
1,52,1378,1152,3.210,0.321,6250
1,53,1372,1184,7.391,0.739,6728
1,54,1370,1216,7.278,0.728,7244
1,55,1372,1246,6.825,0.683,7121
1,56,1370,1266,4.563,0.456,6559
1,57,1368,1280,3.210,0.321,6917
1,58,1364,1292,2.871,0.287,7411
1,59,1364,1308,3.632,0.363,6042
1,60,1372,1318,2.907,0.291,6972
1,61,1392,1334,5.814,0.581,6336
1,62,1396,1334,0.908,0.091,6914
1,63,1386,1350,4.283,0.428,6985
1,64,1374,1352,2.762,0.276,6964
1,65,1352,1336,6.175,0.618,6156
1,66,1350,1326,2.315,0.231,6509
1,67,1346,1318,2.030,0.203,6764
1,68,1336,1316,2.315,0.231,6372
1,69,1322,1308,3.660,0.366,6816
1,70,1300,1302,5.176,0.518,7094
1,71,1266,1318,8.530,0.853,6779
1,72,1240,1344,8.347,0.835,7159
1,73,1212,1380,10.353,1.035,6755
2,1,932,350,-1.000,-1.000,6416
2,2,932,368,4.086,0.409,7353
2,3,940,378,2.907,0.291,7623
2,4,948,384,2.270,0.227,7235
2,5,954,398,3.458,0.346,7461
2,6,964,412,3.905,0.391,6995
2,7,970,418,1.926,0.193,7486
2,8,984,434,4.826,0.483,7213
2,9,992,440,2.270,0.227,7821
2,10,1006,452,4.186,0.419,7533
2,11,1012,458,1.926,0.193,7812
2,12,1022,472,3.905,0.391,6884
2,13,1034,482,3.546,0.355,7483
2,14,1042,488,2.270,0.227,7510
2,15,1062,506,6.108,0.611,7330
2,16,1078,524,5.467,0.547,8133
2,17,1088,552,6.749,0.675,7046
2,18,1094,574,5.176,0.518,6720
2,19,1100,590,3.879,0.388,7689
2,20,1100,602,2.724,0.272,7342
2,21,1100,618,3.632,0.363,7714
2,22,1102,624,1.436,0.144,6520
2,23,1108,628,1.637,0.164,7881
2,24,1114,634,1.926,0.193,7749
2,25,1120,646,3.046,0.305,7898
2,26,1126,652,1.926,0.193,7323
2,27,1126,660,1.816,0.182,7167
2,28,1126,664,0.908,0.091,7801
2,29,1140,662,3.210,0.321,7111
2,30,1150,656,2.647,0.265,5626
2,31,1176,648,6.175,0.618,7112
2,32,1204,632,7.321,0.732,7518
2,33,1228,620,6.091,0.609,7776
2,34,1248,610,5.076,0.508,7782
2,35,1264,596,4.826,0.483,7630
2,36,1276,586,3.546,0.355,8350
2,37,1292,574,4.540,0.454,7811
2,38,1304,566,3.274,0.327,7729
2,39,1306,562,1.015,0.102,7245
2,40,1310,558,1.284,0.128,7823
2,41,1314,552,1.637,0.164,7157
2,42,1328,546,3.458,0.346,7366
2,43,1340,542,2.871,0.287,7405
2,44,1350,540,2.315,0.231,7622
2,45,1360,534,2.647,0.265,7402
2,46,1364,532,1.015,0.102,7077
2,47,1372,530,1.872,0.187,7277
2,48,1394,524,5.176,0.518,7507
2,49,1420,518,6.057,0.606,6129
2,50,1440,504,5.542,0.554,6677
2,51,1452,496,3.274,0.327,6915
2,52,1462,486,3.210,0.321,6955
2,53,1482,468,6.108,0.611,7701
2,54,1496,460,3.660,0.366,7247
2,55,1514,442,5.778,0.578,7115
2,56,1526,436,3.046,0.305,6893
2,57,1534,424,3.274,0.327,7235
2,58,1548,406,5.176,0.518,6525
2,59,1554,396,2.647,0.265,7012
2,60,1564,390,2.647,0.265,6494
2,61,1572,382,2.568,0.257,6032
2,62,1584,370,3.852,0.385,6676
2,63,1590,366,1.637,0.164,6972
2,64,1592,364,0.642,0.064,7035
2,65,1596,358,1.637,0.164,6317
2,66,1606,350,2.907,0.291,6525
2,67,1616,342,2.907,0.291,6193
2,68,1624,334,2.568,0.257,7011
2,69,1636,324,3.546,0.355,6690
2,70,1650,318,3.458,0.346,6656
2,71,1666,306,4.540,0.454,6405
2,72,1670,304,1.015,0.102,6633
2,73,1670,302,0.454,0.045,6712
3,1,744,482,-1.000,-1.000,7283
3,2,744,482,0.000,0.000,7529
3,3,744,482,0.000,0.000,7283
3,4,744,480,0.454,0.045,7458
3,5,744,474,1.362,0.136,7396
3,6,744,470,0.908,0.091,7600
3,7,744,464,1.362,0.136,7640
3,8,744,458,1.362,0.136,7558
3,9,750,458,1.362,0.136,7596
3,10,752,458,0.454,0.045,7572
3,11,758,458,1.362,0.136,6965
3,12,762,466,2.030,0.203,7895
3,13,764,470,1.015,0.102,7349
3,14,766,470,0.454,0.045,7965
3,15,766,464,1.362,0.136,7336
3,16,766,462,0.454,0.045,6938
3,17,766,466,0.908,0.091,6663
3,18,768,468,0.642,0.064,7132
3,19,768,470,0.454,0.045,6884
3,20,772,472,1.015,0.102,7682
3,21,772,474,0.454,0.045,7645
3,22,766,480,1.926,0.193,7206
3,23,764,482,0.642,0.064,7274
3,24,760,480,1.015,0.102,6523
3,25,756,480,0.908,0.091,6713
3,26,752,480,0.908,0.091,7700
3,27,746,476,1.637,0.164,7281
3,28,748,474,0.642,0.064,7733
