Track n°,Slice n°,X,Y,Distance,Velocity,Pixel Value
1,1,644,584,-1.000,-1.000,6446
1,2,632,588,2.871,0.287,6603
1,3,632,584,0.908,0.091,7285
1,4,630,582,0.642,0.064,6689
1,5,626,578,1.284,0.128,6725
1,6,620,578,1.362,0.136,7214
1,7,598,574,5.076,0.508,7205
1,8,584,560,4.494,0.449,6996
1,9,580,550,2.445,0.244,6376
1,10,576,544,1.637,0.164,7118
1,11,556,526,6.108,0.611,7306
1,12,550,514,3.046,0.305,6874
1,13,550,502,2.724,0.272,6816
1,14,552,484,4.111,0.411,6956
1,15,558,464,4.740,0.474,6870
1,16,572,448,4.826,0.483,6890
1,17,576,444,1.284,0.128,7001
1,18,586,430,3.905,0.391,6688
1,19,598,418,3.852,0.385,6432
1,20,610,398,5.295,0.529,6822
1,21,622,380,4.911,0.491,6479
1,22,626,372,2.030,0.203,6335
1,23,632,364,2.270,0.227,6483
1,24,640,350,3.660,0.366,6334
1,25,646,332,4.307,0.431,6747
1,26,650,320,2.871,0.287,7277
1,27,650,316,0.908,0.091,6693
1,28,638,308,3.274,0.327,6402
1,29,624,302,3.458,0.346,6742
1,30,600,298,5.523,0.552,6790
1,31,592,296,1.872,0.187,6728
1,32,586,296,1.362,0.136,6263
1,33,582,296,0.908,0.091,7030
1,34,574,296,1.816,0.182,6790
1,35,560,296,3.178,0.318,6840
1,36,554,298,1.436,0.144,6891
1,37,542,300,2.762,0.276,6536
1,38,530,306,3.046,0.305,6959
1,39,520,310,2.445,0.244,7071
1,40,514,312,1.436,0.144,7022
1,41,508,312,1.362,0.136,6853
1,42,498,312,2.270,0.227,6442
1,43,486,312,2.724,0.272,7136
1,44,480,314,1.436,0.144,6873
1,45,476,314,0.908,0.091,6952
1,46,464,312,2.762,0.276,6534
1,47,446,310,4.111,0.411,6612
1,48,430,310,3.632,0.363,6520
1,49,408,310,4.994,0.499,6690
1,50,394,310,3.178,0.318,6850
1,51,382,310,2.724,0.272,6935
1,52,368,318,3.660,0.366,7157
1,53,356,328,3.546,0.355,7187
1,54,346,328,2.270,0.227,6901
1,55,334,330,2.762,0.276,6949
1,56,322,330,2.724,0.272,6739
1,57,320,326,1.015,0.102,6983
1,58,314,318,2.270,0.227,7006
1,59,312,316,0.642,0.064,7298
1,60,312,314,0.454,0.045,7893
1,61,312,314,0.000,0.000,7186
1,62,312,312,0.454,0.045,5860
1,63,310,306,1.436,0.144,6659
1,64,306,304,1.015,0.102,6680
1,65,306,304,0.000,0.000,6413
1,66,306,298,1.362,0.136,6432
1,67,304,294,1.015,0.102,6589
1,68,304,290,0.908,0.091,6160
1,69,304,286,0.908,0.091,6293
1,70,304,276,2.270,0.227,6871
1,71,304,272,0.908,0.091,5989
1,72,304,256,3.632,0.363,6364
1,73,304,254,0.454,0.045,6768
2,1,568,406,-1.000,-1.000,6560
2,2,568,418,2.724,0.272,7734
2,3,554,426,3.660,0.366,7015
2,4,536,440,5.176,0.518,6328
2,5,522,444,3.305,0.331,6670
2,6,504,446,4.111,0.411,6786
2,7,484,450,4.630,0.463,7067
2,8,470,456,3.458,0.346,6887
2,9,456,458,3.210,0.321,7579
2,10,440,460,3.660,0.366,6547
2,11,420,466,4.740,0.474,7156
2,12,396,468,5.467,0.547,7376
2,13,382,472,3.305,0.331,7348
2,14,358,482,5.902,0.590,7255
2,15,340,490,4.471,0.447,7251
2,16,320,500,5.076,0.508,7111
2,17,302,508,4.471,0.447,6888
2,18,280,522,5.919,0.592,6466
2,19,264,526,3.744,0.374,7829
2,20,244,530,4.630,0.463,7039
2,21,232,536,3.046,0.305,6948
2,22,208,544,5.743,0.574,7413
2,23,200,546,1.872,0.187,7609
2,24,192,548,1.872,0.187,5620
2,25,180,550,2.762,0.276,7071
2,26,170,554,2.445,0.244,7140
2,27,144,558,5.971,0.597,6346
2,28,116,564,6.500,0.650,8078
