Track n°,Slice n°,X,Y,Distance,Velocity,Pixel Value
1,1,1208,428,-1.000,-1.000,8041
1,2,1198,438,3.210,0.321,5923
1,3,1198,434,0.908,0.091,8710
1,4,1184,412,5.919,0.592,9288
1,5,1174,400,3.546,0.355,8459
1,6,1170,392,2.030,0.203,8107
1,7,1168,384,1.872,0.187,9114
1,8,1168,380,0.908,0.091,6923
1,9,1166,380,0.454,0.045,6419
1,10,1158,372,2.568,0.257,10005
1,11,1148,364,2.907,0.291,8369
1,12,1146,356,1.872,0.187,8274
1,13,1138,338,4.471,0.447,8745
1,14,1124,306,7.929,0.793,5296
1,15,1122,298,1.872,0.187,9755
1,16,1094,264,9.998,1.000,7862
1,17,1080,240,6.307,0.631,8863
1,18,1072,230,2.907,0.291,8892
1,19,1072,218,2.724,0.272,8369
1,20,1074,196,5.015,0.501,8284
1,21,1088,174,5.919,0.592,8836
1,22,1106,158,5.467,0.547,8191
1,23,1120,148,3.905,0.391,7940
1,24,1134,136,4.186,0.419,8277
1,25,1140,130,1.926,0.193,8893
1,26,1154,120,3.905,0.391,8672
1,27,1164,108,3.546,0.355,8539
1,28,1172,92,4.061,0.406,9087
1,29,1176,76,3.744,0.374,7889
1,30,1180,64,2.871,0.287,8085
1,31,1182,58,1.436,0.144,8629
1,32,1186,50,2.030,0.203,7753
1,33,1200,40,3.905,0.391,8455
1,34,1210,34,2.647,0.265,8114
1,35,1232,30,5.076,0.508,8140
1,36,1244,30,2.724,0.272,8500
1,37,1248,34,1.284,0.128,8274
1,38,1248,42,1.816,0.182,7778
1,39,1254,46,1.637,0.164,8418
1,40,1274,48,4.563,0.456,8101
1,41,1278,48,0.908,0.091,7803
1,42,1282,48,0.908,0.091,8086
1,43,1288,44,1.637,0.164,8738
1,44,1294,42,1.436,0.144,8170
1,45,1306,38,2.871,0.287,9125
1,46,1310,34,1.284,0.128,8196
1,47,1326,24,4.283,0.428,8360
1,48,1330,22,1.015,0.102,8210
1,49,1340,18,2.445,0.244,7766
1,50,1348,14,2.030,0.203,8007
1,51,1356,12,1.872,0.187,8092
1,52,1378,8,5.076,0.508,8161
1,53,1384,8,1.362,0.136,8528
1,54,1388,8,0.908,0.091,8708
1,55,1416,4,6.421,0.642,8706
2,1,1286,586,-1.000,-1.000,7525
2,2,1282,586,0.908,0.091,8239
2,3,1254,574,6.915,0.692,8563
2,4,1232,566,5.314,0.531,8477
2,5,1188,576,10.243,1.024,8684
2,6,1166,590,5.919,0.592,8456
2,7,1128,598,8.815,0.882,9176
2,8,1104,608,5.902,0.590,8111
2,9,1090,616,3.660,0.366,8066
2,10,1080,630,3.905,0.391,9259
2,11,1072,634,2.030,0.203,8830
2,12,1044,648,7.106,0.711,8018
2,13,1024,656,4.890,0.489,9085
2,14,1000,678,7.391,0.739,8400
2,15,996,692,3.305,0.331,8581
2,16,990,704,3.046,0.305,8765
2,17,988,714,2.315,0.231,8976
2,18,972,744,7.718,0.772,8481
2,19,964,774,7.048,0.705,9380
2,20,948,810,8.943,0.894,9665
2,21,936,834,6.091,0.609,9031
2,22,938,844,2.315,0.231,8348
2,23,944,858,3.458,0.346,8500
2,24,948,864,1.637,0.164,8654
2,25,964,880,5.136,0.514,8528
2,26,984,894,5.542,0.554,8352
2,27,998,910,4.826,0.483,8025
2,28,1012,918,3.660,0.366,8517
2,29,1032,922,4.630,0.463,8234
2,30,1046,922,3.178,0.318,7684
2,31,1084,918,8.674,0.867,8498
2,32,1090,908,2.647,0.265,8261
2,33,1098,888,4.890,0.489,8408
2,34,1142,836,15.463,1.546,8797
2,35,1156,822,4.494,0.449,8027
2,36,1176,800,6.749,0.675,6851
2,37,1182,786,3.458,0.346,7271
2,38,1190,766,4.890,0.489,6951
2,39,1190,748,4.086,0.409,7481
2,40,1192,724,5.467,0.547,6831
2,41,1192,700,5.448,0.545,8169
2,42,1198,670,6.945,0.694,8607
2,43,1198,648,4.994,0.499,7574
2,44,1198,638,2.270,0.227,6293
2,45,1204,620,4.307,0.431,6865
2,46,1204,586,7.718,0.772,6427
2,47,1206,564,5.015,0.501,8458
2,48,1194,544,5.295,0.529,8806
2,49,1160,498,12.985,1.298,7765
2,50,1146,476,5.919,0.592,8945
2,51,1128,452,6.810,0.681,8958
2,52,1106,426,7.731,0.773,8015
2,53,1082,414,6.091,0.609,8527
2,54,1068,404,3.905,0.391,8001
2,55,1050,396,4.471,0.447,8555
2,56,1038,374,5.689,0.569,8399
2,57,1008,340,10.293,1.029,8941
2,58,990,308,8.334,0.833,8544
2,59,978,268,9.480,0.948,9053
2,60,972,248,4.740,0.474,9386
2,61,968,238,2.445,0.244,7756
2,62,968,220,4.086,0.409,8718
2,63,958,196,5.902,0.590,8700
2,64,944,164,7.929,0.793,7938
2,65,934,136,6.749,0.675,8817
2,66,928,120,3.879,0.388,8343
2,67,920,114,2.270,0.227,9504
3,1,1378,780,-1.000,-1.000,7833
3,2,1368,782,2.315,0.231,7174
3,3,1360,788,2.270,0.227,8170
3,4,1340,802,5.542,0.554,8007
3,5,1318,820,6.453,0.645,7453
3,6,1302,840,5.814,0.581,7767
3,7,1278,878,10.202,1.020,8278
3,8,1256,894,6.175,0.618,8003
3,9,1242,910,4.826,0.483,7924
3,10,1230,916,3.046,0.305,7335
3,11,1218,932,4.540,0.454,7693
3,12,1208,944,3.546,0.355,7459
3,13,1194,962,5.176,0.518,8332
3,14,1180,968,3.458,0.346,7996
3,15,1176,974,1.637,0.164,7377
3,16,1158,988,5.176,0.518,7968
3,17,1146,996,3.274,0.327,7948
3,18,1116,1018,8.445,0.844,8386
3,19,1104,1028,3.546,0.355,9326
3,20,1090,1038,3.905,0.391,8714
3,21,1080,1048,3.210,0.321,7900
3,22,1060,1060,5.295,0.529,7463
3,23,1042,1080,6.108,0.611,7767
3,24,1038,1088,2.030,0.203,7348
3,25,1032,1098,2.647,0.265,8195
3,26,1024,1110,3.274,0.327,8238
3,27,1020,1124,3.305,0.331,7663
3,28,1014,1138,3.458,0.346,8209
3,29,1006,1154,4.061,0.406,7944
3,30,998,1172,4.471,0.447,8046
3,31,986,1192,5.295,0.529,8802
3,32,984,1204,2.762,0.276,8075
3,33,978,1224,4.740,0.474,7341
3,34,974,1238,3.305,0.331,7619
3,35,968,1254,3.879,0.388,8176
3,36,962,1268,3.458,0.346,7518
3,37,958,1280,2.871,0.287,8050
3,38,958,1296,3.632,0.363,7736
3,39,958,1310,3.178,0.318,7979
3,40,958,1318,1.816,0.182,7806
3,41,958,1334,3.632,0.363,7529
3,42,956,1354,4.563,0.456,7457
3,43,956,1368,3.178,0.318,7794
3,44,952,1394,5.971,0.597,7228
3,45,952,1410,3.632,0.363,7373
3,46,952,1426,3.632,0.363,7643
3,47,952,1434,1.816,0.182,8266
4,1,1494,986,-1.000,-1.000,7786
4,2,1490,984,1.015,0.102,7609
4,3,1490,984,0.000,0.000,8310
4,4,1480,970,3.905,0.391,7944
4,5,1474,960,2.647,0.265,7704
4,6,1464,956,2.445,0.244,7675
4,7,1450,952,3.305,0.331,7989
4,8,1446,948,1.284,0.128,7821
4,9,1444,944,1.015,0.102,7396
4,10,1444,938,1.362,0.136,7720
4,11,1444,932,1.362,0.136,7719
4,12,1444,932,0.000,0.000,7341
4,13,1442,932,0.454,0.045,7569
4,14,1436,932,1.362,0.136,7335
4,15,1434,932,0.454,0.045,7739
4,16,1434,932,0.000,0.000,7261
4,17,1432,936,1.015,0.102,7742
4,18,1432,936,0.000,0.000,7890
4,19,1432,936,0.000,0.000,7871
4,20,1426,928,2.270,0.227,7943
4,21,1420,924,1.637,0.164,7601
4,22,1416,912,2.871,0.287,8271
4,23,1410,910,1.436,0.144,7374
4,24,1410,908,0.454,0.045,6984
4,25,1406,912,1.284,0.128,7360
4,26,1400,914,1.436,0.144,7598
4,27,1398,916,0.642,0.064,7449
4,28,1398,920,0.908,0.091,7204
4,29,1398,922,0.454,0.045,7845
4,30,1398,924,0.454,0.045,7652
4,31,1396,924,0.454,0.045,7704
4,32,1388,920,2.030,0.203,7602
4,33,1378,916,2.445,0.244,8195
4,34,1374,916,0.908,0.091,7087
4,35,1374,926,2.270,0.227,7333
4,36,1374,930,0.908,0.091,7788
4,37,1372,930,0.454,0.045,8270
4,38,1372,930,0.000,0.000,7687
4,39,1376,928,1.015,0.102,7730
4,40,1382,924,1.637,0.164,8096
4,41,1380,926,0.642,0.064,8406
4,42,1374,926,1.362,0.136,7493
4,43,1374,928,0.454,0.045,8260
4,44,1374,936,1.816,0.182,7822
4,45,1374,936,0.000,0.000,8121
4,46,1372,928,1.872,0.187,8151
4,47,1364,918,2.907,0.291,7347
4,48,1364,918,0.000,0.000,7606
4,49,1364,922,0.908,0.091,7492
4,50,1364,924,0.454,0.045,7893
4,51,1364,924,0.000,0.000,7891
4,52,1366,930,1.436,0.144,7208
4,53,1368,930,0.454,0.045,8085
4,54,1368,930,0.000,0.000,8163
4,55,1370,930,0.454,0.045,8122
4,56,1370,934,0.908,0.091,7601
4,57,1370,940,1.362,0.136,8133
4,58,1370,942,0.454,0.045,7895
4,59,1366,944,1.015,0.102,7333
4,60,1356,944,2.270,0.227,7891
4,61,1354,944,0.454,0.045,7719
4,62,1350,946,1.015,0.102,8134
4,63,1346,948,1.015,0.102,7489
4,64,1340,948,1.362,0.136,7726
4,65,1336,950,1.015,0.102,7651
4,66,1332,952,1.015,0.102,7370
4,67,1332,952,0.000,0.000,7847
4,68,1328,952,0.908,0.091,7987
4,69,1322,950,1.436,0.144,7535
4,70,1318,950,0.908,0.091,7841
4,71,1312,952,1.436,0.144,7833
4,72,1302,964,3.546,0.355,7725
4,73,1298,966,1.015,0.102,7756
5,1,790,434,-1.000,-1.000,10123
5,2,790,432,0.454,0.045,10279
5,3,790,430,0.454,0.045,7443
5,4,796,422,2.270,0.227,8092
5,5,802,416,1.926,0.193,6754
5,6,830,438,8.083,0.808,8326
5,7,844,442,3.305,0.331,9132
5,8,856,454,3.852,0.385,8735
5,9,862,466,3.046,0.305,11207
5,10,872,470,2.445,0.244,7654
5,11,878,476,1.926,0.193,7588
5,12,876,486,2.315,0.231,9040
5,13,860,494,4.061,0.406,8823
5,14,858,496,0.642,0.064,9131
5,15,852,496,1.362,0.136,8760
5,16,850,496,0.454,0.045,9010
5,17,852,494,0.642,0.064,8701
5,18,830,496,5.015,0.501,9566
5,19,806,500,5.523,0.552,7769
5,20,790,512,4.540,0.454,7719
5,21,766,526,6.307,0.631,9263
5,22,742,536,5.902,0.590,9242
5,23,724,548,4.911,0.491,9351
5,24,712,554,3.046,0.305,8430
5,25,698,560,3.458,0.346,9422
5,26,672,560,5.902,0.590,9842
5,27,652,568,4.890,0.489,8492
5,28,640,572,2.871,0.287,9088
5,29,638,572,0.454,0.045,8442
5,30,634,572,0.908,0.091,8771
5,31,624,574,2.315,0.231,8015
5,32,618,574,1.362,0.136,9063
5,33,614,578,1.284,0.128,8407
5,34,614,578,0.000,0.000,9119
5,35,610,578,0.908,0.091,8264
5,36,604,578,1.362,0.136,9080
5,37,584,578,4.540,0.454,8926
