Track n°,Slice n°,X,Y,Distance,Velocity,Pixel Value
1,1,1222,534,-1.000,-1.000,8190
1,2,1206,528,3.879,0.388,7912
1,3,1204,524,1.015,0.102,8419
1,4,1204,524,0.000,0.000,8438
1,5,1202,522,0.642,0.064,8618
1,6,1202,532,2.270,0.227,8594
1,7,1200,532,0.454,0.045,8474
1,8,1200,538,1.362,0.136,8534
1,9,1200,540,0.454,0.045,8478
1,10,1200,540,0.000,0.000,8453
1,11,1200,538,0.454,0.045,8114
1,12,1200,538,0.000,0.000,8145
1,13,1200,544,1.362,0.136,8052
1,14,1200,550,1.362,0.136,8222
1,15,1200,562,2.724,0.272,8358
1,16,1200,568,1.362,0.136,8625
1,17,1204,562,1.637,0.164,8846
1,18,1208,554,2.030,0.203,7773
1,19,1212,550,1.284,0.128,7929
1,20,1212,550,0.000,0.000,8006
1,21,1212,556,1.362,0.136,8345
1,22,1212,556,0.000,0.000,8788
1,23,1212,558,0.454,0.045,8245
1,24,1204,558,1.816,0.182,7886
1,25,1186,564,4.307,0.431,8141
1,26,1180,568,1.637,0.164,7101
1,27,1166,580,4.186,0.419,8187
1,28,1150,592,4.540,0.454,8180
1,29,1132,602,4.674,0.467,7392
1,30,1116,616,4.826,0.483,8354
1,31,1108,632,4.061,0.406,8395
1,32,1102,640,2.270,0.227,7136
1,33,1096,648,2.270,0.227,7888
1,34,1088,648,1.816,0.182,8667
1,35,1074,646,3.210,0.321,8297
1,36,1068,648,1.436,0.144,8035
1,37,1046,646,5.015,0.501,8580
1,38,1028,636,4.674,0.467,8387
1,39,1022,624,3.046,0.305,8286
1,40,1010,608,4.540,0.454,8565
1,41,1000,606,2.315,0.231,8369
1,42,992,602,2.030,0.203,8656
1,43,986,600,1.436,0.144,8322
1,44,968,598,4.111,0.411,7659
1,45,950,594,4.186,0.419,8296
1,46,932,592,4.111,0.411,8153
1,47,912,596,4.630,0.463,8259
1,48,898,608,4.186,0.419,8247
1,49,890,616,2.568,0.257,8143
1,50,880,616,2.270,0.227,8284
1,51,870,616,2.270,0.227,8183
1,52,864,618,1.436,0.144,7981
1,53,862,618,0.454,0.045,8798
1,54,854,622,2.030,0.203,7738
1,55,848,622,1.362,0.136,8383
1,56,830,616,4.307,0.431,8840
1,57,814,606,4.283,0.428,8550
1,58,802,596,3.546,0.355,7407
1,59,788,592,3.305,0.331,8329
1,60,772,588,3.744,0.374,8168
1,61,768,584,1.284,0.128,7907
1,62,748,578,4.740,0.474,8577
1,63,738,576,2.315,0.231,8121
1,64,722,576,3.632,0.363,7990
1,65,702,572,4.630,0.463,7560
1,66,680,568,5.076,0.508,8201
1,67,666,566,3.210,0.321,7981
1,68,664,562,1.015,0.102,7870
1,69,648,540,6.175,0.618,7584
1,70,636,534,3.046,0.305,7645
1,71,618,534,4.086,0.409,7242
1,72,612,526,2.270,0.227,8296
1,73,602,512,3.905,0.391,8031
2,1,1514,670,-1.000,-1.000,8161
2,2,1512,668,0.642,0.064,7831
2,3,1512,658,2.270,0.227,7711
2,4,1512,646,2.724,0.272,7946
2,5,1508,642,1.284,0.128,7260
2,6,1504,632,2.445,0.244,7565
2,7,1500,616,3.744,0.374,7145
2,8,1500,602,3.178,0.318,7503
2,9,1500,584,4.086,0.409,7899
2,10,1502,574,2.315,0.231,7391
2,11,1504,560,3.210,0.321,8150
2,12,1508,552,2.030,0.203,7499
2,13,1518,538,3.905,0.391,7556
2,14,1522,528,2.445,0.244,7421
2,15,1530,520,2.568,0.257,8447
2,16,1540,510,3.210,0.321,6062
2,17,1558,498,4.911,0.491,9210
2,18,1570,494,2.871,0.287,6447
2,19,1586,488,3.879,0.388,6400
2,20,1614,484,6.421,0.642,7411
2,21,1640,480,5.971,0.597,7345
2,22,1668,476,6.421,0.642,6692
2,23,1712,458,10.791,1.079,10152
2,24,1730,446,4.911,0.491,11848
